SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Desert Marigold School,charter,6210 S. 28th St.,Phoenix,Maricopa,85042-,n, ,24,54.2,45.8,100,33.3,66.7,100,33.3,66.7,100,50,50,100,50,50,100,50,50,100,66.7,33.3,100,62.5,0,N/A
Desert Meadows Elementary School,public,6855 W Meadows Loop E,Laveen,Maricopa,85339-,n, ,124,99.2,.8,100,96,2.4,99,96,2.4,99,99.2,.8,100,99.2,.8,100,99.2,.8,100,99.2,.8,100,3.2,0,N/A
Desert Mirage Elementary School,public,8605 W Maryland Ave,Glendale,Maricopa,85305-,n, ,74,100,0,100,97.3,2.7,100,97.3,2.7,100,100,0,100,98.6,1.4,100,100,0,100,100,0,100,4.1,0,N/A
Desert Mountain School,public,35959 N. 7th Ave,Desert Hills,Maricopa,85086-,y,rn,86,98.8,1.2,100,90.7,9.3,100,90.7,9.3,100,97.7,2.3,100,97.7,2.3,100,98.8,1.2,100,98.8,1.2,100,9.3,0,N/A
Desert Oasis Elementary,public,8802 W. Mcdowell Rd.,Phoenix,Maricopa,85037-,n, ,87,100,0,100,40.2,0,100,37.9,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Desert Oasis Elementary School,public,17161 W. Bajada Road,Surprise ,Maricopa,85387-,y,rn,57,96.5,3.5,100,91.2,7,100,93,5.3,100,96.5,3.5,100,96.5,3.5,100,98.2,1.8,100,98.2,1.8,100,7,0,N/A
Desert Palms,public,11441 N 55th Ave.,Glendale ,Maricopa,85304-,y,rn,58,98.3,1.7,100,98.3,1.7,100,98.3,1.7,100,98.3,1.7,100,98.3,1.7,100,98.3,1.7,100,98.3,1.7,100,1.7,0,N/A
Desert Sage Elementary School,public,4035 W Alameda Rd,Glendale,Maricopa,85310-,y,rn,97,95.9,4.1,100,89.7,10.3,100,87.6,12.4,100,93.8,6.2,100,93.8,6.2,100,94.8,5.2,100,95.9,4.1,100,12.4,0,N/A
Desert Sands Middle School,public,6308 W Campbell,Phoenix,Maricopa,85033-,n, ,388,99.7,0,100,98.7,.5,100,98.5,.5,100,100,0,100,99.7,.3,100,100,0,100,100,0,100,1.3,0,N/A
Desert Shadows Elementary School,public,5902 E. Sweetwater,Scottsdale,Maricopa,85254-,y,rn,80,93.8,6.3,100,82.5,15,100,83.8,11.3,98,93.8,6.3,100,92.5,7.5,100,93.8,6.3,100,91.3,8.8,100,13.8,1.3,N/A
Desert Shadows Middle School,public,340 Blvd Del Ray David,Nogales,Santa Cruz,85621-,y,rn,210,99.5,0,100,99,.5,100,99.5,.5,100,100,0,100,100,0,100,100,0,100,100,0,100,.5,0,N/A
Desert Sky Middle School,public,9850 E Rankin Loop,Tucson,Pima,85747-,n, ,267,98.9,.7,100,96.3,0,100,96.3,1.9,100,99.3,.7,100,99.6,.4,100,99.6,.4,100,99.6,.4,100,1.1,.4,N/A
Desert Spirit,public,7355 W. Orangewood Ave,Glendale,Maricopa,85303-,y,lpn,108,100,0,100,93.5,2.8,98,93.5,2.8,98,100,0,100,100,0,100,100,0,100,99.1,.9,100,2.8,0,N/A
Desert Springs Preparatory,charter,6010 E. Acoma,Scottsdale,Maricopa,85254-,y,rn,54,100,0,100,90.7,7.4,100,90.7,9.3,100,98.1,1.9,100,96.3,3.7,100,98.1,1.9,100,100,0,100,13,0,N/A
Desert Star Elementary School,public,2131 S. 157th Ave,Goodyear,Maricopa,85338-,y,rn,84,98.8,1.2,100,90.5,4.8,100,90.5,6,100,98.8,1.2,100,98.8,1.2,100,98.8,1.2,100,97.6,2.4,100,4.8,1.2,N/A
Desert Sun Academy,charter,P.o. Box426,Cave Creek,Maricopa,85327-,y,rn,78,91,9,100,92.3,6.4,99,92.3,6.4,99,91,9,100,92.3,7.7,100,93.6,6.4,100,96.2,3.8,100,9,0,N/A
Desert Thunder,public,16750 W Garfield Dr,Goodyear,Maricopa,85338-,y,lpn,74,100,0,100,89.2,2.7,93,89.2,2.7,93,100,0,100,100,0,100,100,0,100,98.6,1.4,100,2.7,0,N/A
Desert Trails Elementary School,public,4315 E Cashman Dr,Phoenix,Maricopa,85050-8733,y,rn,72,100,0,100,97.2,1.4,100,95.8,4.2,100,97.2,2.8,100,98.6,1.4,100,98.6,1.4,100,100,0,100,6.9,0,N/A
Desert Valley Elementary School,public,12901 N. 63rd Avenue,Glendale,Maricopa,85304-,y,rn,52,98.1,1.9,100,96.2,1.9,100,96.2,1.9,100,98.1,1.9,100,98.1,1.9,100,96.2,3.8,100,98.1,1.9,100,3.8,0,N/A
Desert View Elementary,public,P.o.box 6870,San Luis,Yuma,85349-,n,n/a,113,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Desert Vista Elementary,public,3701 E Broadway Ave,Apache Junction,Pinal,85119-,y,lpn,117,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Desert Willow Elementary,charter,P.o. Box 426,Cave Creek,Maricopa,85327-,y,rn,98,95.9,4.1,100,87.8,12.2,100,84.7,15.3,100,94.9,5.1,100,93.9,6.1,100,94.9,5.1,100,95.9,4.1,100,15.3,0,N/A
Destiny School,charter,798 E Prickly Pear Drive,Globe,Gila,85501-,n, ,30,100,0,100,66.7,0,67,70,0,70,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Diamond Canyon Elementary,public,40004 N. Liberty Bell Way,Anthem,Maricopa,85086-,y,rn,125,98.4,1.6,100,84.8,11.2,96,84.8,12,99,98.4,1.6,100,97.6,1.6,99,96.8,2.4,99,97.6,2.4,100,11.2,.8,N/A
Dietz,public,7575 E. Palma ,Tucson,Pima,85710-,y,rn,47,95.7,4.3,100,95.7,4.3,100,95.7,4.3,100,97.9,2.1,100,97.9,2.1,100,95.7,2.1,98,97.9,2.1,100,4.3,0,N/A
Discovery School,public,7910 W. Maryland Ave.,Glendale,Maricopa,85303-,y,rn,85,96.5,1.2,98,95.3,1.2,100,96.5,1.2,99,98.8,1.2,100,100,0,100,98.8,1.2,100,100,0,100,1.2,0,N/A
Dishchii'bikoh Community School,public,P.o. Box 80068,Cibecue,Navajo,85911-,y,rn,35,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Dobson Academy,charter,2207 N Dobson Rd,Chandler,Maricopa,85224-,n, ,56,96.4,3.6,100,92.9,3.6,98,92.9,3.6,98,96.4,3.6,100,94.6,3.6,98,96.4,3.6,100,96.4,3.6,100,3.6,0,N/A
Dodge Middle,public,5831 E. Pima Street,Tucson,Pima,85712-,y,rn,150,99.3,.7,100,98.7,.7,100,98,.7,99,99.3,.7,100,99.3,.7,100,99.3,.7,100,98.7,.7,99,.7,0,N/A
Don Mensendick School,public,"5535 B, 67th Ave",Glendale,Maricopa,85301-,y,lpn,193,99,0,99,97.9,1,100,97.4,1,99,99,0,99,100,0,100,99.5,0,99,100,0,100,1,0,N/A
Doolen Middle School,public,2400 N. Country Club Road,Tucson,Pima,85716-,y,rn,232,88.8,1.7,91,97,.9,100,97,1.3,99,92.7,.9,94,98.7,1.3,100,99.1,.9,100,98.3,1.7,100,2.2,.9,N/A
Dorothy Stinson School,public,2013 S. 8th Ave,Safford,Graham,85546,y,rn,74,97.3,0,97,95.9,0,96,94.6,0,95,97.3,0,97,97.3,0,97,95.9,0,96,100,0,100,0,0,N/A
Dos Rios Elementary,public,2150 S. 87th Ave,Tolleson,Maricopa,85353-,n,n/a,87,96.6,0,97,88.5,5.7,98,86.2,5.7,94,96.6,0,97,97.7,0,98,96.6,0,97,100,0,100,5.7,0,N/A
Dr Howard K Conley Elementary School,public,500 S. Arrowhead Drive,Chandler,Maricopa,85224-,n,n/a,107,98.1,1.9,100,89.7,8.4,100,89.7,8.4,100,97.2,2.8,100,97.2,2.8,100,97.2,2.8,100,99.1,.9,100,10.3,2.8,N/A
Drachman Montessori Magnet School,public,1085 S. 10th Ave.,Tucson,Pima,85701-,n,n/a,31,100,0,100,96.8,0,100,96.8,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Drexel Elementary School,public,801 E Drexel Rd.,Tucson ,Pima,85706-,y,rn,82,100,0,100,98.8,0,99,98.8,0,99,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Dysart Elementary,public,12950 W. Varney Road,El Mirage,Maricopa,85335-,y,lpn,113,97.3,1.8,99,88.5,4.4,99,89.4,3.5,97,97.3,2.7,100,97.3,2.7,100,98.2,1.8,100,98.2,1.8,100,4.4,0,N/A
Eagle College Prep,charter,2450 W South Mountain Ave,Phoenix,Maricopa,85041-,n,n/a,81,96.3,3.7,100,77.8,21,100,79,21,100,95.1,4.9,100,95.1,4.9,100,100,0,100,97.5,2.5,100,4.9,0,N/A
Eagle Ridge Elementary School,public,19801 N. 13th Street,Phoenix,Maricopa,85024-,y,rn,89,98.9,1.1,100,96.6,3.4,100,96.6,3.4,100,97.8,2.2,100,96.6,3.4,100,98.9,1.1,100,98.9,1.1,100,6.7,0,N/A
Eagleridge Enrichment Program,public,1313 W Medina Ave,Mesa,Maricopa,85202-6610,y,rn,63,74.6,25.4,100,55.6,39.7,100,57.1,39.7,100,71.4,28.6,100,71.4,28.6,100,73,27,100,100,0,100,46,1.6,N/A
Echo Mountain Intermediate School,public,1811 E. Michigan Avenue,Phoenix,Maricopa,85022-,y,rn,141,98.6,1.4,100,97.2,2.1,100,97.2,2.1,100,98.6,1.4,100,98.6,1.4,100,97.9,2.1,100,98.6,1.4,100,2.1,0,N/A
Ed & Verma Pastor,public,2101 W. Alta Vista Rd,Phoenix,Maricopa,85041-,y,lpn,58,100,0,100,98.3,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Ed Pastor Elementary School,public,P.o. Box  6870,San Luis,Yuma,85349-,y,lpn,65,100,0,100,96.9,0,100,96.9,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Edison Elementary,public,545 N. Horne,Mesa,Maricopa,85203-,y,rn,106,99.1,0,99,93.4,.9,97,93.4,.9,97,99.1,.9,100,99.1,.9,100,99.1,.9,100,100,0,100,.9,0,N/A
Edison Elementary School,public,804 North 18th Street,Phoenix,Maricopa,85006-,y,rn,80,100,0,100,90,0,90,90,0,90,100,0,100,100,0,100,100,0,100,90,0,90,0,1.3,N/A
Eduprize School,charter,4567 West Roberts Road,Queen Creek,Pinal,85142-,y,rn,207,97.1,2.9,100,58.9,5.8,65,55.6,5.8,62,97.1,2.9,100,96.6,2.9,100,96.1,3.4,100,94.7,3.4,98,5.8,0,N/A
Eduprize School - Gilbert,charter,580 W. Melody Ave.,Gilbert,Maricopa,85233-____,y,rn,183,95.1,4.9,100,84.2,15.3,100,83.6,15.8,100,95.1,4.9,100,95.6,4.4,100,94,6,100,96.2,3.8,100,15.3,.5,N/A
Eisenhower Elementary School,public,848 N Mesa Dr,Mesa,Maricopa,85201-,y,rn,66,100,0,100,95.5,4.5,100,95.5,4.5,100,100,0,100,100,0,100,98.5,1.5,100,100,0,100,0,4.5,N/A
El Mirage Elementary School,public,13500 El Mirage Road,El Mirage,Maricopa,85335-,y,lpn,104,100,0,100,98.1,1.9,100,98.1,0,98,100,0,100,100,0,100,100,0,100,100,0,100,1.9,0,N/A
Eliseo C Felix,public,540 E La Pasada,Goodyear,Maricopa,85338-,y,lpn,50,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Ellsworth Elementary School,public,38454 N Carolina Ave,San Tan Valley,Pinal,85140-,y,rn,92,96.7,3.3,100,83.7,14.1,98,83.7,15.2,99,95.7,4.3,100,95.7,4.3,100,96.7,3.3,100,97.8,1.1,99,8.7,0,N/A
Eloy Intermediate School,public,1011 North Sunshine Blvd.,Eloy,Pinal,85131-,n, ,108,99.1,0,99,99.1,0,100,99.1,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Elvira Elementary School,public,250 W Elvire Rd.,Tucson,Pima,85756-,y,rn,108,100,0,100,94.4,0,94,94.4,0,94,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Emerson,public,415 N. Westwood,Mesa,Maricopa,85201-,y,rn,126,99.2,.8,100,96.8,0,100,96.8,1.6,100,100,0,100,100,0,100,100,0,100,100,0,100,2.4,1.6,N/A
Empower College Prep,charter,5757 N. Central Ave.,Phoenix,Maricopa,85012,n,n/a,68,97.1,0,97,51.5,0,51,44.1,0,44,95.6,0,95,98.5,0,98,92.6,0,93,89.7,0,88,0,0,N/A
Entz Elelmentary,public,4132 East Adobe Street,Mesa,Maricopa,85205-5510,y,rn,87,96.6,3.4,100,93.1,5.7,100,92,5.7,99,96.6,3.4,100,96.6,3.4,100,97.7,2.3,100,100,0,100,5.7,0,N/A
Esmond Station School,public,9400 S Atterbury Wash Way,Tucson,Pima,85747-,n, ,59,93.2,6.8,100,84.7,13.6,98,83.1,13.6,97,93.2,6.8,100,94.9,5.1,100,93.2,6.8,100,93.2,6.8,100,13.6,0,N/A
Esperanza Elementary,public,251 W. Mohawk Lane,Phoenix,Maricopa,85027-,y,lpn,97,97.9,2.1,100,88.7,3.1,92,87.6,3.1,91,94.8,2.1,97,95.9,2.1,98,97.9,1,99,99,1,100,3.1,1,N/A
Esperanza Elementary School,public,2353 E. Bantam Road,Tucson,Pima,85706-,y,rn,93,100,0,100,95.7,0,96,94.6,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Esperero Canyon Middle School,public,Esperero Canyon Middle School,Tucson,Pima,85750-,y,rn,185,96.2,3.8,100,90.8,7.6,100,90.8,7.6,100,95.7,4.3,100,95.7,4.3,100,94.6,5.4,100,96.8,3.2,100,7,.5,N/A
Espiritu Cdc,charter,4848 S. 2nd Street,Phoenix,Maricopa,85040-____,n, ,56,98.2,0,98,23.2,5.4,30,19.6,3.6,23,96.4,0,96,96.4,0,96,96.4,0,96,98.2,0,98,0,3.6,N/A
Estes Elementary School,public,11179 W Grier Rd,Marana,Pima,85653-,n, ,126,98.4,1.6,100,91.3,5.6,97,90.5,6.3,97,98.4,1.6,100,98.4,1.6,100,98.4,1.6,100,97.6,1.6,99,7.1,2.4,N/A
Estrella Middle School,public,3733 N 67th Avenue,Phoenix,Maricopa,85033-,y,rn,491,100,0,100,94.9,.2,96,94.5,.2,96,100,0,100,100,0,100,100,0,100,100,0,100,.2,0,N/A
Estrella Mountain Elementary,public,10301 S. San Miguel,Goodyear,Maricopa,85338-,n,n/a,61,98.4,1.6,100,90.2,9.8,100,90.2,9.8,100,98.4,1.6,100,95.1,4.9,100,98.4,1.6,100,95.1,4.9,100,9.8,1.6,N/A
Estrella Vista Elementary,public,11905 West Cocopah,Avondale,Maricopa,85323-,y,rn,99,98,0,98,84.8,0,90,83.8,0,87,97,0,97,98,0,98,98,0,98,100,0,100,0,0,N/A
Excelencia School,public,2181 E Mcdowell,Phoenix,Maricopa,85006-,y,lpn,97,100,0,100,99,0,100,99,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Fairbanks Middle School,public,156 Fairbanks,Morenci,Greenlee,85540-,n, ,100,99,1,100,96,1,100,95,1,96,96,1,97,98,1,99,99,1,100,99,1,100,1,0,N/A
Faith Nort,public,910 E. Washington,Phoenix,Maricopa,85034-,y,rn,22,90.9,9.1,100,72.7,22.7,100,72.7,22.7,100,90.9,9.1,100,86.4,13.6,100,95.5,4.5,100,90.9,4.5,95,22.7,0,N/A
Falcon Hill Elementary,public,1645 N Sterling,Mesa,Maricopa,85207-,y,rn,72,95.8,4.2,100,93.1,5.6,100,93.1,6.9,100,95.8,4.2,100,93.1,6.9,100,95.8,4.2,100,97.2,2.8,100,9.7,0,N/A
Fees College Prep Ms,public,1600 East Watson,Tempe,Maricopa,85284-,y,rn,286,97.2,2.8,100,89.9,3.8,100,89.9,3.8,100,97.6,2.4,100,97.6,2.4,100,97.6,2.1,100,97.9,2.1,100,4.5,0,N/A
Festivall Foothills Elementary,public,26252 W. Desert Vista Blvd,Buckeye,Maricopa,85396-,n, ,26,96.2,3.8,100,92.3,7.7,100,92.3,7.7,100,96.2,3.8,100,96.2,3.8,100,96.2,3.8,100,96.2,3.8,100,7.7,0,N/A
Field Elementary,public,2325 East Adobe,Mesa,Maricopa,85213-,y,rn,104,98.1,1,99,88.5,4.8,97,91.3,3.8,96,96.2,2.9,99,96.2,2.9,99,97.1,1.9,99,97.1,2.9,100,3.8,0,N/A
Finley Farms Elementary,public,375 S. Columbus,Gilbert,Maricopa,85234-,y,rn,113,99.1,.9,100,91.2,7.1,98,91.2,8,100,98.2,.9,99,98.2,1.8,100,100,0,100,96.5,3.5,100,8,0,N/A
Fireside Elementary School,public,3725 East Lone Cactus Drive,Phoenix,Maricopa,85050-,y,rn,82,97.6,2.4,100,90.2,3.7,94,90.2,3.7,94,95.1,4.9,100,93.9,6.1,100,97.6,2.4,100,96.3,3.7,100,4.9,0,N/A
Flagstaff Junior Academy,charter,306 West Cedar,Flagstaff,Coconino,86001-,n, ,49,89.8,8.2,98,61.2,8.2,71,57.1,8.2,67,91.8,8.2,100,85.7,10.2,96,85.7,8.2,94,87.8,8.2,96,10.2,0,N/A
Florence K-8,public,Po Box 2850,Florence,Pinal,85132-,n, ,69,97.1,2.9,100,78.3,2.9,86,75.4,2.9,81,92.8,2.9,96,94.2,2.9,97,97.1,2.9,100,95.7,2.9,99,2.9,0,N/A
Foothill Elementary,public,15808 N. 63rd Ave.,Glendale,Maricopa,85306-,y,rn,69,91.3,7.2,99,55.1,7.2,62,58,0,58,91.3,7.2,99,92.8,7.2,100,92.8,7.2,100,88.4,7.2,96,7.2,0,N/A
Foothills Academy,charter,7191 E. Ashler Hills Dr.,Scottsdale,Maricopa,85266-,n, ,21,76.2,23.8,100,66.7,33.3,100,66.7,33.3,100,71.4,28.6,100,71.4,28.6,100,71.4,28.6,100,76.2,23.8,100,28.6,0,N/A
Fort Mojave Elementary School,charter,1760 Joy Lane,Fort Mohave,Mohave,86426-,n, ,58,96.6,3.4,100,96.6,3.4,100,96.6,3.4,100,100,0,100,94.8,3.4,98,100,0,100,100,0,100,1.7,1.7,N/A
Fort Thomas Elementary,public,Po Box 55,Fort Thomas,Graham,85536-,y,rn,48,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Fountain Hills Middle School,public,15414 N. Mcdowell Mtn. Rd.,Fountain Hills,Maricopa,85268-,n, ,107,98.1,1.9,100,90.7,8.4,100,88.8,11.2,100,97.2,2.8,100,97.2,2.8,100,97.2,2.8,100,98.1,1.9,100,8.4,0,N/A
Four Peaks Elementary School,public,1785 N. Idaho Rd.,Apache Junction,Pinal,85119-,y,lpn,98,98,2,100,98,0,98,98,0,98,98,2,100,98,2,100,98,2,100,98,2,100,2,0,N/A
Fourth Avenue Junior High School,public,450 Fourth Avenue ,Yuma,Yuma,85364-,n,n/a,76,98.7,1.3,100,78.9,1.3,83,78.9,1.3,80,98.7,1.3,100,98.7,1.3,100,98.7,1.3,100,97.4,1.3,99,1.3,0,N/A
Fox Creek Junior High,public,3101 Desert Sky Blvd,Bullhead City,Mohave,86442-,y,rn,170,100,0,100,94.1,2.4,100,97.1,2.4,100,100,0,100,99.4,.6,100,99.4,.6,100,99.4,.6,100,2.4,0,N/A
Frank Borman School,public,3637 N 55th Ave,Phoenix,Maricopa,85031-,y,rn,134,97,.7,98,88.8,.7,100,88.8,.7,99,97,.7,98,98.5,.7,99,99.3,.7,100,99.3,.7,100,.7,0,N/A
Franklin At Alma Elementary,public,1313 W Medina Ave,Mesa,Maricopa,85202-6610,y,rn,22,95.5,4.5,100,90.9,9.1,100,90.9,9.1,100,95.5,4.5,100,100,0,100,95.5,4.5,100,100,0,100,9.1,4.5,N/A
Franklin At Brimhall Elementary,public,4949 E Southern Ave,Mesa,Maricopa,85206-,y,rn,114,98.2,1.8,100,91.2,6.1,100,91.2,7.9,100,96.5,3.5,100,98.2,1.8,100,97.4,2.6,100,100,0,100,8.8,0,N/A
Franklin East Elementary,public,1753 E. 8th Ave,Mesa,Maricopa,85204-3617,y,rn,108,94.4,4.6,99,88.9,6.5,99,86.1,10.2,99,96.3,3.7,100,96.3,3.7,100,96.3,3.7,100,100,0,100,11.1,0,N/A
Franklin Phonetic Primary School,charter,6116 E. Hwy 69,Prescott Valley,Yavapai,86314-,n, ,52,98.1,1.9,100,100,0,100,96.2,0,100,96.2,0,96,94.2,5.8,100,100,0,100,100,0,100,5.8,0,N/A
Franklin West Elementary,public,236 S Sirrine,Mesa,Maricopa,85210-1689,y,rn,75,94.7,5.3,100,90.7,9.3,100,89.3,10.7,100,94.7,5.3,100,94.7,5.3,100,94.7,5.3,100,96,4,100,10.7,0,N/A
Freedom Academy,charter,15014 N 56th Street ,Scottsdale,Maricopa,85254-,n,n/a,26,73.1,26.9,100,73.1,26.9,100,73.1,26.9,100,73.1,26.9,100,73.1,26.9,100,73.1,26.9,100,73.1,26.9,100,26.9,0,N/A
Freedom Elementary School,public,22150 West Sundance Parkway South,Buckeye,Maricopa,85326-5560,y,lpn,111,96.4,.9,97,94.6,.9,98,94.6,0,96,96.4,.9,97,96.4,.9,97,96.4,.9,97,94.6,3.6,98,.9,2.7,N/A
Frontier Elementary School,public,21258 N. 81st Ave,Peoria,Maricopa,85382-,y,rn,90,98.9,1.1,100,93.3,6.7,100,91.1,8.9,100,98.9,1.1,100,96.7,3.3,100,98.9,1.1,100,98.9,1.1,100,10,0,N/A
Frye Elementary School,public,801 East Frye Road,Chandler,Maricopa,85225-,n, ,97,95.9,4.1,100,85.6,11.3,100,87.6,10.3,100,96.9,3.1,100,95.9,4.1,100,95.9,4.1,100,93.8,6.2,100,12.4,0,N/A
Future Investment Middle School,charter,1844 S Alvernon Way,Tucson,Pima,85711-,n,n/a,28,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Gadsden Elementary School,public,18745 S. Gadsden St.,San Luis ,Yuma,85349-,n, ,98,100,0,100,95.9,0,100,95.9,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Gallego Basic Elementary School,public,6200 S. Hemisphere Place,Tucson,Pima,85706-,y,rn,62,98.4,1.6,100,98.4,1.6,100,98.4,1.6,100,98.4,1.6,100,98.4,1.6,100,98.4,1.6,100,96.8,1.6,98,1.6,0,N/A
Galveston,public,661 E. Galveston,Chandler,Maricopa,85225-,n, ,101,98,2,100,98,0,100,98,0,100,98,2,100,99,1,100,98,2,100,98,2,100,2,0,N/A
Ganado Intermediate School,public,P.o. Box 1757,Ganado,Apache,86505-,n, ,105,100,0,100,100,0,100,100,0,100,100,0,100,99,0,99,99,0,99,100,0,100,0,7.6,N/A
Garden Lakes Elementary School,public,10825 W Garden Lakes Parkway,Avondale,Maricopa,85392-,y,lpn,120,97.5,2.5,100,91.7,6.7,100,91.7,6.7,100,95,4.2,99,95,4.2,99,95.8,4.2,100,100,0,100,5.8,0,N/A
Garfield School,public,1811 N 13th St,Phoenix,Maricopa,85006-____,y,rn,41,100,0,100,100,0,100,97.6,0,98,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Gary A. Knox Elementary School,public,2926 S21st Drive ,Yuma,Yuma,85364-,n, ,102,99,1,100,97.1,1,99,98,1,100,100,0,100,100,0,100,100,0,100,100,0,100,1,0,N/A
Gateway,public,"1100 N, 35th Street",Phoenix,Maricopa,85008-,y,rn,90,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Gateway Pointe Elementary,public,2069 S. Dela Torre Dr.,Gilbert,Maricopa,85295-,n, ,124,97.6,2.4,100,97.6,2.4,100,98.4,1.6,100,98.4,1.6,100,99.2,.8,100,99.2,.8,100,100,0,100,3.2,0,N/A
Gavilan Peak School,public,2701 W. Memorial Dr.,Anthem,Maricopa,85086-,y,rn,61,95.1,4.9,100,88.5,11.5,100,85.2,13.1,98,91.8,8.2,100,93.4,6.6,100,91.8,6.6,98,90.2,9.8,100,13.1,0,N/A
George Washington Carver,public,1341 W. 5th St.,Yuma,Yuma,85364-,y,rn,52,96.2,0,96,75,0,75,73.1,0,73,100,0,100,100,0,100,100,0,100,98.1,0,98,0,0,N/A
Gila Bend Unified School District #24,public,P.o. Box V,Gila Bend,Maricopa,85337-,n, ,31,83.9,0,84,83.9,0,84,83.9,0,84,100,0,100,100,0,100,96.8,0,97,100,0,100,0,0,N/A
Gila Crossing Middle School,public,"School Health Services, Hu Hu Kam Memorial Hospital",Sacaton,Pinal,85147-0001,y,rn,58,100,0,100,98.3,0,100,98.3,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
Gila Vista Jr High School,public,2245 S Arizona Ave,Yuma,Yuma,85365-,n, ,182,100,0,100,89.6,.5,91,89.6,0,90,100,0,100,100,0,100,100,0,100,100,0,100,0,.5,N/A
Gilbert Christian Schools,private,1424 South Promenade Lane,Gilbert,Maricopa,85296-,n, ,63,96.8,3.2,100,96.8,0,100,73,9.5,100,96.8,3.2,100,95.2,4.8,100,95.2,4.8,100,96.8,3.2,100,4.8,0,N/A
Gilbert Elementary,public,175 W. Elliot Rd.,Gilbert,Maricopa,85233-,y,rn,86,98.8,1.2,100,90.7,7,100,91.9,5.8,100,98.8,1.2,100,97.7,2.3,100,97.7,2.3,100,96.5,3.5,100,12.8,0,N/A
Gililland Middle School,public,1025 South Beck Avenue,Tempe,Maricopa,85281-,y,rn,288,99,1,100,93.1,2.4,100,92.7,2.1,99,99,1,100,99,1,100,98.6,1.4,100,98.6,1.4,100,2.8,0,N/A
Glendale American School,public,8530 N. 55th Ave,Glendale,Maricopa,85302-,y,lpn,91,100,0,100,96.7,1.1,100,95.6,2.2,100,100,0,100,100,0,100,100,0,100,100,0,100,2.2,0,N/A
Glendale Landmark Middle School,public,5730 W. Myrtle Ave,Glendale,Maricopa,85301-,y,lpn,97,97.9,0,98,99,0,99,99,0,99,97.9,0,98,100,0,100,97.9,0,98,100,0,100,0,0,N/A
Glenn F Burton School,public,4801 W. Maryland,Glendale,Maricopa,85301-,y,lpn,67,100,0,100,88.1,0,93,88.1,1.5,91,100,0,100,100,0,100,98.5,1.5,100,100,0,100,1.5,0,N/A
Glenn L. Downs,public,3600 N 47th,Phoenix,Maricopa,85031-,y,rn,85,100,0,100,96.5,1.2,98,96.5,1.2,98,98.8,0,99,100,0,100,98.8,0,99,100,0,100,1.2,0,N/A
Granada East  School,public,3022 W Campbell Ave,Phoenix,Maricopa,85017-,y,lpn,236,100,0,100,97.5,0,100,97.5,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,N/A
