SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Stone Oak Academy,N/A,Pobox 802,Springerville,Apache,85938-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Storybook Cottage Preschool And Child Care Center,N/A,8323 E. 22nd Street,Tucson,Pima,85710-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Strong Foundation Center For Early Learning And Resiliency,N/A,2302 West Colter Street,Phoenix,Maricopa,85015-,n, ,35,86,5.7,9100,89,5.7,94,91,5.7,97,89,5.7,94,86,5.7,91,89,5.7,94,88.6,5.7,94,11.4,0,5.7
Sturgeon Cromer Elementary School,N/A,7150 E Silver Saddle Road,Flagstaff,Coconino,86004-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sue Sossaman Early Child Development Center,N/A,18644 E. Jacaranda Blvd,Queen Creek ,Maricopa,85142-,n, ,387,98,1.6,10000,98,1.8,100,97,3.1,100,99,1,100,98,2.1,100,96,3.6,100,97.9,2.1,100,3.6,.3,2.1
Summit School Of Ahwatukee,N/A,4515 E Muirwood Dr,Phoenix,Maricopa,85048-,n, ,50,94,6,10000,92,8,100,96,4,100,96,4,100,96,2,98,94,6,100,92,8,100,10,0,6
Summit View Head Start,N/A,10170 South Epperson Lane,Tucson,Pima,85746-,n, ,44,98,0,9800,98,0,98,98,0,98,98,0,98,89,0,89,98,0,98,97.7,0,98,0,0,0
Sun Kids Preschool- Sunset Canyon,N/A,2727 E. Siesta Ln.,Phoenix,Maricopa,85050-____,y,rn,23,87,13,10000,87,13,100,91,8.7,100,87,13,100,87,13,100,91,8.7,100,91.3,8.7,100,13,0,8.7
Sun Valley Charter School,N/A,5806 South 35th Avenue,Phoenix,Maricopa,85041-,n, ,21,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Sun Valley Learning Center,N/A,6240 S. Price Rd.,Tempe,Maricopa,85283-,n, ,135,92,7.4,9900,93,6.7,100,96,4.4,100,90,7.4,98,90,7.4,97,93,6.7,100,93.3,6.7,100,8.9,0,5.2
Sunbright Children Center,N/A,4834 W. Glendale Ave,Glendale,Maricopa,85301-,n, ,116,54,0,5400,71,0,71,74,0,74,71,0,71,47,0,47,72,0,72,68.1,0,68,.9,0,0
Sunburst Elementary,N/A,Service Annex,Phoenix,Maricopa,85021-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sundance,N/A,8624 W. Sweetwater Ave,Peoria,Maricopa,85381-,n, ,22,95,4.5,10000,95,4.5,100,95,4.5,100,95,4.5,100,95,4.5,100,95,4.5,100,95.5,4.5,100,4.5,0,0
Sunflower Preschool,N/A,Po Box 18077,Fountain Hills,Maricopa,85269-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunflower School,N/A,5490 W Paradise Lane,Glendale,Maricopa,85029-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunkids Preschool At Cholla Complex,N/A,3602 E Cholla,Phoenix,Maricopa,85028-,y,rn,157,97,3.2,10000,98,1.9,100,97,3.2,100,97,2.5,100,92,5.1,97,96,3.8,100,98.1,1.9,100,4.5,.6,1.3
Sunny Days Learning Center,N/A,2100 W. Chandler Blvd  #32,Chandler,Maricopa,85225-____,n, ,35,91,8.6,10000,91,8.6,100,91,8.6,100,91,8.6,100,91,8.6,100,91,8.6,100,100,8.6,97,8.6,0,0
Sunnyside Early Head Start,N/A,1825 N Main Street,Flagstaff,Coconino,86004-4136,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunnyside Headstart,N/A,1105 East Drexel Road,Tucson,Pima,85706,n, ,91,98,0,9800,98,0,98,98,0,98,98,0,98,71,0,71,98,0,98,97.8,0,98,0,0,0
Sunridge,N/A,6244 W. Roosevelt St,Phoenix,Maricopa,85043-,n, ,42,98,0,9800,98,0,98,100,0,100,95,0,95,95,0,95,100,0,100,100,0,100,0,0,0
Sunrise #215,N/A,848 S. Alma School,Mesa,Maricopa,85210-,n, ,85,88,1.2,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2,1.2,89,0,1.2,1.2
Sunrise Elementary,N/A,2645 Landon Dri.,Bullhead City,Mohave,86429-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunrise Mountain High School Coop,N/A,21200 North 83rd Ave,Peoria,Maricopa,85382-,n, ,22,95,4.5,10000,95,4.5,100,95,4.5,100,95,4.5,100,95,4.5,100,91,4.5,95,100,0,100,4.5,0,0
Sunrise Preschool,N/A,4110 W Northern Ave,Phoenix,Maricopa,85051-,n, ,86,79,4.7,8400,84,4.7,88,86,4.7,91,86,4.7,91,76,4.7,80,84,4.7,88,87.2,4.7,92,5.8,0,4.7
Sunrise Preschool # 132,N/A,1628 East Broadway Road,Tempe,Maricopa,85281,n, ,113,88,.9,8800,95,.9,96,95,0,95,97,.9,98,94,.9,95,98,.9,99,97.3,0,97,.9,0,0
Sunrise Preschool # 145,N/A,8803 West Van Buren,Tolleson,Maricopa,85353,n, ,105,91,0,9100,94,0,94,80,0,80,95,0,95,80,0,80,100,0,100,95.2,0,95,0,0,0
Sunrise Preschool #129,N/A,13201 West Thomas Road,Goodyear,Maricopa,85395,n, ,97,89,0,8900,96,0,96,97,0,97,91,0,91,81,0,81,94,0,94,95.9,0,96,0,0,0
Sunrise Preschool #139,N/A,1114 W. Elliot Road,Chandler,Maricopa,85224-,n, ,81,77,7.4,8400,88,7.4,95,86,7.4,94,89,7.4,96,77,7.4,84,89,7.4,96,93.8,0,94,7.4,0,0
Sunrise Preschool 134,N/A,102 N. Lindsay,Mesa,Maricopa,85208-,n, ,85,51,3.5,5400,64,3.5,67,69,3.5,73,69,3.5,73,34,3.5,38,61,3.5,65,68.2,3.5,72,4.7,0,0
Sunrise Preschool 136,N/A,3401 W. Union Hills Dr.,Phoenix,Maricopa,85027-,n, ,132,95,2.3,9800,97,2.3,99,98,2.3,100,95,2.3,98,95,2.3,97,96,2.3,98,97.7,2.3,100,.8,1.5,2.3
Sunrise Preschool 140,N/A,3270 E Ray Rd,Gilbert,Maricopa,85296-,n, ,129,87,1.6,8800,89,1.6,91,92,1.6,94,90,1.6,91,79,1.6,81,88,1.6,89,90.7,1.6,92,0,1.6,1.6
Sunrise Preschools,N/A,808 E. Minton Dr,Tempe,Maricopa,85282-____,n, ,97,86,5.2,9100,92,5.2,97,93,5.2,98,89,5.2,94,80,5.2,86,94,5.2,99,92.8,5.2,98,5.2,0,5.2
Sunrise Preschools,N/A,4111 E. Ray Rd,Phoenix,Maricopa,85044-,n, ,58,86,8.6,9500,91,8.6,100,91,8.6,100,88,8.6,97,76,8.6,84,91,8.6,100,100,0,100,8.6,0,0
Sunrise Preschools ,N/A,11090 N Frank Lloyd Wright Blvd ,Scottsdale,Maricopa,85259-,n, ,70,71,2.9,7400,87,2.9,90,89,2.9,91,86,2.9,89,84,2.9,87,84,2.9,87,87.1,0,87,2.9,0,0
Sunrise Preschools ,N/A,5044 West Cactus Road ,Glendale,Maricopa,85304-,n, ,101,89,1,9000,96,1,97,98,1,99,97,1,98,85,1,86,96,1,97,98,1,99,1,0,1
Sunrise Preschools # 218,N/A,"50 East Guadalupe Road, Suite #101",Gilbert,Maricopa,85234,n, ,59,54,1.7,5600,73,1.7,75,69,1.7,71,75,1.7,76,32,1.7,34,69,1.7,71,64.4,1.7,66,1.7,0,1.7
Sunrise Preschools # 222,N/A,2734 South Alma School Road,Mesa,Maricopa,85210,n, ,53,85,0,8500,85,1.9,87,91,1.9,92,91,0,91,72,0,72,89,1.9,91,88.7,1.9,91,0,0,0
Sunrise Preschools #124,N/A,5801 W. Mohawk Ln,Glendale,Maricopa,85308-,n, ,67,85,6,9100,90,6,96,90,4.5,94,90,6,96,67,6,73,88,6,94,88.1,6,94,6,0,6
Sunrise Preschools #142,N/A,1365 S. Gilbert Rd,Mesa,Maricopa,85204-,n, ,171,54,1.2,5500,66,1.2,67,68,1.2,70,69,1.2,70,0,0,0,0,0,0,66.1,1.2,67,0,1.2,1.2
Sunrise Preschools #147,N/A,2122 West Indian School Road,Phoenix,Maricopa,85015-,n, ,143,80,3.5,8400,88,3.5,92,91,3.5,94,87,3.5,90,78,3.5,81,90,3.5,94,89.5,3.5,93,3.5,0,3.5
Sunrise Preschools 137,N/A,1415 E Bell Rd,Phoenix,Maricopa,85022-,n, ,95,94,2.1,9600,96,2.1,98,99,0,99,94,2.1,96,81,2.1,83,95,1.1,96,97.9,0,98,2.1,0,0
Sunset Ridge Elementary,N/A,35707 N. 33rd. Lane,Phoenix,Maricopa,85086-,y,lpn,21,90,9.5,10000,90,9.5,100,90,9.5,100,90,9.5,100,90,9.5,100,86,14.3,100,100,9.5,100,14.3,0,9.5
Sunshine Daycare,N/A,1719 West 25th Street,Yuma,Yuma,85364,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunshine Preschool,N/A,870 North Perkins,Nogales,Santa Cruz,85621,n, ,24,100,0,10000,100,0,100,100,0,100,100,0,100,83,0,83,100,0,100,100,0,100,0,0,0
Sunshine School In Oro Valley,N/A,9000 North Oracle Road,Oro Valley,Pima,85737,n, ,41,93,7.3,10000,93,7.3,100,93,7.3,100,93,7.3,100,73,26.8,100,93,7.3,100,100,7.3,95,9.8,0,7.3
Superior Head Start,N/A,150 North Lobb Avenue,Superior,Pinal,85173,n, ,20,95,0,9500,100,0,100,100,0,100,95,0,95,90,0,90,100,0,100,100,0,100,0,0,0
Superkids L L C,N/A,2200 N Alma School ,Chandler,Maricopa,85224-,n, ,75,84,0,8400,91,0,91,92,0,92,89,0,89,100,0,100,100,0,100,100,0,100,0,0,0
Superkids Lcc,N/A,2200 N Alma School,Chandler ,Maricopa,85224-,n, ,68,62,0,6200,100,0,100,100,0,100,88,0,88,88,0,88,93,0,93,100,0,100,0,0,0
Superstition Springs Elementary,N/A,7125 East Monterey Avenue,Mesa,Maricopa,85209-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Susie's Mama Bear,N/A,16830 North 12th Street,Phoenix,Maricopa,85022-,n, ,112,84,1.8,8600,91,1.8,93,92,1.8,94,90,1.8,92,77,1.8,79,88,1.8,89,90.2,1.8,92,0,1.8,1.8
Susie's Mama Bear #1,N/A,2145 W Northern Ave,Phoenix,Maricopa,85021-,n, ,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sycamore Early Childhood And School ,N/A,16701 South Houghton Road,Corona De Tucson,Pima,85641-,n, ,60,98,1.7,10000,98,1.7,100,98,1.7,100,98,1.7,100,87,0,87,98,1.7,100,98.3,1.7,100,1.7,0,1.7
T. Dale Hancock Elementary ,N/A,2425 S Pleaseant Drive,Chandler ,Maricopa,85286-,n, ,46,98,2.2,10000,98,2.2,100,98,2.2,100,91,2.2,93,96,4.3,100,98,2.2,100,100,2.2,100,2.2,0,2.2
T.e.s.d.#17 - Porfirio H Gonzales,N/A,9401 West Garfield Street,Tolleson,Maricopa,85353,y,lpn,87,86,0,8600,98,0,98,95,0,95,95,0,95,95,0,95,92,0,92,94.3,0,94,0,0,0
T.e.s.d.#17 - Sheely Farms Elementary School,N/A,9450 West Encanto Boulevard,Phoenix,Maricopa,85037,y,rn,64,100,0,10000,100,0,100,100,0,100,98,0,98,95,0,95,100,0,100,98.4,0,98,0,0,0
T.e.s.d.#3 - Nevitt T.o.t.s. Preschool,N/A,4525 East Saint Anne Avenue,Phoenix,Maricopa,85042,y,rn,36,97,2.8,10000,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,97.2,2.8,100,2.8,0,0
T.l.c. Child Enrichment,N/A,18210 N. 19th Ave,Phoenix,Maricopa,85023-,n, ,50,88,0,8800,88,0,88,100,0,100,92,0,92,82,0,82,92,0,92,96,0,96,0,0,0
T.u.h.s.d.#213 - Marcos De Niza Early Learning Center,N/A,6000 South Lakeshore Drive,Tempe,Maricopa,85283,y,rn,23,100,0,10000,100,0,100,96,4.3,100,100,0,100,91,8.7,100,96,4.3,100,91.3,8.7,100,4.3,4.3,0
T.u.h.s.d.#213 - Mcclintock High Early Learning Center,N/A,1830 East Del Rio Drive,Tempe,Maricopa,85282-,y,rn,22,95,4.5,10000,95,4.5,100,95,4.5,100,95,4.5,100,91,4.5,95,95,4.5,100,95.5,4.5,100,4.5,0,4.5
T.u.s.d. #1 Seeds Preschool - Scholastic Excellence & Enrichment,N/A,9850 E 29th St,Tucson,Pima,85748-,n, ,23,96,4.3,10000,96,4.3,100,96,4.3,100,96,4.3,100,96,4.3,100,87,8.7,96,95.7,4.3,100,8.7,0,4.3
T.u.s.d.#1 - Banks Elementary School,N/A,3200 South Leadflower,Tucson,Pima,85735,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Borman Partners Preschool Program,N/A,6630 Lightning Dr.,Tucson,Pima,85708-,n, ,30,97,0,9700,100,0,100,100,0,100,100,0,100,87,0,87,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Brichta Infant And Early Learning Center,N/A,2110 West Britcha Drive,Tucson,Pima,85745-,n, ,170,75,0,7500,0,0,0,80,0,80,91,0,91,58,0,58,96,0,96,86.5,0,86,0,0,0
T.u.s.d.#1 - C. E. Rose Title I P A C E,N/A,710 West Michigan Drive,Tucson,Pima,85714,y,rn,33,97,0,9700,100,0,100,100,0,100,100,0,100,91,0,91,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Cavett Title I Pace/ Explorer,N/A,2120 East Naco Vista,Tucson,Pima,85713,y,rn,34,97,0,9700,97,0,97,97,0,97,94,0,94,82,0,82,100,0,100,97.1,0,97,2.9,0,0
T.u.s.d.#1 - Collier Elementary School,N/A,3900 N Bear Canyon Rd,Tucson,Pima,85749,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Cragin Explorer And Deseg Classroom,N/A,2945 N Tucson Blvd,Tucson,Pima,85716,y,rn,31,100,0,10000,100,0,100,100,0,100,100,0,100,90,0,90,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Davidson Partners Preschool Program,N/A,3950 E Paradise Falls,Tucson,Pima,85712,y,rn,27,100,0,10000,100,0,100,100,0,100,100,0,100,0,0,0,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Erickson Elementary - Pace,N/A,6750 East Stella Road,Tucson,Pima,85730,y,rn,41,98,2.4,10000,98,2.4,100,98,2.4,100,95,2.4,98,98,2.4,100,98,2.4,100,97.6,2.4,100,2.4,0,2.4
T.u.s.d.#1 - Henry Community School,N/A,650 North Igo Way,Tucson,Pima,85710,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Hollinger Title I Pace,N/A,150 West Ajo,Tucson,Pima,85713,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Hudlow Title I Pace,N/A,502 N Caribe Ave,Tucson,Pima,85710-,y,rn,34,100,0,10000,100,0,100,100,0,100,100,0,100,88,0,88,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Johnson Primary - Pace / Explorer,N/A,6060 South Joseph Ave,Tucson,Pima,85746,y,rn,61,97,1.6,9800,97,1.6,98,98,1.6,100,95,1.6,97,72,0,72,97,1.6,98,100,1.6,100,1.6,0,1.6
T.u.s.d.#1 - Maldonado Title I Pace,N/A,3535 W Messala Way,Tucson,Pima,85746-,y,rn,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Miles Exploratory Preschool,N/A,1400 East Broadway,Tucson,Pima,85719,y,rn,26,100,0,10000,100,0,100,100,0,100,100,0,100,81,0,81,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Miller Elementary,N/A,6951 South Camino De La Tierra,Tucson,Pima,85746,y,rn,21,100,0,10000,100,0,100,100,0,100,100,0,100,95,0,95,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Mission View Title I Pace,N/A,2600 South 8th Avenue,Tucson,Pima,85713,y,rn,31,100,0,10000,100,0,100,100,0,100,100,0,100,90,0,90,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Schumaker Infant And Early Learning Center,N/A,501 North Maguire Avenue,Tucson,Pima,85710,n, ,170,94,1.8,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.u.s.d.#1 - Soleng Tom Enrichment Program,N/A,10520 East Camino Quince,Tucson,Pima,85748-,n, ,33,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Steele Community School And Title I Pace,N/A,700 S Sarnoff Dr,Tucson,Pima,85710,y,rn,37,100,0,10000,100,0,100,100,0,100,100,0,100,78,0,78,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Tully  Title 1 Pace,N/A,1701 West El Rio Drive,Tucson,Pima,85745,y,rn,26,96,0,9600,100,0,100,100,0,100,96,0,96,73,0,73,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Warren Elementary School,N/A,3505 W Milton Rd,Tucson,Pima,85746,y,rn,29,93,0,9300,97,0,97,97,0,97,97,0,97,90,0,90,97,0,97,96.6,0,97,0,0,0
T.u.s.d.#1 - Wheeler Partners Preschool Program,N/A,1818 Avenida De Sol,Tucson,Pima,85710,y,rn,58,98,0,9800,100,0,100,98,1.7,100,100,0,100,88,0,88,100,0,100,100,1.7,98,1.7,1.7,0
T.u.s.d.#1 - Wright Title I Pace,N/A,4311 East Linden,Tucson,Pima,85712,y,rn,29,93,0,9300,93,0,93,100,0,100,90,0,90,66,0,66,93,0,93,100,0,100,0,0,0
Taft Elementary School,N/A,9800 E. Quarterline Road,Mesa,Maricopa,85207-,y,rn,22,100,0,10000,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Tanque Verde Lutheran Preschool,N/A,8625 E Tanque Verde Rd.,Tucson,Pima,85749-,n, ,105,97,2.9,10000,98,1.9,100,95,4.8,100,98,1,99,80,0,80,97,2.9,100,100,2.9,100,5.7,0,0
Teach And Care,N/A,315 South Stapley Drive,Mesa,Maricopa,85204-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Teach N Tots Inc,N/A,4501 North 19th Avenue,Phoenix,Maricopa,85015,n, ,37,86,0,8600,100,0,100,100,0,100,97,0,97,76,0,76,100,0,100,100,0,100,0,0,0
Teach N' Fun Ahwatukee,N/A,15626 South 42nd Street,Phoenix,Maricopa,85048,n, ,70,97,2.9,10000,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,97.1,2.9,100,2.9,0,2.9
Tempe Christian Preschool,N/A,3929 South Rural Road,Tempe,Maricopa,85282-,n, ,112,93,6.3,9900,81,5.4,87,91,4.5,96,90,6.3,96,79,6.3,86,88,2.7,90,77.7,4.5,82,8.9,0,0
Temple Chai Early Childhood Center,N/A,4645 E. Marilyn Road,Phoenix,Maricopa,85032-,n, ,62,97,0,9700,98,0,98,100,0,100,100,0,100,89,0,89,98,0,98,98.4,0,98,0,0,0
"Temple Emanuel Of Tempe Pre-school,  The Syndi Scheck Yad B' Yad Preschool",N/A,Temple Emanuel Of Tempe,Tempe ,Maricopa,85283-,n, ,32,81,15.6,9700,84,15.6,100,84,15.6,100,84,15.6,100,84,15.6,100,78,21.9,100,100,18.8,100,9.4,12.5,9.4
Temple Kol Ami Early Childhood Center,N/A,15030 N. 64th St.,Scottsdale,Maricopa,85254-,n, ,58,100,0,10000,98,1.7,100,98,1.7,100,100,0,100,95,3.4,98,98,1.7,100,96.6,1.7,98,0,3.4,0
Tender Care Creative Center,N/A,705 E. Baseline Rd,Buckeye,Maricopa,85326-,n, ,31,100,0,10000,100,0,100,100,0,100,100,0,100,94,0,94,100,0,100,100,0,100,0,0,0
Tender Times Preschool And Childcare,N/A,5435  W. Myrtle Ave,Glendale,Maricopa,85301-,n, ,22,55,0,5500,0,0,0,0,0,0,55,0,55,50,0,50,59,0,59,59.1,0,59,0,0,0
Tender Times Preschool/childcare,N/A,10889 N. 19th Ave,Phoenix,Maricopa,85029-,n, ,55,60,5.5,6500,80,5.5,85,75,5.5,80,80,5.5,85,49,5.5,55,78,5.5,84,74.5,5.5,80,5.5,0,5.5
Teresa E Elizarraras/ Angels Place,N/A,1436 S 12th Drive,Yuma,Yuma,85364-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Territorial Early Childhood Center,N/A,1088 Mahan Lane,Chino Valley,Yavapai,86323-,y,rn,78,94,6.4,10000,96,3.8,100,96,3.8,100,96,3.8,100,90,6.4,96,95,5.1,100,94.9,5.1,100,7.7,0,3.8
Tesseract Early Childhood,N/A,4800 E. Doubletree Ranch Road,Paradise Valley,Maricopa,85253-,y,rn,52,92,7.7,10000,94,5.8,100,94,5.8,100,94,5.8,100,90,9.6,100,92,7.7,100,92.3,7.7,100,5.8,3.8,5.8
The Academy Day School,N/A,1080 E Pecos Rd Ste 19,Chandler,Maricopa,85225-,n, ,30,97,3.3,10000,90,3.3,93,97,3.3,100,97,3.3,100,97,3.3,100,93,3.3,97,96.7,3.3,100,3.3,0,3.3
The Ark,N/A,5223 East Beargrass Vista Dr,Tucson,Pima,85756,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
The Ark Early Childhood Learning Center,N/A,3600 North Fourth Street,Flagstaff,Coconino,86004,n, ,82,93,3.7,9600,96,3.7,100,96,3.7,100,95,3.7,99,79,0,79,91,4.9,96,96.3,3.7,100,2.4,2.4,3.7
The Beginning School,N/A,4440 N. Campbell Avenue,Tucson,Pima,85718-,n, ,48,98,2.1,10000,98,2.1,100,100,0,100,98,2.1,100,65,2.1,67,98,2.1,100,100,0,100,2.1,0,0
The Children's Garden,N/A,13 Brookside Blvd,Prescott,Yavapai,86303-____,n, ,31,58,41.9,10000,55,45.2,100,55,45.2,100,58,41.9,100,42,0,42,42,54.8,97,48.4,51.6,100,54.8,0,0
The Childrens Center,N/A,4831 E 22nd ,Tucson,Pima,85711-,n, ,30,100,0,10000,100,0,100,0,0,0,97,0,97,87,0,87,90,0,90,100,0,100,0,0,0
The Early Learning Center ,N/A,2805 S. Ironwood Dr. ,Az Arizona,Pinal,85120-,n, ,82,94,3.7,9800,96,3.7,100,96,3.7,100,96,3.7,100,71,3.7,74,96,3.7,100,100,3.7,100,3.7,0,3.7
The Family School,N/A,1127 W. Mcdowell Road,Phoenix,Maricopa,85007-,n, ,51,82,15.7,9800,82,17.6,100,84,15.7,100,84,15.7,100,80,17.6,98,80,17.6,98,82.4,17.6,100,17.6,0,15.7
The French American School Of Az,N/A,2222 S. Price Rd,Tempe,Maricopa,85282-,n, ,29,97,3.4,10000,97,3.4,100,97,3.4,100,97,3.4,100,90,10.3,100,93,6.9,100,96.6,3.4,100,3.4,0,0
The Goddard School,N/A,13940 North Frank Lloyd Wright Blvd,Scottsdale,Maricopa,58260-,n, ,98,98,2,10000,98,2,100,98,2,100,98,2,100,98,2,100,98,2,100,98,2,100,2,0,2
The Goddard School,N/A,4320 North School Hill Road,Buckeye,Maricopa,85396-,n, ,131,90,9.9,10000,95,5.3,100,90,9.9,100,92,8.4,100,80,19.8,100,94,6.1,100,87.8,12.2,100,11.5,0,4.6
The Goddard School,N/A,4060 E Peak View Rd,Cave Creek,Maricopa,85331-,n, ,155,96,3.2,9900,97,3.2,100,97,3.2,100,96,3.2,99,92,3.9,95,97,3.2,100,100,3.9,100,2.6,1.3,3.2
The Goddard School,N/A,720 East Warner Road,Gilbert,Maricopa,85296,n, ,37,95,0,9500,95,0,95,95,0,95,95,0,95,95,0,95,95,0,95,94.6,0,95,0,0,0
The Goddard School,N/A,1420 N. Higley Rd.,Gilbert,Maricopa,85234-,n, ,107,88,3.7,9200,93,3.7,97,93,2.8,95,96,2.8,99,84,3.7,88,89,3.7,93,89.7,4.7,94,4.7,0,2.8
The Goddard School,N/A,13235 West Thomas Road,Goodyear,Maricopa,85395,n, ,146,97,0,9700,99,0,99,99,0,99,99,0,99,89,0,89,97,0,97,98.6,0,99,.7,0,0
The Goddard School ,N/A,4080 E. Germann Rd.,Gilbert,Maricopa,85297-,n, ,114,97,2.6,10000,97,2.6,100,96,4.4,100,96,3.5,100,95,5.3,100,96,3.5,99,97.4,2.6,100,3.5,1.8,2.6
The Goddard School In Chandler,N/A,1815 W. Chandler Blvd.,Chandler,Maricopa,85224-,n, ,78,100,0,10000,100,0,100,100,0,100,100,0,100,96,0,96,97,0,97,100,0,100,0,0,0
The Growing Place Preschool,N/A,744 West Ray Road Ste 104,Gilbert,Maricopa,85233-,n, ,65,95,4.6,10000,95,4.6,100,95,4.6,100,95,4.6,100,95,4.6,100,95,4.6,100,100,4.6,100,4.6,0,4.6
The Hills School And Atelier,N/A,5524 E. Lafayette Blvd.,Phoenix,Maricopa,85018-,n, ,48,94,4.2,9800,96,4.2,100,96,4.2,100,96,4.2,100,90,8.3,98,88,12.5,100,95.8,4.2,100,8.3,2.1,4.2
"The Iliad Academy, Inc",N/A,4290 South Miller Road,Buckeye,Maricopa,85326,n, ,97,98,2.1,10000,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,97.9,2.1,100,1,1,1
The Learning Center Developmental Preschool,N/A,33016 N. 60 Street,Scottsdale,Maricopa,85266-,n, ,46,93,6.5,10000,89,10.9,100,93,6.5,100,91,8.7,100,91,8.7,100,91,8.7,100,100,6.5,100,13,2.2,6.5
The Learning Connection Child Care,N/A,1121 E. Windsor Drive,Gilbert,Maricopa,85296-,n, ,<20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
The Learning Curve,N/A,71 South Mcqueen Road,Gilbert,Maricopa,85233,n, ,57,88,1.8,8900,91,1.8,93,96,1.8,98,98,1.8,100,79,1.8,81,91,1.8,93,86,1.8,88,1.8,0,0
