SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Imagine Schools At Camelback Middle,charter,5050 N. 19th Ave.,Phoenix,Maricopa,85015-,N/A,,59,97,0,-,98,0,-,97,0,-,100,0,-,97,0,-,98,0,-,98,0,-,0,0,N/A
Imagine Schools Cortez Park Middle School,charter,3535 W. Dunlap Ave.,Phoenix,Maricopa,85051,N/A,,80,96,0,-,99,0,-,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Imagine Schools. Sierra Vista,charter,1000 Wilcox Drive,Sierra Vista,Cochise,85635-,N/A,,31,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Imagine West Gilbert Middle,charter,2061 S Gilbert Rd,Gilbert,Maricopa,85295-,N/A,,45,98,2.3,-,93,4.4,-,91,4.4,-,98,2.2,-,98,2.2,-,98,2.2,-,100,0,-,6.7,0,N/A
Immaculate Heart Academy,private,410 E. Magee Road,Oro Valley,Pima,85704-,N/A,,23,96,4.5,-,96,4.3,-,96,4.3,-,96,4.3,-,96,4.3,-,96,4.3,-,96,4.3,-,4.3,0,N/A
Inca Elementary,public,23601 West Durango,Buckeye,Maricopa,85326-,N/A,,74,96,4.2,-,89,8.1,-,89,8.1,-,95,5.4,-,96,4.1,-,97,2.7,-,97,2.7,-,8.1,0,N/A
Indian Bend Elementary School,public,3633 E. Thurnderbird Rd.,Phoenix,Maricopa,85032-,N/A,,101,98,2,-,95,2,-,94,3,-,98,2,-,98,2,-,98,2,-,98,2,-,3,0,N/A
Indian Oasis Intermediate School,public,P.o. Box 2498,Sells,Pima,85634-,N/A,,77,100,0,-,96,0,-,95,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Indian Wells Elementary,public,P.o. Box 640,Holbrook,Navajo,86025-,N/A,,60,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Ira A Murphy,public,7231 W North Lane,Peoria,Maricopa,85345-,N/A,,67,96,1.6,-,93,4.5,-,96,4.5,-,97,1.5,-,97,1.5,-,97,1.5,-,99,1.5,-,4.5,0,N/A
Ira A. Fulton Elementary,public,4750 S. Sunland Dr.,Chandler ,Maricopa,85248-,N/A,,124,97,3.3,-,93,4,-,94,4.8,-,97,3.2,-,97,3.2,-,96,4,-,97,3.2,-,4.8,.8,N/A
Ironwood Elementary,public,14850 N. 39th Avenue,Phoenix,Maricopa,85053-4599,N/A,,109,99,.9,-,98,1.8,-,97,2.8,-,99,.9,-,99,.9,-,99,.9,-,99,.9,-,2.8,0,N/A
Ironwood Elementary School,public,3300 W Freer Dr,Tucson,Pima,85742-,N/A,,115,99,.9,-,97,3.5,-,92,7.8,-,98,1.7,-,98,1.7,-,97,2.6,-,98,1.7,-,4.3,7,N/A
Ironwood School,public,1500 N. Colorado Street,Casa Grande ,Pinal,85122-,N/A,,27,100,0,-,96,0,-,96,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Irving Elementary,public,3220 E Pueblo Ave,Mesa,Maricopa,85203-,N/A,,64,95,4.9,-,94,1.6,-,97,3.1,-,97,3.1,-,97,3.1,-,95,4.7,-,100,0,-,4.7,0,N/A
Isaac E. Imes,public,6625 N. 56th Ave.,Glendale,Maricopa,85301-,N/A,,55,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Isaac Middle School,public,3402 W Mcdowell Rd,Goodyear,Maricopa,85338-,N/A,,271,99,0,-,99,0,-,99,.7,-,99,0,-,99,0,-,99,0,-,99,0,-,0,.7,N/A
Ishikawa Elementary School,public,2635 N 32nd St,Mesa,Maricopa,85213-1662,N/A,,120,97,3.4,-,93,5,-,93,7.5,-,98,2.5,-,98,2.5,-,98,2.5,-,98,2.5,-,5.8,1.7,N/A
Islands Elementary School,public,245 S Mcqueen Rd,Gilbert,Maricopa,85233-,N/A,,90,94,5.9,-,88,4.4,-,87,7.8,-,92,7.8,-,93,6.7,-,93,6.7,-,98,2.2,-,8.9,0,N/A
J. Robert Hendricks Elementary,public,3400 W Orange Grove Road,Tucson,Pima,85741-,N/A,,72,94,5.9,-,85,5.6,-,85,5.6,-,94,5.6,-,94,5.6,-,94,5.6,-,94,5.6,-,4.2,1.4,N/A
Jack Harmon Elementary,public,39315 N Cortona Dr,San Tan Valley,Pinal,85140-,N/A,,91,96,4.6,-,96,4.4,-,96,4.4,-,96,4.4,-,96,4.4,-,97,3.3,-,98,2.2,-,4.4,0,N/A
Jack L Kuban Elementary School,public,3201 W Sherman St,Phoenix,Maricopa,85009-,N/A,,44,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Jamaica Elementary,public,3437 Jamaica Blvd.s,Lake Havasu City,Mohave,86406-,N/A,,91,98,2.2,-,95,4.4,-,95,4.4,-,97,2.2,-,98,2.2,-,98,2.2,-,98,2.2,-,4.4,0,N/A
Jane Dee Hull Elementary,public,2424 E. Maren Drive,Chandler,Maricopa,85249-,N/A,,139,99,1.5,-,95,1.4,-,95,3.6,-,99,1.4,-,99,1.4,-,99,1.4,-,96,1.4,-,2.9,.7,N/A
Jefferson Elementary School,public,120 S. Jefferson,Mesa,Maricopa,85208-1018,N/A,,91,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
John Jacobs Elementary School,public,14421 N. 23rd Ave,Phoenix,Maricopa,85023-,N/A,,71,99,0,-,97,0,-,97,0,-,99,0,-,99,0,-,99,0,-,100,0,-,0,0,N/A
John R. Davis School,public,6209 S. 15th Avenue,Phoenix,Maricopa,85041-,N/A,,44,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Johnson,public,3807 E Pueblo Ave,Mesa,Maricopa,85206-1822,N/A,,76,95,5.6,-,89,5.3,-,92,3.9,-,97,2.6,-,96,3.9,-,99,1.3,-,99,0,-,5.3,0,N/A
Joseph City Elementary School,public,Po Box 8,Joseph City,Navajo,86032-,N/A,,34,97,3,-,82,17.6,-,88,11.8,-,100,0,-,97,2.9,-,97,2.9,-,100,0,-,17.6,0,N/A
Kachina Elementary,public,5304 W. Crocus,Glendale,Maricopa,85306-,N/A,,54,96,3.8,-,93,7.4,-,93,7.4,-,93,7.4,-,93,7.4,-,98,1.9,-,96,3.7,-,7.4,0,N/A
Kathryn Sue Simonton Elementary,public,40300 N. Simonton Blvd.,San Tan Valley,Pinal,85140-,N/A,,80,98,2.6,-,88,7.5,-,86,7.5,-,96,3.8,-,96,3.8,-,96,3.8,-,96,1.3,-,8.8,0,N/A
Kayenta Middle School,public,P.o. Box 337,Kayenta,Navajo,86033-,N/A,,129,99,.8,-,74,0,-,74,0,-,99,.8,-,99,.8,-,99,.8,-,99,.8,-,.8,2.3,N/A
Keller Elementary,public,1445 E Hilton Ave,Mesa,Maricopa,85204-,N/A,,72,96,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Kenilworth,public,1210 North 5th Avenue,Phoenix,Maricopa,85006-,N/A,,70,99,1.4,-,94,1.4,-,97,1.4,-,99,1.4,-,100,0,-,100,0,-,100,0,-,1.4,0,N/A
Kerr Elementary,public,125 E. Mclellan,Mesa,Maricopa,85201-,N/A,,89,97,0,-,98,0,-,100,0,-,99,0,-,99,0,-,99,0,-,100,0,-,0,0,N/A
Khalsa School,charter,3701 E River Rd,Tucson,Pima,85718-,N/A,,22,73,37.5,-,64,27.3,-,68,27.3,-,73,27.3,-,73,27.3,-,64,27.3,-,73,27.3,-,22.7,4.5,N/A
King's Ridge Preparatory Academy,public,3650 S. 64th Ln,Phoenix,Maricopa,85043-,N/A,,94,100,0,-,97,0,-,97,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Kingman Academy Of Learning Middle School,charter,3410 North Burbank Street,Kingman,Mohave,86401-,N/A,,111,96,.9,-,83,3.6,-,83,3.6,-,96,.9,-,96,2.7,-,100,0,-,98,.9,-,3.6,0,N/A
Kingman Middle School,public,1969 Detroit Ave,Kingman,Mohave,86401-,N/A,,198,95,0,-,67,2,-,64,2.5,-,96,0,-,96,.5,-,97,0,-,96,0,-,2.5,.5,N/A
Kingswood,public,15150 W Mondell,Surprise,Maricopa,85374-,N/A,,94,100,0,-,93,4.3,-,93,4.3,-,100,0,-,100,0,-,100,0,-,100,0,-,4.3,0,N/A
Knox Elementary School,public,700 W. Orchid Lane,Chandler,Maricopa,85225-,N/A,,122,97,2.5,-,93,2.5,-,93,2.5,-,98,2.5,-,97,2.5,-,97,2.5,-,98,2.5,-,2.5,0,N/A
Kyrene Akimel A-al Middle School,public,2720 E Liberty Lane,Phoenix,Maricopa,85048-8269,N/A,,316,97,1.6,-,77,1.6,-,77,1.6,-,97,1.6,-,96,2.2,-,98,1.6,-,98,.9,-,3.2,0,N/A
Kyrene Altadena Middle School,public,14620 S. Desert Foothills Pkwy.,Phoenix,Maricopa,85048-,N/A,,369,98,1.9,-,91,1.9,-,91,1.6,-,99,1.4,-,98,1.6,-,98,1.6,-,99,1.1,-,2.2,0,N/A
Kyrene Centennial Middle School,public,13808 S. 36th Street,Phoenix,Maricopa,85044-,N/A,,336,99,.9,-,89,1.8,-,89,2.7,-,99,1.2,-,99,.9,-,99,1.2,-,99,.9,-,3.3,0,N/A
Kyrene Del Pueblo,public,360 S. Twelve Oaks Boulevard,Chandler,Maricopa,85226-,N/A,,237,97,2.6,-,88,5.5,-,88,5.5,-,97,2.5,-,97,2.5,-,97,2.5,-,98,2.5,-,5.5,0,N/A
Kyrene Middle School,public,1050 E Carver Rd.,Tempe,Maricopa,85284-,N/A,,345,99,1.5,-,82,2,-,82,2,-,98,1.4,-,98,1.2,-,97,1.2,-,97,.9,-,2.6,.9,N/A
La Cima Middle School,public,5600 North La Canada,Tucson,Pima,85704-,N/A,,166,99,.6,-,98,1.8,-,98,1.8,-,99,1.2,-,99,1.2,-,99,.6,-,99,.6,-,1.8,0,N/A
La Paloma Academy (lakeside),charter,8140 E. Golf Links Rd.,Tucson ,Pima,85730-,N/A,,83,100,0,-,92,0,-,93,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lafe Nelson School,public,1100 10th Ave.,Safford,Graham,85546-,N/A,,87,98,1.2,-,87,1.1,-,87,1.1,-,99,1.1,-,97,1.1,-,99,1.1,-,99,1.1,-,1.1,0,N/A
Laguna,public,5001 N Shannon Rd,Tucson,Pima,85705-1048,N/A,,68,100,0,-,96,4.4,-,96,4.4,-,99,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,1.5,0,N/A
Laird School ,public,1500 North Scovel,Tempe,Maricopa,85281-,N/A,,58,100,0,-,90,0,-,90,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lake Pleasant Elementary,public,31501 N Westland Rd,Peoria,Maricopa,85383-,N/A,,74,100,0,-,93,5.4,-,93,5.4,-,100,0,-,100,0,-,100,0,-,100,0,-,5.4,0,N/A
Lakeview,public,3040 W Yucca,Phoenix,Maricopa,85029-,N/A,,73,100,0,-,99,1.4,-,99,1.4,-,100,0,-,100,0,-,100,0,-,99,1.4,-,2.7,0,N/A
Landmark ,public,5730 W. Myrtle Ave,Glendale,Maricopa,85301-,N/A,,61,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lapaloma Academy South,charter,5660 S 12th Ave ,Tucson,Pima,85706-,N/A,,44,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Larkspur Elementary,charter,2430 East Larkspur,Phoenix,Maricopa,85032-,N/A,,89,97,3.5,-,94,4.5,-,93,5.6,-,97,3.4,-,96,4.5,-,98,2.2,-,98,2.2,-,6.7,0,N/A
Larry C. Kennedy Elementary,public,2702 E. Osborn Rd.,Phoenix,Maricopa,85016-,N/A,,83,99,0,-,98,0,-,99,0,-,99,0,-,100,0,-,99,1.2,-,100,0,-,0,1.2,N/A
Las Brisas Elementary School,public,5805 W. Alameda Rd,Glendale,Maricopa,85310-,N/A,,128,98,.8,-,92,6.3,-,92,6.3,-,98,2.3,-,98,2.3,-,99,.8,-,99,.8,-,5.5,.8,N/A
Las Sendas,public,3120 N Red Mountain,Mesa,Maricopa,85207-,N/A,,115,99,.9,-,92,2.6,-,95,5.2,-,99,.9,-,99,.9,-,99,.9,-,100,0,-,7,0,N/A
Laveen Elementary,public,4141 W Mcneil,Laveen,Maricopa,85339-,N/A,,84,98,2.4,-,95,3.6,-,95,3.6,-,98,2.4,-,98,2.4,-,100,0,-,98,2.4,-,2.4,0,N/A
Lawrence Intermediate,public,4850 W. Jeffrey Rd,Tucson,Pima,85746-,N/A,,48,100,0,-,98,0,-,98,2.1,-,100,0,-,100,0,-,100,0,-,100,0,-,2.1,0,N/A
Lawrence W Cross Middle School,public,1000 W. Chapala Dr.,Tucson ,Pima,85704-,N/A,,180,99,1.1,-,95,2.2,-,93,5,-,99,1.1,-,99,1.1,-,98,1.7,-,99,1.1,-,5,2.2,N/A
Le Pera Elementary School,public,19121 Tahbo Rd.,Parker,La Paz,85344-,N/A,,34,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Leading Edge Academy Queen Creek,charter,7377 West Hunt Highway,Queen Creek,Pinal,85142-,N/A,,24,92,9.1,-,63,16.7,-,67,20.8,-,88,12.5,-,88,12.5,-,88,12.5,-,92,8.3,-,20.8,0,N/A
Learning Foundation And Performing Arts,charter,3939 E. Warner Road,Gilbert,Maricopa,85296-,N/A,,50,92,8.7,-,58,36,-,58,36,-,90,10,-,90,10,-,90,10,-,90,10,-,34,0,N/A
Lee Kornegay Intermediate,public,Po Box 861,Claypool,Gila,85532-,N/A,,92,82,1.3,-,82,1.1,-,82,1.1,-,99,1.1,-,99,1.1,-,92,1.1,-,98,1.1,-,2.2,0,N/A
Legacy Traditional,charter,12320 W Van Buren St,Avondale ,Maricopa,85323-,N/A,,88,97,3.5,-,93,6.8,-,93,6.8,-,97,3.4,-,98,2.3,-,99,1.1,-,97,3.4,-,9.1,0,N/A
Legacy Traditional School,charter,17760 N Regent Dr,Maricopa,Pinal,85138-,N/A,,114,98,1.8,-,87,8.8,-,87,8.8,-,98,1.8,-,98,1.8,-,98,1.8,-,97,2.6,-,8.8,0,N/A
Legacy Traditional School,charter,41800 N. Barnes Pkwy,San Tan Valley,Pinal,85140-,N/A,,109,91,10.1,-,67,30.3,-,64,32.1,-,91,8.3,-,92,8.3,-,89,11,-,95,4.6,-,37.6,0,N/A
Legacy Traditional School (laveen Campus),charter,7900 S. 43rd Avenue,Laveen,Maricopa,85339-,N/A,,79,97,2.6,-,95,2.5,-,95,2.5,-,97,2.5,-,97,2.5,-,97,2.5,-,97,2.5,-,2.5,0,N/A
Legacy Traditional School - Casa Grande,charter,1274 E. O'neil Dr.,Casa Grande,Pinal,85122-,N/A,,106,94,6,-,81,0,-,81,.9,-,94,5.7,-,92,7.5,-,92,7.5,-,91,9.4,-,18.9,0,N/A
Legacy Traditional Schools,charter,3500 W. Cortaro Farms Rd.,Tucson,Pima,85742-,N/A,,96,93,7.9,-,73,27.1,-,71,29.2,-,91,9.4,-,91,9.4,-,91,9.4,-,91,9.4,-,9.4,0,N/A
Legacy Traditional Schools Gilbert,charter,2747 S Recker Rd,Gilbert,Maricopa,85295-,N/A,,82,98,2.5,-,80,11,-,83,11,-,96,3.7,-,95,4.9,-,94,4.9,-,96,3.7,-,11,0,N/A
Legend Springs,public,21150 N Arrowhead Loop Road,Glendale ,Maricopa,85308-,N/A,,81,100,0,-,95,2.5,-,96,1.2,-,100,0,-,100,0,-,100,0,-,100,0,-,3.7,0,N/A
Lehi Elementary School,public,2555 N Stapley Dr,Mesa,Maricopa,85203-,N/A,,68,99,1.5,-,97,2.9,-,97,2.9,-,97,2.9,-,97,2.9,-,99,1.5,-,100,0,-,2.9,0,N/A
Leonor Hambly Middle School,public,P.o. Box 409,Winkelman,Gila,85192-,N/A,,24,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Liberty Arts Academy,charter,3015 S. Power Rd.,Mesa,Maricopa,85212-,N/A,,28,86,16.7,-,54,28.6,-,50,32.1,-,86,14.3,-,86,14.3,-,86,14.3,-,86,14.3,-,32.1,0,N/A
Liberty Elementary,public,19818 W Hwy. 85,Buckeye,Maricopa,85326-,N/A,,64,100,0,-,91,3.1,-,95,3.1,-,98,1.6,-,100,0,-,98,1.6,-,94,6.3,-,4.7,6.3,N/A
Liberty Elementary School,public,5125 E. Marilyn Rd.,Scottsdale,Maricopa,85254-,N/A,,78,97,1.3,-,94,5.1,-,94,5.1,-,97,1.3,-,97,1.3,-,96,2.6,-,97,1.3,-,5.1,0,N/A
Liberty Traditional Charter School,charter,4027 N 45th Ave,Phoenix,Maricopa,85031-,N/A,,49,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Liberty Traditional School,public,3300 N Lake Valley Rd,Prescott Valley,Yavapai,86314-,N/A,,82,98,2.5,-,93,6.1,-,95,4.9,-,98,2.4,-,98,2.4,-,98,2.4,-,99,1.2,-,6.1,0,N/A
Lincoln Elementary School,public,930 South Sirrine,Mesa,Maricopa,85210-,N/A,,101,100,0,-,97,0,-,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lindbergh Elementary,public,930 S Lazona Ave,Mesa,Maricopa,85204-,N/A,,81,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,99,1.2,-,1.2,0,N/A
Litchfield Elementary School,public,255 E Wigwam Blvd,Litchfield Park,Maricopa,85340-,N/A,,26,92,4.2,-,58,3.8,-,58,3.8,-,96,3.8,-,96,3.8,-,92,3.8,-,96,3.8,-,3.8,0,N/A
Littleton Elementary School,public,1252 S. Avondale Blvd,Avondale,Maricopa,85323-,N/A,,95,96,0,-,93,3.2,-,93,3.2,-,97,0,-,98,0,-,99,0,-,100,0,-,8.4,0,N/A
Loma Linda,public,2002 E Clarendon ,Phoenix,Maricopa,85016-,N/A,,59,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lone Mountain Elementary School,charter,P.o. Box 426,Cave Creek,Maricopa,85327-,N/A,,92,99,1.1,-,98,1.1,-,98,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,1.1,0,N/A
Longfellow Elementary School,public,345 S. Hall,Mesa,Maricopa,85204-,N/A,,99,100,0,-,100,0,-,100,0,-,99,1,-,100,0,-,100,0,-,100,0,-,1,0,N/A
Longview,public,1209 E. Indian School Rd.,Phoenix,Maricopa,85014-4925,N/A,,84,99,1.2,-,98,0,-,96,0,-,98,0,-,99,1.2,-,100,0,-,99,1.2,-,1.2,0,N/A
Lookout Mountain,public,15 W. Coral Gables Dr. ,Phoenix,Maricopa,85023-,N/A,,119,98,1.7,-,95,4.2,-,94,5,-,99,.8,-,98,1.7,-,98,1.7,-,100,0,-,8.4,.8,N/A
Loretto Catholic School,private,1200 E. 14 St.,Douglas,Cochise,85607-,N/A,,36,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lourdes Catholic,private,555epatagonia Rd,Nogales ,Santa Cruz,85621-,N/A,,27,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lowell Elementary School,public,920 E Broadway Road,Mesa,Maricopa,85204-2107,N/A,,93,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lowell School,public,1121 S. 3rd Ave,Phoenix,Maricopa,85003-,N/A,,69,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Lowell School,public,100 Old Douglas Rd.,Bisbee,Cochise,85603-,N/A,,59,100,0,-,97,0,-,93,0,-,100,0,-,100,0,-,100,0,-,98,0,-,0,0,N/A
Luke School,charter,7300 N. Dysart Rd,Glendale,Maricopa,85307-,N/A,,84,98,2.4,-,87,6,-,88,7.1,-,98,2.4,-,98,2.4,-,98,2.4,-,95,4.8,-,7.1,0,N/A
Luz Guerrero Early College ,charter,2797 N. Cerrada De Beto,Tucson,Pima,85745-,N/A,,25,100,0,-,84,0,-,88,0,-,88,0,-,100,0,-,96,0,-,100,0,-,0,0,N/A
M.c. Cash Elementary,public,3851 W Roeser,Phoenix,Maricopa,85041-,N/A,,75,97,2.7,-,97,2.7,-,97,2.7,-,97,2.7,-,97,2.7,-,100,0,-,97,2.7,-,2.7,0,N/A
Macarthur Elementary,public,1435 Mclellan Road,Mesa,Maricopa,85203-,N/A,,79,91,9.7,-,87,10.1,-,86,11.4,-,90,10.1,-,90,10.1,-,92,7.6,-,89,11.4,-,11.4,0,N/A
Madison #1 Elementary School,public,5525 N. 16th St. ,Phoenix ,Maricopa,85004-,N/A,,237,98,1.7,-,94,4.6,-,95,4.2,-,98,2.1,-,98,1.7,-,99,1.3,-,98,1.7,-,4.6,0,N/A
Madison Elementary,public,849 S. Sunnyvale Street,Mesa,Maricopa,85206-,N/A,,60,97,3.4,-,97,3.3,-,97,3.3,-,97,3.3,-,97,3.3,-,97,3.3,-,100,0,-,3.3,0,N/A
Madison Park Middle School,public,1431 E. Campbell Street,Phoenix,Maricopa,85014-,N/A,,103,99,1,-,80,0,-,74,0,-,94,0,-,93,0,-,97,0,-,53,0,-,1.9,0,N/A
Madison Traditional Academy,public,925 E. Maryland,Phoenix,Maricopa,85014-,N/A,,64,98,1.6,-,95,3.1,-,97,1.6,-,97,3.1,-,98,1.6,-,98,1.6,-,100,0,-,3.1,0,N/A
Magee Middle School,public,8300 E Speedway,Tucson,Pima,85710-,N/A,,205,99,.5,-,95,2.4,-,95,3.4,-,99,1,-,99,1,-,100,.5,-,99,1,-,3.9,0,N/A
Magma Ranch K-8,public,10980 E Desert Mountain Blvd,Florence,Pinal,85132-,N/A,,82,89,5.5,-,65,4.9,-,65,4.9,-,89,4.9,-,90,6.1,-,94,0,-,94,0,-,6.1,0,N/A
Majorie Entz,public,4132 E Adobe,Mesa,Maricopa,85205-,N/A,,93,98,2.2,-,92,5.4,-,94,4.3,-,97,3.2,-,97,3.2,-,98,2.2,-,100,0,-,6.5,0,N/A
Mansfeld Middle School,public,1300 E. 6th Street,Tucson,Pima,85719-,N/A,,251,100,.4,-,98,1.6,-,98,2,-,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,2.4,.8,N/A
"Many Farms Community School, Inc.",private,2600 Lakeview Drive,Many Farms,Apache,86538-,N/A,,24,96,0,-,67,0,-,67,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Manzanita,public,8430 N. 39th Ave. ,Phoenix,Maricopa,85051-,N/A,,111,100,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Manzanita Elementary School,public,8430 N. 39th Ave.,Phoenix,Maricopa,85051-,N/A,,111,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Maricopa Elementary School,public,18150 N. Alterra Parkway,Maricopa,Pinal,85139-,N/A,,95,98,2.2,-,91,5.3,-,91,5.3,-,98,2.1,-,98,2.1,-,98,2.1,-,98,2.1,-,5.3,0,N/A
Marley Park,public,15042 W Sweetwater Ave,Surprise,Maricopa,85379-,N/A,,125,98,2.5,-,86,4,-,88,4,-,98,0,-,98,2.4,-,97,3.2,-,94,5.6,-,5.6,.8,N/A
Marshall Ranch Elementary,public,12995 N. Marshall Ranch Dr.,Glendale,Maricopa,85304-,N/A,,95,95,5.6,-,95,5.3,-,94,5.3,-,95,5.3,-,97,3.2,-,100,0,-,100,0,-,5.3,0,N/A
Mary Mcleod Bethune,public,1310 S 15th Ave,Phoenix,Maricopa,85007-,N/A,,45,96,0,-,93,0,-,93,0,-,96,0,-,96,0,-,96,0,-,96,0,-,6.7,0,N/A
Maryland Elementary School,public,6503 N 21st Ave,Phoenix,Maricopa,85015-,N/A,,82,99,1.2,-,99,0,-,99,0,-,100,0,-,100,0,-,99,1.2,-,100,0,-,0,4.9,N/A
Masada Charter School,charter,Po Box 2277,Colroado City,Mohave,86021-2277,N/A,,62,71,27.3,-,0,0,-,0,0,-,79,19.4,-,71,19.4,-,79,19.4,-,79,19.4,-,19.4,0,N/A
Math And Science Success Academy,charter,434 W. Lerdo Road,Tucson,Pima,85706-,N/A,,45,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Maxine O Bush,public,602 E. Siesta,Phoenix,Maricopa,85042-,N/A,,40,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Maxwell Middle School,public,2802 W. Anklam Rd.,Tucson,Pima,85745-2534,N/A,,51,98,2,-,98,2,-,98,2,-,100,0,-,100,0,-,98,2,-,100,0,-,2,0,N/A
Mayer Elementary School,public,P.o. Box 1059,Mayer,Yavapai,86333-1059,N/A,,37,95,5.7,-,86,13.5,-,86,13.5,-,95,5.4,-,95,5.4,-,95,5.4,-,95,5.4,-,13.5,0,N/A
Mccorkle Pk-8,public,4455 S. Mission Rd.,Tucson,Pima,85746-,N/A,,95,100,0,-,99,0,-,97,1.1,-,100,0,-,100,0,-,100,0,-,100,0,-,0,1.1,N/A
Melvin E Sine,public,4932 W. Myrtle Ave,Glendale,Maricopa,85301-,N/A,,63,97,0,-,97,0,-,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Mendoza Elementary School,public,5831 E. Mclellan,Mesa,Maricopa,85205-,N/A,,66,94,6.5,-,85,12.1,-,89,10.6,-,94,6.1,-,94,6.1,-,94,6.1,-,100,0,-,15.2,1.5,N/A
Mercury Mine Elementary School,public,9640 N. 28th Street,Phoenix,Maricopa,85028-,N/A,,85,96,2.4,-,86,11.8,-,86,11.8,-,98,2.4,-,95,4.7,-,98,2.4,-,98,2.4,-,11.8,2.4,N/A
Meridian Elementary,public,3900 S. Mountain Road,Mesa,Maricopa,85212-,N/A,,143,97,2.9,-,93,3.5,-,92,4.2,-,95,4.9,-,94,5.6,-,98,2.1,-,99,1.4,-,6.3,0,N/A
Mesa Academy,public,6919 E.  Brown Rd.,Mesa,Maricopa,85207-,N/A,,91,97,3.4,-,92,3.3,-,93,3.3,-,97,3.3,-,97,3.3,-,98,2.2,-,100,0,-,4.4,0,N/A
Mesa Arts Academy,charter,221 West 6th Avenue,Mesa,Maricopa,85210-,N/A,,27,100,0,-,89,0,-,89,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
