SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Rough Rock Community School,charter,HC 61,CHINLE,APACHE,86503,y,rn,21,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Round Valley Intermediate School,public,165 BROWN ST,EAGAR,APACHE,85925,n,,100,92,4,96,92,4,96,90,5,95,94,4,98,,4,98,4,1,4
Rover Elementary School,public,1300 E WATSON DR,TEMPE,MARICOPA,85283,y,rn,92,89,8.7,98,89,7.6,97,90,8.7,99,91,7.6,99,,7.6,100,9.8,1.1,6.5
Rudy G Bologna Elementary,public,1625 E FRYE RD,CHANDLER,MARICOPA,85225,n,,86,99,1.2,100,99,1.2,100,95,4.7,100,99,1.2,100,,0,100,1.2,0,1.2
Ruth Fisher Elementary School,public,38201 W INDIAN SCHOOL RD,TONOPAH,MARICOPA,85354,n,,53,91,3.8,94,91,3.8,94,93,3.8,96,93,3.8,96,,3.8,100,3.8,0,0
Ruth Powell Elementary School,public,1041 S 14TH AVE,SAFFORD,GRAHAM,85546,y,rn,68,94,0,94,94,0,97,99,0,99,100,0,100,,0,99,0,0,0
S.u.s.d.#48 - Kiva Elementary School,public,6911 E MCDONALD DR,SCOTTSDALE,MARICOPA,85253,y,rn,84,93,6,99,93,4.8,100,94,6,100,95,4.8,100,,4.8,100,6,0,4.8
Sacaton Elementary,public,92 SKILL CENTER RD,SACATON,PINAL,85247,y,rn,59,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Sacred Heart Catholic School,private,131 N SUMMIT AVE,PRESCOTT,YAVAPAI,86301,y,rn,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Sacred Heart Catholic School,private,207 W OAK ST,NOGALES,SANTA CRUZ,85621,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Saddleback Elementary School,public,18600 N PORTER RD,MARICOPA,PINAL,85138,y,rn,76,97,1.3,99,97,1.3,100,99,1.3,100,99,1.3,100,,1.3,100,1.3,0,1.3
Safford Engineering/technology Magnet Mid,public,200 E 13TH ST,TUCSON,PIMA,85701,y,rn,28,96,3.6,100,96,3.6,100,96,3.6,100,96,3.6,100,,3.6,100,3.6,0,3.6
Sage Acdemy,charter,1055 E HEARN RD,PHOENIX,MARICOPA,85022,n,,23,83,17.4,100,83,17.4,100,83,17.4,100,91,8.7,100,,8.7,100,17.4,0,4.3
Saguaro Elementary School,public,1501 N CENTER AVE,CASA GRANDE,PINAL,85122,y,rn,72,97,0,97,97,0,99,100,0,100,100,0,100,,0,100,0,0,0
Sahuarita Primary School,public,350 W SAHUARITA RD BLDG 40,SAHUARITA,PIMA,85629,n,,253,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,,2.8,100,2.8,0,2.8
Sahuaro Ranch Elementary,public,10401 N 63RD AVE,GLENDALE,MARICOPA,85302,y,rn,64,95,1.6,97,95,1.6,97,95,1.6,97,98,1.6,100,,1.6,100,1.6,0,1.6
Sahuaro School,public,12835 N 33RD AVE,PHOENIX,MARICOPA,85029,n,,65,99,0,99,99,0,99,99,0,99,99,0,99,,0,100,0,0,0
Saint Francis Of Assisi School,private,700 W 18TH ST,YUMA,YUMA,85364,n,,23,96,4.3,100,96,4.3,100,96,4.3,100,96,4.3,100,,4.3,100,4.3,0,0
Saint John Xxiii Catholic School,private,16235 N 60TH ST,SCOTTSDALE,MARICOPA,85254,y,rn,57,91,8.8,100,91,10.5,100,86,14,100,90,10.5,100,,10.5,100,15.8,0,8.8
Saint Maria Goretti,private,6261 N GRANITE REEF RD,SCOTTSDALE,MARICOPA,85250,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Saint Michaels Elementary School,private,"ROUTE 12, 1 LUPTON RD.",ST MICHAELS,APACHE,86511,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Saint Theresa Catholic School,private,417 E MCKINLEY ST,TEMPE,MARICOPA,85281,n,,37,97,2.7,100,97,2.7,100,97,2.7,100,95,5.4,100,,2.7,100,2.7,2.7,5.4
Saints Peter And Paul School,private,1436 N CAMPBELL AVE,TUCSON,PIMA,85719,y,rn,37,97,2.7,100,97,2.7,100,97,2.7,100,97,2.7,100,,2.7,100,2.7,0,2.7
Salida Del Sol,public,910 S AVENUE C,YUMA,YUMA,85364,n,,102,100,0,100,100,0,98,100,0,100,100,0,100,,0,100,0,0,0
Salk Elementary School,public,7029 E BROWN RD,MESA,MARICOPA,85207,y,rn,85,95,4.7,100,95,3.5,100,94,5.9,100,100,0,100,,0,100,3.5,0,0
Salome Elementary School,public,38128 SAGUARO ST,SALOME,LA PAZ,85348,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Salt River Elementary School,private,4815 N CENTER ST,SCOTTSDALE,MARICOPA,85256,y,rn,55,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Sam Hughes Elementary School,public,700 N WILSON AVE,TUCSON,PIMA,85719,y,rn,66,100,0,100,100,0,99,100,0,100,100,0,100,,0,100,0,0,0
San Cayetano Elementary,public,1412 W FRONTAGE RD,RIO RICO,SANTA CRUZ,85648,y,rn,72,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
San Francisco De Asis Catholic School,private,1600 E ROUTE 66,FLAGSTAFF,COCONINO,86001,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
San Marcos Elementary School,public,451 W FRYE RD,CHANDLER,MARICOPA,85225,n,,67,93,7.5,100,93,7.5,100,90,10.4,100,93,7.5,100,,4.5,100,11.9,0,6
San Simon School,public,2226 WEST BUSINESS I-10,SAN SIMON,COCHISE,85632,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
San Tan Charter School,charter,3959 E ELLIOT RD,GILBERT,MARICOPA,85234,n,,68,74,17.6,91,74,16.2,93,75,16.2,91,81,17.6,99,,0,82,17.6,0,0
San Tan Elementary,public,3443 E CALISTOGA DR,GILBERT,MARICOPA,85297,n,,121,99,.8,100,99,.8,100,99,.8,100,99,.8,100,,.8,100,.8,0,.8
San Tan Heights Elementary,public,2500 W SAN TAN HEIGHTS BLVD,SAN TAN VALLEY,PINAL,85142,y,rn,60,90,0,90,90,0,95,97,0,97,95,0,95,,0,100,0,0,0
San Xavier Mission School,private,1980 W SAN XAVIER RD,TUCSON,PIMA,85746,y,rn,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Sanborn Elementary School,public,700 N SUPERSTITION BLVD,CHANDLER,MARICOPA,85225,n,,82,98,2.4,100,98,2.4,100,96,3.7,100,99,1.2,100,,0,100,2.4,1.2,0
Sanders Elementary School,public,"I-40, HWY 191",SANDERS,APACHE,86512,y,rn,51,100,0,100,100,0,98,100,0,100,100,0,100,,0,100,0,0,0
Sandpiper Elementary School,public,6724 E HEARN RD,SCOTTSDALE,MARICOPA,85254,y,rn,116,90,10.3,100,90,11.2,100,90,9.5,99,92,6.9,99,,6,100,12.9,.9,12.9
Santa Clara Elementary School,public,6910 S SANTA CLARA AVE,TUCSON,PIMA,85756,y,rn,85,99,0,99,99,0,100,99,0,99,98,0,98,,0,100,0,0,0
Santa Cruz Elementary,public,19845 N COSTA DEL SOL,MARICOPA,PINAL,85239,y,rn,61,95,3.3,98,95,3.3,100,93,3.3,97,95,4.9,100,,3.3,100,4.9,0,0
Santa Cruz School,private,29 W 22ND ST,TUCSON,PIMA,85713,y,rn,23,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Santa Fe Elementary School,public,9880 N 77TH AVE,PEORIA,MARICOPA,85345,y,lpn,96,95,5.2,100,95,3.1,100,97,3.1,100,98,2.1,100,,1,100,4.2,0,1
Santa Rosa Elementary School,public,21400 N SANTA ROSA DR,MARICOPA,PINAL,85239,y,lpn,55,89,1.8,91,89,1.8,96,98,1.8,100,98,1.8,100,,1.8,100,1.8,0,1.8
Santan Elementary School,public,1550 E CHANDLER HEIGHTS RD,CHANDLER,MARICOPA,85249,n,,81,95,4.9,100,95,4.9,100,95,4.9,100,96,3.7,100,,0,100,6.2,0,0
Sarah Marley School,public,735 E 7TH ST,DOUGLAS,COCHISE,85607,y,rn,33,97,0,97,97,0,100,100,0,100,100,0,100,,0,100,0,0,0
Satori School,private,3801 N 1ST AVE,TUCSON,PIMA,85719,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Scales Technology Academy,public,1115 W 5TH ST,TEMPE,MARICOPA,85281,y,lpn,57,93,1.8,95,93,1.8,97,98,1.8,100,100,0,100,,0,100,1.8,0,0
Scott Libby,public,18701 W THOMAS RD,LITCHFIELD PARK,MARICOPA,85340,y,lpn,84,95,3.6,99,95,3.6,99,93,3.6,96,96,3.6,100,,3.6,100,3.6,0,0
Scottsdale Christian Academy,private,14400 N TATUM BLVD,PHOENIX,MARICOPA,85032,n,,64,83,17.2,100,83,18.8,100,84,15.6,100,77,23.4,100,,12.5,100,26.6,0,10.9
Scottsdale Country Day School,charter,10460 N 56TH ST,SCOTTSDALE,MARICOPA,85253,n,,38,61,13.2,74,61,13.2,71,32,13.2,45,61,13.2,74,,13.2,79,13.2,0,0
Self Development Academy - Phoenix,charter,4098 E MARSHALL AVE,GILBERT,MARICOPA,85297,n,,44,89,6.8,96,89,6.8,96,89,6.8,96,89,6.8,96,,6.8,96,6.8,0,0
Selfdevelopment Charter School,charter,1709 N GREENFIELD RD,MESA,MARICOPA,85205,n,,61,92,8.2,100,92,8.2,100,93,6.6,100,98,1.6,100,,8.2,100,9.8,0,0
Seligman Elementary School,public,500 N MAIN ST,SELIGMAN,YAVAPAI,86337,y,rn,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Senita Valley Elementary School,public,10750 E BILBY RD,TUCSON,PIMA,85747,n,,98,97,2,99,97,2,99,98,2,100,97,2,99,,0,100,2,0,0
Sentinel Elementary School,public,53802 W US HWY 80,DATELAND,YUMA,85333,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Sequoia Charter School,charter,1460 S HORNE,MESA,MARICOPA,85204,n,,74,89,0,89,89,0,93,87,0,87,93,0,93,,0,96,0,0,0
Sequoia Choice Arizona Distance Learning,charter,2331 N HORNE,MESA,MARICOPA,85203,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Sequoia Lehi Charter School,charter,2331 N HORNE,MESA,MARICOPA,85203,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Sequoia Pathway Academy,charter,19287 N PORTER RD,MARICOPA,PINAL,85138,n,,76,95,5.3,100,95,3.9,100,95,5.3,100,96,3.9,100,,0,100,7.9,0,7.9
Sequoia Village,charter,982 FULL HOUSE LN,SHOW LOW,NAVAJO,85901,n,,34,82,17.6,100,82,17.6,100,82,17.6,100,82,17.6,100,,14.7,100,14.7,2.9,14.7
Sequoya Elementary School,public,11808 N 64TH ST,SCOTTSDALE,MARICOPA,85254,y,rn,91,96,4.4,100,96,4.4,100,95,5.5,100,97,3.3,100,,1.1,100,38.5,0,38.5
Settler's Point,public,423 E SETTLERS POINT DR OFC,GILBERT,MARICOPA,85296,y,rn,55,98,1.8,100,98,1.8,100,96,3.6,100,96,3.6,100,,1.8,100,3.6,0,1.8
Seven Mile School,public,2005 FORT APACHE RD,WHITERIVER,NAVAJO,85941,n,,100,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Sevilla Primary School,public,3801 W MISSOURI AVE,PHOENIX,MARICOPA,85019,n,rn,186,97,.5,97,97,.5,98,99,0,99,100,0,100,,0,100,.5,0,0
Shaw Butte Elementary School,public,12202 N 21ST AVE,PHOENIX,MARICOPA,85029,n,,141,97,0,97,97,0,97,98,0,98,99,0,99,,0,100,.7,0,0
Sheely Farms Elementary School,public,9450 W ENCANTO BLVD,PHOENIX,MARICOPA,85037,y,rn,87,94,3.4,98,94,3.4,99,95,3.4,99,97,2.3,99,,0,100,2.3,0,0
Shepherd Of The Desert Lutheran School,private,9590 E SHEA BLVD,SCOTTSDALE,MARICOPA,85260,n,,22,86,13.6,100,86,13.6,100,59,13.6,73,73,18.2,91,,22.7,100,22.7,0,13.6
Shumway,public,1325 N SHUMWAY AVE,CHANDLER,MARICOPA,85225,n,,74,93,6.8,100,93,6.8,100,95,5.4,100,95,5.4,100,,5.4,100,6.8,0,5.4
Sierra Verde Elementary,public,7241 W ROSE GARDEN LN,GLENDALE,MARICOPA,85308,y,rn,87,94,5.7,100,94,4.6,100,95,4.6,100,98,2.3,100,,0,100,3.4,2.3,0
Silvestre S Herrera School,public,1350 S 11TH ST,PHOENIX,MARICOPA,85034,n,,56,95,1.8,96,95,1.8,100,96,3.6,100,98,0,98,,1.8,100,3.6,0,0
Sirrine Elementary School,public,591 W MESQUITE ST,CHANDLER,MARICOPA,85225,y,rn,44,91,0,91,91,2.3,100,98,0,98,100,0,100,,0,100,2.3,0,0
Sky View,public,8624 W SWEETWATER AVE,PEORIA,MARICOPA,85381,y,lpn,45,96,4.4,100,96,4.4,100,96,4.4,100,93,6.7,100,,2.2,100,6.7,0,4.4
Skyline Ranch,public,1084 SAN TAN HILLS DR,SAN TAN VALLEY,PINAL,85143,n,,58,93,6.9,100,93,3.4,100,97,3.4,100,97,3.4,100,,0,100,1.7,0,0
Skyview School,charter,125 S RUSH ST,PRESCOTT,YAVAPAI,86303,n,,31,71,25.8,97,71,25.8,100,68,25.8,94,71,25.8,97,,0,100,25.8,0,25.8
Smoketree Elementary School,public,2395 SMOKETREE AVE N,LAKE HAVASU CITY,MOHAVE,86403,y,rn,64,94,3.1,97,94,3.1,97,75,3.1,78,94,3.1,97,,3.1,100,3.1,0,0
Solano Preschool,public,1526 W MISSOURI AVE,PHOENIX,MARICOPA,85015,n,,102,81,1,82,81,1,82,83,1,84,90,1,91,,1,97,1,0,1
Soleng Tom Elementary School,public,10520 E CAMINO QUINCE,TUCSON,PIMA,85748,y,rn,74,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Solomon Elementary School,public,2250 S STEVENS AVE,SAFFORD,GRAHAM,85546,n,,24,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Sonoma Ranch Elementary School,public,601 BUCHANAN ST,GILBERT,MARICOPA,85233,n,,55,100,0,100,100,1.8,100,98,1.8,100,95,5.5,100,,0,100,5.5,0,0
Sonoran Foothills School,public,32150 N NORTH FOOTHILLS DR,PHOENIX,MARICOPA,85085,y,rn,99,95,5.1,100,95,4,100,96,4,100,96,4,100,,4,100,3,0,3
Sonoran Heights Elementary,public,11405 N GREER RANCH PKWY,SURPRISE,MARICOPA,85379,y,lpn,87,97,1.1,98,97,1.1,98,95,1.1,97,98,1.1,99,,0,98,1.1,0,1.1
Sonoran Science Academy,charter,2325 W SUNSET RD,TUCSON,PIMA,85741,n,,47,96,2.1,98,96,4.3,100,98,2.1,100,96,4.3,100,,4.3,100,4.3,0,0
Sonoran Science Academy - Broadway,charter,6880 E BROADWAY BLVD,TUCSON,PIMA,85710,n,,35,94,5.7,100,94,5.7,100,89,8.6,97,94,5.7,100,,2.9,100,5.7,2.9,0
Sonoran Science Academy - Peoria,charter,17667 N 91ST AVE,PEORIA,MARICOPA,85382,n,,55,91,9.1,100,91,7.3,100,91,9.1,100,93,7.3,100,,0,100,5.5,0,0
Sonoran Science Academy - Phoenix,charter,4837 E MCDOWELL RD,PHOENIX,MARICOPA,85008,n,,25,92,0,92,92,0,96,96,0,96,96,0,96,,0,100,0,0,0
Sonoran Sky Elementary School,public,12990 N 75TH ST,SCOTTSDALE,MARICOPA,85260,y,rn,102,96,3.9,100,96,5.9,100,95,4.9,100,94,5.9,100,,2.9,100,5.9,0,5.9
Sonoran Sky Elementary School,public,10150 W MISSOURI AVE,GLENDALE,MARICOPA,85307,n,,70,97,2.9,100,97,2.9,100,97,2.9,100,99,0,99,,0,100,2.9,0,0
Sonshine Christian School,private,1916 N FRANK REED RD,NOGALES,SANTA CRUZ,85621,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Sopori Elementary School,public,5000 W ARIVACA RD,AMADO,PIMA,85645,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Sousa Elementary,public,616 N MOUNTAIN RD,MESA,MARICOPA,85207,y,rn,68,97,1.5,99,97,1.5,99,99,1.5,100,99,1.5,100,,1.5,100,1.5,0,0
South Phoenix Prep And Arts Academy,charter,7450 S 40TH ST,PHOENIX,MARICOPA,85042,n,,77,97,0,97,97,0,97,99,1.3,100,100,0,100,,0,100,1.3,0,0
South Pointe Public Charter Elementary,charter,2033 E SOUTHERN AVE,PHOENIX,MARICOPA,85040,n,,41,78,2.4,81,78,2.4,100,83,2.4,85,98,0,98,,0,100,2.4,0,0
Southgate Academy,charter,850 W VALENCIA RD,TUCSON,PIMA,85706,n,,70,94,1.4,96,94,1.4,96,94,1.4,96,94,1.4,96,,1.4,99,2.9,0,0
Southside Community School,charter,2701 S CAMPBELL AVE,TUCSON,PIMA,85713,n,,23,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Southwest,public,1111 W DOBBINS RD,PHOENIX,MARICOPA,85041,y,lpn,52,96,1.9,98,96,1.9,98,98,1.9,100,98,1.9,100,,1.9,100,1.9,0,1.9
Southwestern Christian School,private,3261 S AVENUE 6 E,YUMA,YUMA,85365,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Spectrum Elementary,public,2846 S SPECTRUM WAY,GILBERT,MARICOPA,85295,y,rn,63,87,11.1,98,87,9.5,100,87,12.7,100,91,9.5,100,,7.9,100,14.3,0,4.8
Spirit Of Hope Montessori School,private,14403 N 75TH AVE,PEORIA,MARICOPA,85381,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Spondeo Montessori Preschool and Kindergarten,private,2680 S VAL VISTA DR STE 157,GILBERT,MARICOPA,85295,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Ss. Simon And Jude,private,6351 N 27TH AVE,PHOENIX,MARICOPA,85017,y,rn,35,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St Ambrose Catholic School,private,300 S TUCSON BLVD,TUCSON,PIMA,85716,n,,29,100,0,100,100,0,100,100,0,100,100,0,100,,0,97,0,0,0
St Anthony Catholic School,private,1400 E OWENS,SHOW LOW,NAVAJO,85901,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
St Catherine Of Siena,private,6413 S CENTRAL AVE,PHOENIX,MARICOPA,85042,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
St Elizabeth Ann Seton School,private,8650 N SHANNON RD,TUCSON,PIMA,85742,n,,30,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St Peter Indian Mission Catholic School,private,1500 NORTH ST PETER RD,BAPCHULE,PINAL,85121,y,rn,29,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St Thomas Aquinas Grade School,private,13720 W THOMAS RD,AVONDALE,MARICOPA,85392,y,rn,43,95,4.7,100,95,2.3,100,95,4.7,100,100,0,100,,0,100,4.7,0,0
St Vincent De Paul Catholic School,private,3130 N 51ST AVE,PHOENIX,MARICOPA,85031,n,,51,98,2,100,98,2,100,98,2,100,98,2,100,,2,100,2,0,2
St. Agnes Catholic School,private,2311 E PALM LN,PHOENIX,MARICOPA,85006,n,,24,96,0,96,96,0,96,83,0,83,96,0,96,,0,100,0,0,0
St. Andrews Preschool And Kindergarten,private,7650 N PASEO DEL NORTE,TUCSON,PIMA,85704,n,,36,94,5.6,100,94,5.6,100,94,5.6,100,89,11.1,100,,5.6,100,16.7,0,16.7
St. Anthony Of Padua Catholic School,private,501 E 2ND ST,CASA GRANDE,PINAL,85122,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
St. Cyril Of Alexandria,private,4725 E PIMA ST,TUCSON,PIMA,85712,n,,43,98,2.3,100,98,2.3,100,98,2.3,100,98,2.3,100,,2.3,100,2.3,0,2.3
St. David Elementary School,public,70 PATTON ST,SAINT DAVID,COCHISE,85630,y,rn,27,96,0,96,96,0,100,100,0,100,100,0,100,,0,100,0,0,0
St. Francis Xavier Elementary School,private,4715 N CENTRAL AVE,PHOENIX,MARICOPA,85012,y,rn,53,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,,1.9,100,1.9,0,1.9
St. Gregory School,private,3440 N 18TH AVE,PHOENIX,MARICOPA,85015,n,,35,91,0,91,91,0,91,86,0,86,94,0,94,,0,100,0,0,0
St. Jerome Catholic School,private,10815 N 35TH AVE,PHOENIX,MARICOPA,85029,y,rn,22,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St. John Bosco,private,16035 S 48TH ST,PHOENIX,MARICOPA,85048,y,rn,33,94,6.1,100,94,6.1,100,94,6.1,100,94,6.1,100,,6.1,100,6.1,0,6.1
St. John The Evangelist Catholic School,private,600 W AJO WAY,TUCSON,PIMA,85713,y,rn,48,96,2.1,98,96,2.1,96,92,2.1,94,94,2.1,96,,2.1,98,2.1,0,0
St. John Vianney Catholic School,private,509 E LA PASADA BLVD,GOODYEAR,MARICOPA,85338,n,,43,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St. Joseph Catholic School,private,215 S CRAYCROFT RD,TUCSON,PIMA,85711,n,,31,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St. Louis The King Cathoic School,private,4331 W MARYLAND AVE,GLENDALE,MARICOPA,85301,n,,25,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St. Mark's,private,3809 E 3RD ST,TUCSON,PIMA,85716,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
St. Mark's Early Childhood Center,private,1431 W MAGEE RD,TUCSON,PIMA,85704,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
St. Mary-basha Catholic School,private,200 W GALVESTON ST,CHANDLER,MARICOPA,85225,y,rn,39,95,2.6,97,95,2.6,97,95,2.6,97,100,0,100,,2.6,100,2.6,0,0
St. Michael's Parish Day School,private,602 N WILMOT RD,TUCSON,PIMA,85711,y,rn,26,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
St. Peter's Episcopal Montessori School,private,400 S OLD LITCHFIELD RD,LITCHFIELD PARK,MARICOPA,85340,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
St. Thomas Preschool And Kindergarten,private,5150 N VALLEY VIEW RD,TUCSON,PIMA,85718,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
St. Thomas The Apostle Catholic School,private,4510 N 24TH ST,PHOENIX,MARICOPA,85016,y,rn,45,96,4.4,100,96,4.4,100,96,4.4,100,96,4.4,100,,2.2,100,4.4,0,2.2
St. Timothy Catholic School,private,2520 S ALMA SCHOOL RD,MESA,MARICOPA,85210,y,rn,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Stanfield Elementary School,public,515 S STANFIELD RD,STANFIELD,PINAL,85172,n,,52,100,0,100,100,0,100,100,0,100,100,0,100,,0,100,0,0,0
Star Charter School,charter,145 LEUPP RD,FLAGSTAFF,COCONINO,86004,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Starlight Park School,public,7960 W OSBORN RD,PHOENIX,MARICOPA,85033,y,rn,104,95,0,95,95,0,97,96,0,96,99,0,99,,0,100,0,0,0
Starline Elementary School,public,3150 STARLINE DR,LAKE HAVASU CITY,MOHAVE,86406,y,rn,66,91,9.1,100,91,9.1,99,91,9.1,100,88,10.6,99,,9.1,100,10.6,0,9.1
Step Up School,charter,44 E 5TH ST,MESA,MARICOPA,85201,n,,= 20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a
Stepping Stones Academy,charter,35812 N 7TH ST,PHOENIX,MARICOPA,85086,n,,24,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,,4.2,100,4.2,0,0
Stepping Stones Childcare,public,863 AIRPARK DR,BULLHEAD CITY,MOHAVE,86429,n,,284,92,3.5,95,92,3.5,97,50,3.5,54,86,.4,87,,3.5,98,3.5,0,0
Stetson Hills Elementary,public,25475 N STETSON HILLS LOOP,PHOENIX,MARICOPA,85083,y,rn,96,95,4.2,99,95,4.2,100,96,4.2,100,97,3.1,100,,3.1,100,4.2,0,0
Steven R Jasinski Elementary School,public,4280 S 246TH AVE,BUCKEYE,MARICOPA,85326,n,,100,92,4,96,92,4,99,94,4,98,95,4,99,,2,100,3,0,2
Stevenson Elementary School,public,638 S 96TH ST,MESA,MARICOPA,85208,y,rn,93,99,1.1,100,99,1.1,100,99,1.1,100,99,1.1,100,,1.1,100,1.1,0,1.1
