SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_TDAP,PCT_EXEMPT_TDAP,PCT_COMPLIANCE_TDAP,PCT_IMMUNE_MVMVC,PCT_EXEMPT_MVMVC,PCT_COMPLIANCE_MVMVC,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Bicentennial North School,n/a,7237 W MISSOURI AVE,GLENDALE,MARICOPA,85303,y,rn,173,97,.6,98,97,.6,99,95,.6,97,100,0,100,100,0,100,100,0,100,100,0,100,.6,0,.6
Big Park Community School,n/a,25 W SADDLEHORN CT,SEDONA,YAVAPAI,86351,n,,41,81,19.5,100,81,19.5,100,81,19.5,100,81,19.5,100,81,19.5,100,100,0,100,81,19.5,100,19.5,0,14.6
Biltmore Prep,n/a,4601 N 34TH ST,PHOENIX,MARICOPA,85018,y,lpn,39,100,0,100,97,2.6,100,97,2.6,100,97,2.6,100,97,2.6,100,97,2.6,100,100,0,100,2.6,0,0
Bisbee Middle School,n/a,100 OLD DOUGLAS RD,BISBEE,COCHISE,85603,n,,49,92,8.2,100,88,12.2,100,88,12.2,100,94,6.1,100,92,8.2,100,94,6.1,100,94,6.1,100,10.2,0,4.1
Black Mountain Elementary School,n/a,33016 N 60TH ST,CAVE CREEK,MARICOPA,85327,y,rn,81,91,8.6,100,91,8.6,100,85,14.8,100,91,8.6,100,91,8.6,100,91,8.6,100,91,8.6,100,14.8,0,3.7
Black Mountain Elementary School,n/a,3404 N SANTA MARIA RD,GOLDEN VALLEY,MOHAVE,86413,y,lpn,71,97,2.8,100,96,2.8,99,96,2.8,99,97,2.8,100,97,2.8,100,97,2.8,100,97,2.8,100,2.8,0,2.8
Blue Elementary School,n/a,80 TURKEY CREEK RD,BLUE,GREENLEE,85922,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Blue Ridge Middle School,n/a,3050 PORTER MOUNTAIN RD,LAKESIDE,NAVAJO,85929,y,,192,97,.5,97,97,.5,97,66,1,67,95,.5,95,95,.5,95,96,.5,97,96,0,96,1,0,0
Bonita Elementary School,n/a,18008 S FORT GRANT RD,WILLCOX,GRAHAM,85643,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Booth-fickett Math/science Magnet School,n/a,450 S MONTEGO DR,TUCSON,PIMA,85710,y,rn,176,99,.6,100,99,.6,100,98,1.7,100,99,.6,100,99,.6,100,99,.6,100,99,.6,100,2.3,0,.6
Borman Elementary School,n/a,6630 E LIGHTNING DR,TUCSON,PIMA,85708,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Boulder Creek Elementary,n/a,8045 E PORTOBELLO AVE,MESA,MARICOPA,85212,y,rn,112,93,7.1,100,89,8.9,100,89,8.9,100,93,7.1,100,93,7.1,100,92,8,100,92,7.1,99,8,0,7.1
Boulder Creek Elementary School,n/a,22801 N 22ND ST,PHOENIX,MARICOPA,85024,y,rn,119,93,6.7,100,95,5,100,93,6.7,100,95,5,100,94,5.9,100,98,2.5,100,96,4.2,100,5.9,.8,5.9
Bowie Elementary School,n/a,315 W 5TH ST,BOWIE,COCHISE,85605,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Bridges Elementary,n/a,5205 S SOBOBA ST,GILBERT,MARICOPA,85298,n,,64,98,1.6,100,92,3.1,95,92,3.1,95,98,1.6,100,98,1.6,100,98,1.6,100,97,3.1,100,4.7,0,1.6
Bright Beginnings School #1,n/a,400 N ANDERSEN BLVD,CHANDLER,MARICOPA,85224,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Brunson-lee Elementary,n/a,1350 N 48TH ST,PHOENIX,MARICOPA,85008,y,rn,59,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Buckeye Primary School,n/a,210 S 6TH ST,BUCKEYE,MARICOPA,85326,y,lpn,92,97,3.3,100,98,2.2,100,99,1.1,100,97,3.3,100,95,5.4,100,97,3.3,100,94,6.5,100,8.7,0,0
Bullhead City Jr High School,n/a,1062 HANCOCK RD,BULLHEAD CITY,MOHAVE,86442,y,,151,100,0,100,97,3.3,100,44,3.3,48,100,0,100,100,0,100,100,0,100,100,0,100,3.3,0,3.3
Burk Elementary School,n/a,545 N BURK ST,GILBERT,MARICOPA,85234,y,rn,59,97,3.4,100,95,5.1,100,95,5.1,100,97,3.4,100,97,3.4,100,98,1.7,100,98,1.7,100,5.1,0,1.7
Burke Basic School,n/a,131 E SOUTHERN AVE,MESA,MARICOPA,85210,y,lpn,119,99,.8,100,85,.8,92,81,.8,88,99,.8,100,99,.8,100,100,0,100,99,.8,100,.8,0,0
Butterfield Elementary School,n/a,43800 W HONEYCUTT RD,MARICOPA,PINAL,85239,y,rn,108,96,1.9,98,93,3.7,99,82,3.7,89,94,3.7,98,94,3.7,98,94,3.7,98,96,3.7,100,3.7,0,3.7
Butterfield Elementary School,n/a,3400 W MASSINGALE RD,TUCSON,PIMA,85741,n,,63,100,0,100,89,6.3,95,84,11.1,95,98,1.6,100,100,0,100,100,0,100,100,0,100,4.8,6.3,0
C E Rose Elementary School,n/a,710 W MICHIGAN ST,TUCSON,PIMA,85714,y,rn,88,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
C J Jorgensen School,n/a,1701 W ROESER RD,PHOENIX,MARICOPA,85041,y,lpn,54,100,0,100,98,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
C O Greenfield School,n/a,7009 S 10TH ST,PHOENIX,MARICOPA,85042,n,,100,100,0,100,98,0,98,97,0,97,98,0,98,100,0,100,100,0,100,98,0,98,1,1,0
C.u.s.d. #24 - Tsaile Public School,n/a,HWY 12 and HWY 64,CHINLE,APACHE,86556,n,,45,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cactus Middle School,n/a,1220 E KORTSEN RD,CASA GRANDE,PINAL,85222,y,rn,305,99,1,100,95,1.3,100,95,1.3,100,98,2,100,98,1.3,100,99,1.3,100,99,.7,100,2,.7,1.3
Cactus View School,n/a,17602 N CENTRAL AVE,PHOENIX,MARICOPA,85022,y,rn,55,98,1.8,100,93,5.5,98,93,5.5,98,100,0,100,100,0,100,100,0,100,100,0,100,5.5,0,0
Cactus Wren Elementary,n/a,9650 N 39TH AVE,PHOENIX,MARICOPA,85051,n,,85,100,0,100,97,2.4,100,95,2.4,100,100,0,100,100,0,100,100,0,100,100,0,100,2.4,0,0
Calabasas Middle School,n/a,131 CAMINO MARICOPA,RIO RICO,SANTA CRUZ,85648,y,rn,136,99,.7,100,99,.7,100,99,.7,100,99,.7,100,99,.7,100,99,.7,100,100,0,100,.7,0,0
Calibre Academy,n/a,15688 W ACOMA DR,SURPRISE,MARICOPA,85379,n,,58,97,3.4,100,97,3.4,100,97,3.4,100,97,3.4,100,97,3.4,100,97,3.4,100,97,3.4,100,3.4,0,3.4
Calvary Chapel Christian School,n/a,8725 E SPEEDWAY BLVD,TUCSON,PIMA,85710,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Calvary Christian Academy,n/a,1605 MCCULLOCH BLVD S,LAKE HAVASU CITY,MOHAVE,86406,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cambridge Academy - Mesa Campus,n/a,9412 E BROWN RD,MESA,MARICOPA,85207,n,,33,97,3,100,97,3,100,97,3,100,97,3,100,97,3,100,97,3,100,97,3,100,3,0,3
Cambridge Academy - Queen Creek,n/a,20365 E OCOTILLO RD,MESA,MARICOPA,85207,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Camelback Academy,n/a,7634 W CAMELBACK RD,GLENDALE,MARICOPA,85303,n,,58,100,0,100,38,0,38,36,0,36,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Camp Verde Middle School,n/a,370 CAMP LINCOLN RD,CAMP VERDE,YAVAPAI,86322,y,rn,147,96,4.1,100,79,13.6,93,78,15.6,94,92,7.5,99,91,8.2,99,93,7.5,100,96,3.4,99,18.4,0,1.4
Camp Verde United Christian School,n/a,903 W FINNIE FLAT RD,CAMP VERDE,YAVAPAI,86322,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Campo Bello Elementary,n/a,2650 E CONTENTION MINE RD,PHOENIX,MARICOPA,85032,y,rn,71,99,1.4,100,97,1.4,99,96,1.4,97,99,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,1.4,0,1.4
Candeo Schools,n/a,9965 W CALLE LEJOS,PEORIA,MARICOPA,85383,n,,67,90,10.4,100,87,10.4,97,85,10.4,96,90,10.4,100,90,10.4,100,90,10.4,100,90,10.4,100,9,1.5,9
Canon School,n/a,18800 E SCHOOL HOUSE RD,BLACK CANYON CITY,YAVAPAI,85324,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Canyon Breeze Elementary,n/a,11675 W ENCANTO BLVD,AVONDALE,MARICOPA,85392,n,,115,96,0,96,94,5.2,100,94,0,94,97,0,97,97,0,97,98,0,98,100,0,100,5.2,0,0
Canyon De Chelly Elementary School,n/a,HWY 191,CHINLE,APACHE,86503,y,,44,100,0,100,5,0,5,96,0,96,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Canyon Elementary,n/a,5490 W PARADISE LN,GLENDALE,MARICOPA,85306,y,rn,42,100,0,100,69,0,69,67,0,67,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Canyon Pointe Academy,n/a,4941 W UNION HILLS DR,GLENDALE,MARICOPA,85308,n,,41,95,4.9,100,90,9.8,100,85,14.6,100,88,12.2,100,98,2.4,100,98,2.4,100,98,2.4,100,17.1,0,0
Canyon Ridge Elementary,n/a,17359 W SURPRISE FARMS LOOP,SURPRISE,MARICOPA,85388,y,rn,118,98,2.5,100,89,10.2,100,90,9.3,100,98,2.5,100,96,4.2,100,98,2.5,100,97,3.4,100,11,0,1.7
Canyon Rim Elementary,n/a,3045 S CANYON RIM,MESA,MARICOPA,85212,y,rn,136,99,.7,100,96,.7,99,86,8.8,99,99,.7,100,99,1.5,100,99,.7,100,96,3.7,100,12.5,0,.7
Canyon Springs School,n/a,42901 N 45TH AVE,PHOENIX,MARICOPA,85087,y,rn,95,98,2.1,100,87,11.6,100,90,9.5,100,96,2.1,98,96,2.1,98,98,2.1,100,98,2.1,100,11.6,1.1,0
Capitol Elementary School,n/a,330 N 16TH AVE,PHOENIX,MARICOPA,85007,y,rn,76,99,0,99,100,0,100,100,0,100,99,0,99,100,0,100,100,0,100,100,0,100,0,0,0
Capps Middle School,n/a,3375 BUCKSKIN CANYON RD,HEBER,NAVAJO,85928,y,rn,34,97,2.9,100,85,14.7,100,85,14.7,100,97,2.9,100,97,2.9,100,97,2.9,100,97,2.9,100,14.7,0,2.9
Carden Christian Academy Central,n/a,2727 N SWAN RD,TUCSON,PIMA,85712,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Carden Of Tucson,n/a,5260 N ROYAL PALM DR,TUCSON,PIMA,85705,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Career Success Schools - Sage Elementary,n/a,3120 N 32ND ST,PHOENIX,MARICOPA,85018,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Carmichael Elementary School,n/a,701 NE CARMICHAEL AVE,SIERRA VISTA,COCHISE,85635,y,rn,52,96,3.8,100,96,3.8,100,96,3.8,100,96,0,96,96,3.8,100,98,1.9,100,100,0,100,3.8,0,0
Carol Rae Ranch Elementary,n/a,3777 E HOUSTON AVE,GILBERT,MARICOPA,85234,y,rn,97,94,6.2,100,86,8.2,99,86,9.3,99,94,6.2,100,94,6.2,100,93,7.2,100,95,5.2,100,14.4,1,4.1
Carpe Diem Collegiate E-learning Communit,n/a,3777 W 22ND LN,YUMA,YUMA,85364,n,,33,100,0,100,94,0,94,94,0,94,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cartwright Elementary School,n/a,5833 W THOMAS RD,PHOENIX,MARICOPA,85031,y,lpn,100,99,0,99,99,0,99,99,0,99,99,0,99,99,0,99,99,0,99,98,1,99,1,0,0
Casa Grande Middle School,n/a,300 W MC MURRAY BLVD,CASA GRANDE,PINAL,85222,y,rn,194,100,0,100,93,1,96,93,1,96,100,0,100,100,0,100,100,0,100,99,0,99,1,0,0
Casas Christian School,n/a,10801 N LA CHOLLA BLVD,ORO VALLEY,PIMA,85742,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Castle Dome Middle School,n/a,2353 S OTONDO DR,YUMA,YUMA,85365,n,,328,100,0,100,83,.3,83,83,.3,83,100,.3,100,99,.6,100,100,0,100,99,.6,100,.3,.3,0
Catalina Ventura School,n/a,6331 N 39TH AVE,PHOENIX,MARICOPA,85019,y,rn,145,99,1.4,100,96,2.1,99,96,2.1,99,99,1.4,100,99,1.4,100,99,1.4,100,99,1.4,100,3.4,0,0
Caurus Academy,n/a,41900 N 42ND AVE,ANTHEM,MARICOPA,85086,n,,29,83,17.2,100,35,17.2,52,0,17.2,17,83,17.2,100,83,17.2,100,83,17.2,100,86,13.8,100,17.2,0,17.2
Cedar Hills School,n/a,9501 E NELLIE DR,KINGMAN,MOHAVE,86401,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Centennial Elemantary,n/a,3507 S RANCH HOUSE PKWY,GILBERT,MARICOPA,85297,n,,122,97,3.3,100,93,6.6,100,93,7.4,100,99,.8,100,98,2.5,100,99,.8,100,98,1.6,100,8.2,0,8.2
Centennial Elementary School,n/a,2200 W WETMORE RD,TUCSON,PIMA,85705,n,,81,98,2.5,100,93,2.5,100,93,2.5,100,98,2.5,100,98,2.5,100,98,2.5,100,98,2.5,100,2.5,4.9,2.5
Center For Academic Success,n/a,900 CARMELITA DR,SIERRA VISTA,COCHISE,85635,n,,45,100,0,100,100,0,100,96,4.4,100,100,0,100,100,0,100,100,0,100,100,0,100,4.4,0,0
Center For Educational Excellence,n/a,1700 E ELLIOT RD,TEMPE,MARICOPA,85284,n,,42,91,9.5,100,100,0,100,91,9.5,100,91,9.5,100,91,9.5,100,91,9.5,100,100,0,100,9.5,0,9.5
Centerra Mirage Elementary,n/a,15151 W CENTERRA DR S,GOODYEAR,MARICOPA,85338,y,lpn,61,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,95,4.9,100,4.9,0,0
Cesar Chavez Elementary,n/a,1130 N 10TH AVE,SAN LUIS,YUMA,85349,y,,114,100,0,100,97,0,100,97,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Cesar Chavez Elementary School,n/a,4001 S 3RD ST,PHOENIX,MARICOPA,85040,y,lpn,55,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Challenge Charter School,n/a,5801 W GREENBRIAR DR,GLENDALE,MARICOPA,85308,n,,50,96,4,100,88,10,100,86,12,100,96,4,100,96,4,100,96,4,100,98,2,100,14,0,0
Challenger Basic School,n/a,1315 N GREENFIELD RD,GILBERT,MARICOPA,85234,n,,33,91,9.1,100,30,36.4,100,30,33.3,100,88,12.1,100,91,9.1,100,85,9.1,94,91,9.1,100,42.4,0,6.1
Challenger Middle School,n/a,6905 W MARYLAND AVE,GLENDALE,MARICOPA,85303,y,rn,136,90,0,90,96,0,97,96,0,96,97,0,97,100,0,100,99,0,99,100,0,100,0,0,0
Challenger Middle School,n/a,100 E ELVIRA RD,TUCSON,PIMA,85756,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Champion Schools,n/a,7900 S JESSE OWENS PKWY,PHOENIX,MARICOPA,85042,n,,66,77,0,77,96,0,100,67,0,86,88,0,88,88,0,88,97,0,97,96,0,96,0,0,0
Champion Schools,n/a,250 S MCQUEEN RD,CHANDLER,MARICOPA,85225,n,,60,98,0,98,93,3.3,98,93,3.3,98,100,0,100,97,0,97,100,0,100,100,0,100,3.3,0,0
Chandler Christian Academy,n/a,19620 S MCQUEEN RD,CHANDLER,MARICOPA,85286,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Chandler Preparatory Academy,n/a,1951 N ALMA SCHOOL RD,CHANDLER,MARICOPA,85224,n,,120,93,6.7,100,85,9.2,100,84,10,100,93,6.7,100,93,6.7,100,93,7.5,100,94,5.8,100,10,0,6.7
Chandler Traditional Academy - Freedom,n/a,6040 S JOSLYN LN,GILBERT,MARICOPA,85298,n,,81,99,1.2,100,88,7.4,100,88,7.4,100,98,2.5,100,99,1.2,100,98,2.5,100,99,1.2,100,9.9,0,1.2
Chandler Traditional Academy - Goodman Ca,n/a,2600 W KNOX RD,CHANDLER,MARICOPA,85224,n,,82,98,2.4,100,89,6.1,100,92,8.5,100,98,2.4,100,98,2.4,100,96,3.7,100,98,2.4,100,11,0,2.4
Chandler Traditional Academy - Independen_corrected_data,n/a,1405 W LAKE DR,SUN LAKES,MARICOPA,85248,y,rn,71,97,2.8,100,87,8.5,100,87,8.5,100,97,2.8,100,99,1.4,100,97,2.8,100,99,1.4,100,9.9,0,1.4
Chandler Traditional Academy - Liberty Ca,n/a,550 N EMMETT DR,CHANDLER,MARICOPA,85225,n,,63,95,4.8,100,91,9.5,100,91,9.5,100,95,4.8,100,95,4.8,100,95,4.8,100,95,4.8,100,9.5,0,1.6
Chandler Traditional Junior High School,n/a,191 W OAKLAND ST,CHANDLER,MARICOPA,85225,n,,128,99,.8,100,95,2.3,100,95,3.1,100,100,0,100,99,.8,100,100,0,100,100,0,100,3.1,0,0
Chaparral Elementary School,n/a,3808 W JOAN D`ARC,PHOENIX,MARICOPA,85029,n,,73,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Chaparral Elementary School,n/a,3380 E FRYE RD,GILBERT,MARICOPA,85295,n,,108,94,4.6,99,92,7.4,100,92,7.4,100,95,4.6,100,94,5.6,100,94,5.6,100,94,5.6,99,8.3,0,4.6
Charles W Harris Elementary School,n/a,2252 N 55TH AVE,PHOENIX,MARICOPA,85035,y,rn,126,99,0,99,96,0,96,96,0,96,100,0,100,100,0,100,100,0,100,99,.8,100,.8,.8,0
Charlotte Patterson Elementary,n/a,7520 S. ADORA BVLD.,GILBERT,MARICOPA,85298,n,,132,94,6.1,100,88,9.8,100,88,9.8,100,93,6.8,100,94,6.1,100,91,9.1,100,95,5.3,100,13.6,0,5.3
Cheatham Elementary School,n/a,4725 W SOUTH MOUNTAIN RD,LAVEEN,MARICOPA,85339,y,rn,91,98,2.2,100,95,2.2,100,93,2.2,100,98,2.2,100,98,2.2,100,96,2.2,98,98,2.2,100,2.2,0,0
Cheyenne Elementary,n/a,11806 N 87TH AVE,PEORIA,MARICOPA,85345,y,rn,83,98,2.4,100,95,4.8,100,94,4.8,99,98,2.4,100,99,1.2,100,99,0,99,100,0,100,4.8,1.2,0
Cheyenne Traditional Elementary School,n/a,13636 N 100TH ST,SCOTTSDALE,MARICOPA,85260,y,rn,97,98,2.1,100,97,2.1,100,95,4.1,100,98,2.1,100,98,2.1,100,97,3.1,100,97,2.1,99,6.2,0,2.1
Children First Leadership Academy,n/a,1648 S 16TH ST,PHOENIX,MARICOPA,85034,y,rn,25,100,0,100,96,0,100,92,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Chinle Boarding School,n/a,2600 LAKE VIEW DR,MANY FARMS,APACHE,86538,n,,37,100,0,100,78,0,100,70,0,97,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Chinle Elementary School,n/a,HWY 191 AND NAVAJO ROUTE 7,CHINLE,APACHE,86503,y,rn,70,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Christ Lutheran School,n/a,3901 E INDIAN SCHOOL RD,PHOENIX,MARICOPA,85018,y,rn,51,98,2,100,96,3.9,100,96,3.9,100,98,2,100,94,5.9,100,96,3.9,100,98,2,100,9.8,0,2
Christ The King Catholic Elementary School,n/a,1551 E DANA AVE,MESA,MARICOPA,85204,y,rn,25,100,0,100,96,4,100,96,4,100,100,0,100,100,0,100,100,0,100,100,0,100,4,0,0
Christ's Greenfield Lutheran School,n/a,425 N GREENFIELD RD,GILBERT,MARICOPA,85234,n,,21,95,4.8,100,91,4.8,100,91,4.8,100,95,4.8,100,95,4.8,100,95,4.8,100,95,4.8,100,4.8,0,4.8
Christian Academy Of Prescott,n/a,148 S MARINA ST,PRESCOTT,YAVAPAI,86303,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cicero Preparatory Academy,n/a,7205 N PIMA RD,SCOTTSDALE,MARICOPA,85258,y,rn,141,96,3.5,99,82,5,87,79,5,84,95,3.5,99,96,2.8,99,97,2.8,99,97,2.8,99,5.7,0,2.8
Cimarron Springs Elementary School,n/a,17032 W SURPRISE FARMS LOOP S,SURPRISE,MARICOPA,85388,y,lpn,116,99,.9,100,92,6,100,92,6,100,99,.9,100,99,.9,100,99,.9,100,99,.9,100,6,0,.9
Circle Cross Ranch K-8 School,n/a,35900 N CHARBRAY,QUEEN CREEK,MARICOPA,85242,n,,105,98,1.9,100,83,3.8,90,74,3.8,81,94,1.9,96,94,1.9,96,98,1.9,100,100,0,100,1.9,1.9,0
Civano Community School,n/a,10625 E DREXEL RD,TUCSON,PIMA,85747,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Clarendon School,n/a,1225 W CLARENDON AVE,PHOENIX,MARICOPA,85013,y,lpn,134,100,0,100,99,.7,100,99,.7,100,100,0,100,100,0,100,100,0,100,100,0,100,.7,0,0
Cloves Campbell Elementary School,n/a,2624 E SOUTH MOUNTAIN AVE,PHOENIX,MARICOPA,85042,n,,57,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,98,1.8,100,1.8,0,0
Coatimundi Middle School,n/a,450 AVENIDA COATIMUNDI,RIO RICO,SANTA CRUZ,85648,y,rn,116,100,0,100,100,0,100,99,0,99,100,0,100,99,0,99,99,.9,100,100,0,100,1.7,0,0
Cochise Elementary School,n/a,5025 BOWIE AVE,COCHISE,COCHISE,85606,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cochise Sda Christian School,n/a,4162 S. NACO HIGHWAY,BISBEE,COCHISE,85603,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Cocopah Middle School,n/a,6615 E CHOLLA ST,SCOTTSDALE,MARICOPA,85254,y,rn,317,98,2.5,100,97,.6,99,93,4.7,99,97,3.2,100,97,3.2,100,96,3.8,100,100,0,100,8.2,1.6,1.9
Collier Elementary,n/a,350 S 118TH AVE,AVONDALE,MARICOPA,85323,y,rn,112,99,.9,100,99,.9,100,98,1.8,100,99,0,99,99,.9,100,99,0,99,99,.9,100,1.8,0,.9
Colonel Smith Middle School,n/a,5651 E SMITH AVE,FORT HUACHUCA,COCHISE,85613,y,rn,95,100,0,100,98,0,100,98,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Combs Traditional School,n/a,37327 N GANTZEL RD,SAN TAN VALLEY,PINAL,85240,y,rn,22,91,9.1,100,91,9.1,100,91,9.1,100,91,9.1,100,86,13.6,100,91,9.1,100,91,9.1,100,13.6,0,9.1
Concho Elementary School,n/a,HWY 61 AND CINDER RD,CONCHO,APACHE,85924,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Congress Elementary School,n/a,26400 S TENDERFOOT HILL RD,CONGRESS,YAVAPAI,85332,n,,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Connolly Middle School,n/a,2002 E CONCORDA DR,TEMPE,MARICOPA,85282,y,rn,352,98,2.3,100,85,5.4,100,85,5.4,100,97,3.4,100,97,3.1,100,97,3.4,100,97,3.1,100,6.5,0,3.1
Constitution Elementary School,n/a,18440 N 15TH AVE,PHOENIX,MARICOPA,85023,y,rn,76,93,5.3,99,95,3.9,100,92,5.3,99,97,2.6,100,97,2.6,100,97,2.6,100,99,1.3,100,5.3,0,2.6
Continental Elementary School,n/a,1991 E WHITEHOUSE CANYON RD,GREEN VALLEY,PIMA,85614,y,rn,56,100,0,100,93,1.8,100,93,1.8,100,100,0,100,100,0,100,100,0,100,100,0,100,1.8,0,0
Copper Basin K-8,n/a,28682 N MAIN ST,SAN TAN VALLEY,PINAL,85143,y,rn,105,94,5.7,100,68,5.7,73,64,5.7,70,94,5.7,100,94,5.7,100,94,5.7,100,94,5.7,100,5.7,0,5.7
Copper Canyon Academy,n/a,7785 W PEORIA AVE,PEORIA,MARICOPA,85345,n,,23,96,0,96,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Copper Canyon Elementary School,n/a,17630 N 54TH ST,SCOTTSDALE,MARICOPA,85254,y,,86,99,1.2,100,100,0,100,99,0,100,99,1.2,100,99,1.2,100,99,1.2,100,100,0,100,2.3,0,0
Copper Creek Elementary,n/a,7071 W HILLCREST BLVD,GLENDALE,MARICOPA,85310,y,rn,111,99,.9,100,97,1.8,100,97,1.8,100,99,.9,100,99,.9,100,99,.9,100,99,.9,100,1.8,0,.9
Copper King School,n/a,10730 W CAMPBELL AVE,PHOENIX,MARICOPA,85037,n,,106,96,3.8,100,98,0,99,95,4.7,100,97,2.8,100,97,2.8,100,100,0,100,100,0,100,2.8,.9,0
Copper Ridge School,n/a,10101 E THOMPSON PEAK PKWY,SCOTTSDALE,MARICOPA,85255,y,rn,143,96,4.2,100,94,5.6,100,91,8.4,100,97,2.8,100,96,4.2,100,96,4.2,100,97,3.5,100,5.6,1.4,2.8
Copper Trail Elementary,n/a,16875 W CANYON TRAILS BLVD,GOODYEAR,MARICOPA,85338,y,lpn,110,97,2.7,100,94,6.4,100,93,7.3,100,98,1.8,100,98,1.8,100,98,1.8,100,100,0,100,6.4,0,0
Copperwood,n/a,11232 N 65TH AVE,GLENDALE,MARICOPA,85304,y,rn,107,99,.9,100,73,.9,74,74,.9,75,99,.9,100,99,.9,100,99,.9,100,99,.9,100,.9,0,0
Cordova,n/a,5631 N 35TH AVE,PHOENIX,MARICOPA,85017,n,,110,100,0,100,100,0,100,99,0,99,100,0,100,100,0,100,100,0,100,100,0,100,0,.9,0
