SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
ST. MARK CHRISTIAN PRESCHOOL,N/A,3030 EAST THUNDERBIRD RD.,PHOENIX,Maricopa,85032,N/A,,42,88.1,-,N/A,95.2,-,N/A,95.2,-,N/A,95.2,-,N/A,90.5,-,N/A,92.9,-,N/A,95.2,-,N/A,4.8,0,N/A
ST. PETER'S EPISCOPAL MONTESSORI SCHOOL 1,N/A,400 SOUTH OLD LITCHFIELD ROAD,LITCHFIELD PARK,Maricopa,85340,N/A,,24,87.5,-,N/A,87.5,-,N/A,91.7,-,N/A,87.5,-,N/A,83.3,-,N/A,87.5,-,N/A,91.7,-,N/A,8.3,4.2,N/A
ST. PETER'S EPISCOPAL MONTESSORI SCHOOL 2,N/A,400 SOUTH OLD LITCHFIELD ROAD,LITCHFIELD PARK,Maricopa,85340,N/A,,21,85.7,-,N/A,90.5,-,N/A,90.5,-,N/A,90.5,-,N/A,85.7,-,N/A,85.7,-,N/A,90.5,-,N/A,9.5,0,N/A
ST. THOMAS AQUINAS PRESCHOOL,N/A,13720 WEST THOMAS ROAD,AVONDALE,Maricopa,85392,N/A,,54,88.9,-,N/A,92.6,-,N/A,87,-,N/A,92.6,-,N/A,81.5,-,N/A,88.9,-,N/A,92.6,-,N/A,11.1,0,N/A
ST. TIMOTHY'S CHILDREN'S CENTER,N/A,1730 WEST GUADALUPE ROAD,MESA,Maricopa,85202,N/A,,63,90.5,-,N/A,88.9,-,N/A,90.5,-,N/A,88.9,-,N/A,87.3,-,N/A,88.9,-,N/A,88.9,-,N/A,12.7,0,N/A
START RIGHT PRESCHOOL L L C,N/A,1509 E BRIARWOOD TERRACE ,PHOENIX,Maricopa,85048,N/A,,55,80,-,N/A,89.1,-,N/A,90.9,-,N/A,87.3,-,N/A,58.2,-,N/A,90.9,-,N/A,90.9,-,N/A,3.6,0,N/A
STEPPING STONES PRESCHOOL LTD,N/A,3951 WEST HAPPY VALLEY ROAD,GLENDALE,Maricopa,85310,N/A,,145,95.2,-,N/A,94.5,-,N/A,95.9,-,N/A,93.8,-,N/A,93.1,-,N/A,94.5,-,N/A,95.2,-,N/A,0,6.9,N/A
STEVENSON ELEM,N/A,638 SOUTH 96TH STREET,MESA,Maricopa,85208,N/A,,59,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,-,N/A,100,-,N/A,98.3,-,N/A,3.4,0,N/A
STEVENSON HEAD START,N/A,"638 S 96th St, Room 30",MESA,Maricopa,85208,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,96.9,-,N/A,93.8,-,N/A,100,-,N/A,96.9,-,N/A,0,0,N/A
SUE SOSSAMAN EARLY CHILD DEVELOPMENT,N/A,18644 E JACARANDA BLVD,QUEEN CREEK,Maricopa,85142,N/A,,234,94,-,N/A,94,-,N/A,93.2,-,N/A,94,-,N/A,83.3,-,N/A,94.4,-,N/A,93.6,-,N/A,9,0.9,N/A
SUMMIT SCHOOL OF AHWATUKEE,N/A,4515 EAST MUIRWOOD DRIVE,PHOENIX,Maricopa,85048,N/A,,51,96.1,-,N/A,96.1,-,N/A,96.1,-,N/A,96.1,-,N/A,94.1,-,N/A,94.1,-,N/A,96.1,-,N/A,2,3.9,N/A
SUN VALLEY LEARNING CENTER,N/A,6240 SOUTH PRICE ROAD,TEMPE,Maricopa,85283,N/A,,211,93.8,-,N/A,93.4,-,N/A,94.3,-,N/A,93.8,-,N/A,85.3,-,N/A,87.2,-,N/A,93.8,-,N/A,8.5,0,N/A
SUNBRIGHT CHILDREN CENTER,N/A,4834 WEST GLENDALE AVENUE,GLENDALE,Maricopa,85301,N/A,,95,85.3,-,N/A,96.8,-,N/A,98.9,-,N/A,76.8,-,N/A,82.1,-,N/A,92.6,-,N/A,100,-,N/A,0,0,N/A
SUNFLOWER PRESCHOOL L L C,N/A,P O BOX 18077,FOUNTAIN HILLS,Maricopa,85269,N/A,,30,76.7,-,N/A,80,-,N/A,80,-,N/A,80,-,N/A,70,-,N/A,76.7,-,N/A,83.3,-,N/A,20,0,N/A
SUNRISE MONTESSORI SCHOOL,N/A,8430 WEST DEER VALLEY ROAD,PEORIA,Maricopa,85382,N/A,,32,100,-,N/A,100,-,N/A,96.9,-,N/A,100,-,N/A,96.9,-,N/A,96.9,-,N/A,96.9,-,N/A,3.1,0,N/A
SUNRISE PRESCHOOL,N/A,808 EAST MINTON DRIVE,TEMPE,Maricopa,85282,N/A,,111,88.3,-,N/A,90.1,-,N/A,91,-,N/A,90.1,-,N/A,79.3,-,N/A,90.1,-,N/A,91,-,N/A,6.3,0,N/A
SUNRISE PRESCHOOL,N/A,3270 EAST RAY ROAD,GILBERT,Maricopa,85296,N/A,,125,89.6,-,N/A,92.8,-,N/A,93.6,-,N/A,93.6,-,N/A,76.8,-,N/A,91.2,-,N/A,89.6,-,N/A,0,0,N/A
SUNRISE PRESCHOOL,N/A,848 SOUTH ALMA SCHOOL ROAD # C1,MESA,Maricopa,85201,N/A,,52,90.4,-,N/A,100,-,N/A,98.1,-,N/A,100,-,N/A,90.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
SUNRISE PRESCHOOL,N/A,1365 SOUTH GILBERT ROAD,MESA,Maricopa,85204,N/A,,148,93.2,-,N/A,94.6,-,N/A,95.9,-,N/A,95.9,-,N/A,83.1,-,N/A,94.6,-,N/A,96.6,-,N/A,1.4,0.7,N/A
SUNRISE PRESCHOOL,N/A,1549 NORTH BURK STREET,GILBERT,Maricopa,85234,N/A,,39,89.7,-,N/A,97.4,-,N/A,94.9,-,N/A,94.9,-,N/A,66.7,-,N/A,94.9,-,N/A,94.9,-,N/A,0,0,N/A
SUNRISE PRESCHOOL #107,N/A,1819 WEST OSBORN ROAD,PHOENIX,Maricopa,85015,N/A,,81,100,-,N/A,100,-,N/A,100,-,N/A,98.8,-,N/A,92.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
SUNRISE PRESCHOOL #113,N/A,4111 EAST RAY ROAD,PHOENIX,Maricopa,85044,N/A,,87,94.3,-,N/A,95.4,-,N/A,97.7,-,N/A,93.1,-,N/A,93.1,-,N/A,97.7,-,N/A,96.6,-,N/A,2.3,0,N/A
SUNRISE PRESCHOOL #116,N/A,900 SOUTH COOPER ROAD,GILBERT,Maricopa,85233,N/A,,90,71.1,-,N/A,78.9,-,N/A,86.7,-,N/A,78.9,-,N/A,62.2,-,N/A,74.4,-,N/A,86.7,-,N/A,5.6,5.6,N/A
SUNRISE PRESCHOOL #123,N/A,9880 SOUTH RURAL ROAD #116,TEMPE,Maricopa,85284,N/A,,67,97,-,N/A,98.5,-,N/A,98.5,-,N/A,97,-,N/A,85.1,-,N/A,100,-,N/A,98.5,-,N/A,0,0,N/A
SUNRISE PRESCHOOL #124,N/A,5801 WEST MOHAWK LANE,GLENDALE,Maricopa,85308,N/A,,44,93.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,93.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
SUNRISE PRESCHOOL #129,N/A,13201 WEST THOMAS ROAD,GOODYEAR,Maricopa,85338,N/A,,109,80.7,-,N/A,89.9,-,N/A,89,-,N/A,89,-,N/A,78,-,N/A,84.4,-,N/A,89.9,-,N/A,10.1,0,N/A
SUNRISE PRESCHOOL #130,N/A,11090 N FRANK LLOYD WRIGHT BLVD,SCOTTSDALE,Maricopa,85259,N/A,,61,77,-,N/A,85.2,-,N/A,88.5,-,N/A,90.2,-,N/A,67.2,-,N/A,86.9,-,N/A,88.5,-,N/A,3.3,0,N/A
SUNRISE PRESCHOOL #133,N/A,7642 WEST CACTUS ROAD,PEORIA,Maricopa,85381,N/A,,87,89.7,-,N/A,94.3,-,N/A,93.1,-,N/A,94.3,-,N/A,81.6,-,N/A,89.7,-,N/A,95.4,-,N/A,4.6,0,N/A
SUNRISE PRESCHOOL #136,N/A,3401 WEST UNION HILLS DRIVE,PHOENIX,Maricopa,85027,N/A,,107,99.1,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,95.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
SUNRISE PRESCHOOL #137,N/A,1415 EAST BELL ROAD,PHOENIX,Maricopa,85022,N/A,,87,93.1,-,N/A,96.6,-,N/A,95.4,-,N/A,95.4,-,N/A,86.2,-,N/A,95.4,-,N/A,95.4,-,N/A,3.4,0,N/A
SUNRISE PRESCHOOL #138,N/A,5044 WEST CACTUS ROAD,GLENDALE,Maricopa,85304,N/A,,72,90.3,-,N/A,91.7,-,N/A,95.8,-,N/A,93.1,-,N/A,79.2,-,N/A,97.2,-,N/A,94.4,-,N/A,2.8,0,N/A
SUNRISE PRESCHOOL #139,N/A,1114 WEST ELLIOT ROAD,CHANDLER,Maricopa,85224,N/A,,79,93.7,-,N/A,94.9,-,N/A,94.9,-,N/A,94.9,-,N/A,93.7,-,N/A,94.9,-,N/A,94.9,-,N/A,6.3,0,N/A
SUNRISE PRESCHOOLS,N/A,"50 EAST GUADALUPE ROAD, SUITE #101",GILBERT,Maricopa,85234,N/A,,71,90.1,-,N/A,94.4,-,N/A,97.2,-,N/A,97.2,-,N/A,73.2,-,N/A,87.3,-,N/A,93,-,N/A,1.4,0,N/A
SUNRISE PRESCHOOLS,N/A,2734 SOUTH ALMA SCHOOL ROAD,MESA,Maricopa,85210,N/A,,79,100,-,N/A,100,-,N/A,97.5,-,N/A,100,-,N/A,97.5,-,N/A,100,-,N/A,100,-,N/A,2.5,0,N/A
SUNRISE PRESCHOOLS # 132,N/A,1628 EAST BROADWAY ROAD,TEMPE,Maricopa,85281,N/A,,101,94.1,-,N/A,96,-,N/A,96,-,N/A,96,-,N/A,89.1,-,N/A,96,-,N/A,96,-,N/A,4,0,N/A
SUNRISE PRESCHOOLS # 145,N/A,8803 WEST VAN BUREN,TOLLESON,Maricopa,85353,N/A,,105,96.2,-,N/A,99,-,N/A,99,-,N/A,96.2,-,N/A,90.5,-,N/A,98.1,-,N/A,98.1,-,N/A,1.9,1,N/A
SUNRISE PRESCHOOLS 134,N/A,102 NORTH LINDSAY ROAD,MESA,Maricopa,85213,N/A,,60,88.3,-,N/A,91.7,-,N/A,95,-,N/A,93.3,-,N/A,76.7,-,N/A,93.3,-,N/A,93.3,-,N/A,0,0,N/A
SUNSET CANYON ELEMENTARY PRESCHOOL,N/A,2727 EAST SIESTA LANE,PHOENIX,Maricopa,85050,N/A,,21,81,-,N/A,81,-,N/A,81,-,N/A,81,-,N/A,71.4,-,N/A,81,-,N/A,81,-,N/A,19,0,N/A
SUPERSTITION SPRINGS ELEM KINDER PREP,N/A,140 S GILBERT RD,MESA,Maricopa,85296,N/A,,36,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,97.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
SUPERSTITION SPRINGS ELEM KINDER PREP,N/A,140 S GILBERT RD,MESA,Maricopa,85296,N/A,,36,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,97.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
SURPRISE - TITLE 1 JUMP START,N/A,12907 W GREENWAY,EL MIRAGE,Maricopa,85335,N/A,,62,96.8,-,N/A,96.8,-,N/A,96.8,-,N/A,91.9,-,N/A,95.2,-,N/A,95.2,-,N/A,96.8,-,N/A,1.6,0,N/A
SUSIE'S MAMA BEAR #1,N/A,2145 WEST NORTHERN AVENUE,PHOENIX,Maricopa,85021,N/A,,62,83.9,-,N/A,95.2,-,N/A,93.5,-,N/A,90.3,-,N/A,80.6,-,N/A,90.3,-,N/A,93.5,-,N/A,1.6,0,N/A
SUSIE'S MAMA BEAR #2,N/A,16830 NORTH 12TH STREET,PHOENIX,Maricopa,85022,N/A,,75,85.3,-,N/A,92,-,N/A,92,-,N/A,92,-,N/A,81.3,-,N/A,89.3,-,N/A,92,-,N/A,2.7,0,N/A
Sacaton Head Start,N/A,PO Box A,Sacaton,Pinal,85147,N/A,,55,100,-,N/A,100,-,N/A,100,-,N/A,98.2,-,N/A,90.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Saddleback Preschool,N/A,18600 N. Porter Rd.,Maricopa,Pinal,85138,N/A,,65,89.2,-,N/A,89.2,-,N/A,89.2,-,N/A,86.2,-,N/A,81.5,-,N/A,90.8,-,N/A,89.2,-,N/A,12.3,1.5,N/A
Safe Haven Child Development Center,N/A,200 East Tyler Pkwy,Payson,Gila,85541,N/A,,37,81.1,-,N/A,91.9,-,N/A,91.9,-,N/A,89.2,-,N/A,62.2,-,N/A,89.2,-,N/A,91.9,-,N/A,8.1,0,N/A
Saguaro Infant & Preschool,N/A,8302 E. Broadway Blvd.,Tucson,Pima,85710,N/A,,38,86.8,-,N/A,94.7,-,N/A,100,-,N/A,89.5,-,N/A,73.7,-,N/A,94.7,-,N/A,100,-,N/A,2.6,0,N/A
Sahuarita Early Childhood,N/A,350 W. Sahuarita Rd.,Sahuarita,Pima,85629,N/A,,94,98.9,-,N/A,98.9,-,N/A,96.8,-,N/A,97.9,-,N/A,64.9,-,N/A,96.8,-,N/A,97.9,-,N/A,5.3,0,N/A
San Cayetano Elementary Preschool,N/A,1374 W. Frontage Rd.,Rio Rico,Santa Cruz,85648,N/A,,58,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,84.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
San Francisco de Asis Catholic School,N/A,320 N. Humphreys St.,Flagstaff,Coconino,86001,N/A,,30,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,96.7,-,N/A,83.3,-,N/A,93.3,-,N/A,96.7,-,N/A,0,6.7,N/A
San Luis Preschool,N/A,P.O. Box 6870,San Luis,Yuma,85349,N/A,,153,99.3,-,N/A,100,-,N/A,100,-,N/A,98.7,-,N/A,98,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
San Tan Heights Elementary Preschool,N/A,2500 W. San Tan Heights Blvd.,San Tan Valley,Pinal,85142,N/A,,36,94.4,-,N/A,97.2,-,N/A,97.2,-,N/A,88.9,-,N/A,19.4,-,N/A,97.2,-,N/A,97.2,-,N/A,0,2.8,N/A
San Tan Valley Head Start,N/A,"301 E. Combs Rd., Rm 505",San Tan Valley,Pinal,85142,N/A,,35,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,82.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
"Sandbox 2, The",N/A,2701 N. Swan Rd.,Tucson,Pima,85712,N/A,,116,97.4,-,N/A,100,-,N/A,100,-,N/A,98.3,-,N/A,47.4,-,N/A,95.7,-,N/A,100,-,N/A,3.4,0.9,N/A
Sanders Elementary Preschool,N/A,PO Box 250,Sanders,Apache,86506,N/A,,37,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,86.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Santa Clara Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,52,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,80.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Santa Rosa Elementary Preschool,N/A,21400 N. Santa Rosa Dr.,Maricopa,Pinal,85138,N/A,,50,96,-,N/A,96,-,N/A,96,-,N/A,96,-,N/A,74,-,N/A,96,-,N/A,96,-,N/A,4,0,N/A
Santa Rosa Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,75,98.7,-,N/A,100,-,N/A,100,-,N/A,97.3,-,N/A,85.3,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Santan Head Start,N/A,P.O. Box A,Sacaton,Pinal,85147,N/A,,53,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Satori,N/A,3801 N. 1st Ave.,Tucson,Pima,85719,N/A,,39,92.3,-,N/A,92.3,-,N/A,92.3,-,N/A,92.3,-,N/A,66.7,-,N/A,100,-,N/A,89.7,-,N/A,10.3,0,N/A
Second Mesa Head Start - Hopi Head Start,N/A,P.O. Box 123,Kykotsmovi,Navajo,86039,N/A,,39,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,94.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Second Street Children's School,N/A,2430 E. 2nd St.,Tucson,Pima,85719,N/A,,50,94,-,N/A,96,-,N/A,96,-,N/A,96,-,N/A,72,-,N/A,88,-,N/A,92,-,N/A,6,0,N/A
Sedona Head Start,N/A,PO Box 4252,Sedona,Yavapai,86340,N/A,,64,95.3,-,N/A,95.3,-,N/A,95.3,-,N/A,93.8,-,N/A,56.3,-,N/A,93.8,-,N/A,95.3,-,N/A,6.3,0,N/A
Senita Valley Early Childhood,N/A,10750 E. Bilby Rd.,Tucson,Pima,85747,N/A,,47,97.9,-,N/A,95.7,-,N/A,97.9,-,N/A,95.7,-,N/A,83,-,N/A,97.9,-,N/A,97.9,-,N/A,2.1,0,N/A
Serendipity Daycare,N/A,1579 N. Trekell Road,Casa Grande,Pinal,85122,N/A,,34,97.1,-,N/A,100,-,N/A,100,-,N/A,91.2,-,N/A,70.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Shepherd Preschool,N/A,P.O. Box 668,Page,Coconino,86040,N/A,,36,97.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,66.7,-,N/A,100,-,N/A,97.2,-,N/A,2.8,0,N/A
Shepherd's Fold Childcare Center,N/A,101 N. Lenzner Ave.,Sierra Vista,Cochise,85635,N/A,,39,89.7,-,N/A,97.4,-,N/A,100,-,N/A,97.4,-,N/A,61.5,-,N/A,97.4,-,N/A,100,-,N/A,0,0,N/A
Shepherd's Fold Daycare,N/A,1111 N.La Canada Drive,Green Valley,Pima,85614,N/A,,61,98.4,-,N/A,100,-,N/A,98.4,-,N/A,100,-,N/A,70.5,-,N/A,100,-,N/A,98.4,-,N/A,3.3,0,N/A
Show Low Head Start,N/A,P.O. Box 698,Show Low,Navajo,85902,N/A,,84,96.4,-,N/A,96.4,-,N/A,96.4,-,N/A,96.4,-,N/A,83.3,-,N/A,96.4,-,N/A,94,-,N/A,4.8,1.2,N/A
Sierra Bonita Head Start,N/A,602 E. 22nd Street,Tucson,Graham,85713,N/A,,54,98.1,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,88.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Siler Van Sickle Head Start,N/A,3581 N. Fanning Dr.,Flagstaff,Coconino,86004,N/A,,73,95.9,-,N/A,100,-,N/A,100,-,N/A,97.3,-,N/A,76.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Small World Preschool II,N/A,8720 E. Speedway Blvd.,Tucson,Pima,85710,N/A,,26,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,84.6,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Smart Kids Preschool,N/A,939 N. Perkins Ave,Nogales,Santa Cruz,85621,N/A,,23,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,87,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Smoketree Preschool,N/A,2395 Smoketree Ave,Lake Havasu City,Mohave,86403,N/A,,88,96.6,-,N/A,98.9,-,N/A,98.9,-,N/A,96.6,-,N/A,72.7,-,N/A,98.9,-,N/A,96.6,-,N/A,4.5,0,N/A
Snowflake Head Start,N/A,P.O. Box 1612,Snowflake,Navajo,85937,N/A,,33,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,93.9,-,N/A,63.6,-,N/A,93.9,-,N/A,93.9,-,N/A,3,3,N/A
Snowflake Preschool,N/A,682 School Bus Lane,Snowflake,Navajo,85937,N/A,,21,95.2,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,52.4,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sonshine Christian Preschool,N/A,1916 N. Frank Reed,Nogales,Santa Cruz,85621,N/A,,57,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,0,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sonshine Preschool,N/A,551 N. Camino Seco,Tucson,Pima,85710,N/A,,77,98.7,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,67.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Southside Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,74,97.3,-,N/A,97.3,-,N/A,97.3,-,N/A,97.3,-,N/A,71.6,-,N/A,97.3,-,N/A,97.3,-,N/A,2.7,0,N/A
Springerville Head Start,N/A,PO Box 1006,Springerville,Apache,85938,N/A,,75,96,-,N/A,97.3,-,N/A,98.7,-,N/A,92,-,N/A,69.3,-,N/A,98.7,-,N/A,94.7,-,N/A,6.7,0,N/A
St. Alban's Preschool,N/A,3738 N. Old Sabino Canyon Rd.,Tucson,Pima,85750,N/A,,70,100,-,N/A,100,-,N/A,98.6,-,N/A,98.6,-,N/A,82.9,-,N/A,97.1,-,N/A,100,-,N/A,2.9,0,N/A
St. Andrew's Preschool,N/A,7650 N. Paseo del Norte,Tucson,Pima,85704,N/A,,219,96.3,-,N/A,96.3,-,N/A,95.9,-,N/A,96.8,-,N/A,72.1,-,N/A,93.6,-,N/A,95.4,-,N/A,9.6,0,N/A
St. Anthony of Padua Preschool,N/A,501 E. 2nd St.,Casa Grande,Pinal,85122,N/A,,38,94.7,-,N/A,94.7,-,N/A,94.7,-,N/A,94.7,-,N/A,81.6,-,N/A,94.7,-,N/A,94.7,-,N/A,5.3,0,N/A
St. Elizabeth Ann Seton,N/A,8650 N. Shannon Rd,Tucson,Pima,85743,N/A,,36,97.2,-,N/A,100,-,N/A,100,-,N/A,97.2,-,N/A,91.7,-,N/A,97.2,-,N/A,100,-,N/A,2.8,0,N/A
St. John's Preschool,N/A,600 W. Ajo Way,Tucson,Pima,85713,N/A,,28,96.4,-,N/A,96.4,-,N/A,96.4,-,N/A,96.4,-,N/A,85.7,-,N/A,96.4,-,N/A,92.9,-,N/A,0,7.1,N/A
St. Johns Head Start,N/A,PO Box 987,St. Johns,Apache,85936,N/A,,36,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,77.8,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
St. Joseph Catholic Montessori Preschool,N/A,2715 SR 89A,Cottonwood,Yavapai,86326,N/A,,26,96.2,-,N/A,100,-,N/A,96.2,-,N/A,96.2,-,N/A,76.9,-,N/A,100,-,N/A,96.2,-,N/A,3.8,0,N/A
St. Joseph's Preschool,N/A,215 S. Craycroft,Tucson,Pima,85711,N/A,,22,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,81.8,-,N/A,100,-,N/A,95.5,-,N/A,0,4.5,N/A
St. Mark's Early Childhood Center,N/A,1431 W. Magee Rd.,Tucson,Pima,85704,N/A,,85,95.3,-,N/A,96.5,-,N/A,96.5,-,N/A,96.5,-,N/A,60,-,N/A,96.5,-,N/A,96.5,-,N/A,4.7,0,N/A
St. Mark's Preschool,N/A,3809 E.Third St.,Tucson,Pima,85716,N/A,,92,96.7,-,N/A,95.7,-,N/A,96.7,-,N/A,95.7,-,N/A,78.3,-,N/A,93.5,-,N/A,91.3,-,N/A,8.7,1.1,N/A
St. Paul's Methodist Preschool,N/A,8051 E. Broadway,Tucson,Pima,85710,N/A,,50,94,-,N/A,96,-,N/A,96,-,N/A,96,-,N/A,84,-,N/A,92,-,N/A,94,-,N/A,8,0,N/A
St. Thomas Preschool,N/A,5150 N. Valley View Rd.,Tucson,Pima,85718,N/A,,78,98.7,-,N/A,97.4,-,N/A,98.7,-,N/A,98.7,-,N/A,83.3,-,N/A,98.7,-,N/A,98.7,-,N/A,2.6,0,N/A
Starting Early Preschool - Superstition Mountain School,N/A,550 S. Ironwood Dr.,Apache Junction,Pinal,85120,N/A,,99,90.9,-,N/A,92.9,-,N/A,92.9,-,N/A,92.9,-,N/A,68.7,-,N/A,92.9,-,N/A,92.9,-,N/A,7.1,1,N/A
Stepping Stones Childcare,N/A,863 Airpark Dr.,Bullhead City,Mohave,86426,N/A,,91,91.2,-,N/A,95.6,-,N/A,94.5,-,N/A,92.3,-,N/A,0,-,N/A,92.3,-,N/A,94.5,-,N/A,1.1,0,N/A
Sturgeon Cromer Elementary Preschool,N/A,7150 E. Silver Saddle Rd,Flagstaff,Coconino,86004,N/A,,22,95.5,-,N/A,100,-,N/A,100,-,N/A,90.9,-,N/A,72.7,-,N/A,95.5,-,N/A,100,-,N/A,0,0,N/A
Summit View Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,35,100,-,N/A,100,-,N/A,100,-,N/A,97.1,-,N/A,82.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sunnyside Head Start,N/A,602 E. 22nd St.,Tucson,Pima,85713,N/A,,98,99,-,N/A,99,-,N/A,100,-,N/A,99,-,N/A,73.5,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sunrise Preschool #216 dba Tots Unlimited,N/A,10633 E. Apache Trail #103,Apache Junction,Pinal,85220,N/A,,55,98.2,-,N/A,98.2,-,N/A,100,-,N/A,98.2,-,N/A,78.2,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sunrise Preschool #223 dba Tots Unlimited,N/A,183 W. Apache Trail #110,Apache Junction,Pinal,85120,N/A,,58,98.3,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,70.7,-,N/A,96.6,-,N/A,96.6,-,N/A,1.7,0,N/A
Sunshine Preschool,N/A,870 N. Perkins Ave.,Nogales,Santa Cruz,85621,N/A,,34,100,-,N/A,100,-,N/A,100,-,N/A,100,-,N/A,52.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
Sunshine School in Oro Valley,N/A,9000 N. Oracle Rd. Ste.204,Tucson,Pima,85704,N/A,,48,97.9,-,N/A,97.9,-,N/A,97.9,-,N/A,95.8,-,N/A,79.2,-,N/A,87.5,-,N/A,95.8,-,N/A,4.2,0,N/A
Sycamore Early Childhood,N/A,16701 S. Houghton Rd.,Corona de Tucson,Pima,85641,N/A,,73,98.6,-,N/A,98.6,-,N/A,98.6,-,N/A,98.6,-,N/A,84.9,-,N/A,98.6,-,N/A,98.6,-,N/A,1.4,0,N/A
T.U.S.D. #1Davidson Partners Preschool,N/A,3950 E. Paradise Falls,Tucson,Pima,85712,N/A,,28,100,-,N/A,100,-,N/A,100,-,N/A,96.4,-,N/A,85.7,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
T.U.S.D.#1 Borman Partners Preschool,N/A,6630 E. Lightning Dr.,Tucson,Pima,85708,N/A,,32,100,-,N/A,100,-,N/A,100,-,N/A,93.8,-,N/A,96.9,-,N/A,100,-,N/A,100,-,N/A,0,0,N/A
