SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Casa Blanca Community School,charter,3455 W. Casa Blanca Rd,Bapchule,Pinal,85121-,N/A,,56,100,0,-,100,0,-,96,0,-,100,0,-,100,0,-,0,0,N/A
Casas Christian School,private,10801 N. La Cholla Blvd,Oro Valley,Pima,85742,N/A,,33,97,3,-,97,3,-,94,3,-,97,3,-,97,3,-,3.03,0,N/A
Castlehill Country Day School,private,3225 N. Craycroft,Tucson,Pima,85712-,N/A,,24,96,4.2,-,96,4.2,-,96,4.2,-,92,8.3,-,92,8.3,-,8.33,0,N/A
Catalina Ventura School,public,6331 N 39th Avenue,Phoenix,Maricopa,85019-,N/A,,129,96,2.3,-,97,2.3,-,94,2.3,-,98,2.3,-,98,2.3,-,4.65,0,N/A
Caurus Academy,charter,41900 N. 42nd Ave,Anthem,Maricopa,85086-,N/A,,45,89,11.1,-,89,11.1,-,89,11.1,-,89,11.1,-,89,11.1,-,13.33,0,N/A
Cavett Elementary,public,2120 E. Naco Vista,Tucson,Pima,85713-5111,N/A,,44,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Centennial,public,3507 S. Ranch House Parkway,Gilbert,Maricopa,85297-,N/A,,119,95,5,-,95,5,-,89,10.9,-,93,6.7,-,95,5,-,9.24,0,N/A
Centennial Elementary School,public,Flowing Wells School District,Tucson,Pima,85705-2038,N/A,,70,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Center For Academic Success,charter,510 G Avenue,Douglas,Cochise,85607-,N/A,,44,91,0,-,89,0,-,80,0,-,91,0,-,95,0,-,0,0,N/A
Center For Educational Excellence,charter,1700 E Elliot Rd. #9,Tempe,Maricopa,85284-,N/A,,31,90,9.7,-,90,9.7,-,90,9.7,-,90,9.7,-,90,9.7,-,9.68,0,N/A
Centerra Mirage,public,15151 W. Centerra Dr. South,Goodyear,Maricopa,85338-,N/A,,62,100,0,-,98,0,-,98,0,-,100,0,-,100,0,-,0,0,N/A
Cerbat Elementary,public,2689 E Jagerson Ave,Kingman,Mohave,86409-,N/A,,116,91,3.4,-,93,3.4,-,92,3.4,-,97,1.7,-,97,1.7,-,3.45,0,N/A
Cesar  E Chavez Community School,public,4001 S 3rd Street,Phoenix,Maricopa,85040-,N/A,,59,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Cesar Chavez Elementary School,public,1130 N.10th Ave,San Luis,Yuma,85349-,N/A,,106,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Challenge Charter School,charter,5801 W. Greenbriar Drive,Glendale,Maricopa,85308-,N/A,,76,89,10.5,-,89,10.5,-,89,10.5,-,89,10.5,-,92,7.9,-,10.53,0,N/A
Challenger Basic School,charter,1315 N Greenfield Rd,Gilbert,Maricopa,85234-,N/A,,55,87,12.7,-,87,12.7,-,84,16.4,-,87,12.7,-,93,7.3,-,16.36,0,N/A
Challenger Elementary,public,901 E. Calle Mayer,Nogales,Santa Cruz,85621-,N/A,,101,100,0,-,100,0,-,100,0,-,100,0,-,97,0,-,0,0,N/A
Chandler Traditional Academy - Goodman,public,2600 W. Knox Rd. ,Chandler,Maricopa,85224-,N/A,,121,94,5,-,95,5,-,93,5.8,-,96,3.3,-,96,2.5,-,5.79,0,N/A
Chandler Traditional Academy - Humphrey,public,125 S. 132nd Street,Chandler,Maricopa,85225-,N/A,,75,91,9.3,-,91,9.3,-,89,10.7,-,92,8,-,91,9.3,-,10.67,0,N/A
Chandler Traditional Academy - Independence,public,1405 W. Lake Drive,Chandler,Maricopa,85248-,N/A,,128,97,3.1,-,97,3.1,-,96,3.9,-,98,1.6,-,98,2.3,-,5.47,.8,N/A
Chandler Traditional Academy Freedom Campus,public,6040 S. Joslyn Lane,Gilbert,Maricopa,85298-,N/A,,125,88,12,-,88,12,-,89,11.2,-,90,9.6,-,92,8,-,14.4,0,N/A
Chandler Traditional Academy-liberty Campus,public,550 North Emmett Drive,Chandler,Maricopa,85225-,N/A,,110,95,4.5,-,96,3.6,-,95,3.6,-,95,4.5,-,96,3.6,-,5.45,0,N/A
Chaparral,public,3808 W. Joan De Arc,Phoenix,Maricopa,85029-,N/A,,87,94,2.3,-,97,2.3,-,94,2.3,-,97,2.3,-,97,3.4,-,3.45,0,N/A
Chaparral Elementary,public,3380 E. Frye Rd,Gilbert,Maricopa,85295-,N/A,,125,96,4,-,96,4,-,95,4.8,-,92,5.6,-,94,6.4,-,6.4,.8,N/A
Charles A Bejarano Elementary,public,Po Box 2070,Miami,Gila,85532-,N/A,,80,98,1.3,-,99,1.3,-,91,1.3,-,99,1.3,-,99,1.3,-,1.25,0,N/A
Charles W Sechrist Elementary School,public,2230 N Fort Valley Road,Flagstaff,Coconino,86001-,N/A,,63,97,0,-,97,0,-,97,0,-,95,0,-,97,0,-,4.76,0,N/A
Charlotte Patterson Elementary,public,7520 S.adora Blvd,Gilbert,Maricopa,85298-,N/A,,138,96,3.6,-,96,3.6,-,96,4.3,-,93,6.5,-,97,2.9,-,7.97,0,N/A
Cheatham Elementary,public,4725 W . South Mountain,Laveen,Maricopa,85339-,N/A,,86,97,1.2,-,94,1.2,-,98,1.2,-,99,0,-,99,1.2,-,1.16,0,N/A
Cherokee Elementary School,public,8801 N 56th Street,Paradise Valley,Maricopa,85253-,N/A,,67,87,4.5,-,85,3,-,84,4.5,-,97,3,-,97,3,-,5.97,0,N/A
Cheyenne Elementary,public,11806 N. 87th. Ave.,Peoria,Maricopa,85345-,N/A,,52,96,3.8,-,94,3.8,-,92,5.8,-,94,3.8,-,96,3.8,-,5.77,0,N/A
Cheyenne Traditional School,public,13636 N. 100th St.,Scottsdale,Maricopa,85260-9050,N/A,,102,97,2,-,97,2,-,97,2,-,99,1,-,98,2,-,1.96,0,N/A
Children First Academy Of Tempe ,charter,1938 E Apache Blvd ,Tempe ,Maricopa,85281-,N/A,,25,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Children Reaching For The Sky,charter,1844 S Alvernon Way,Tucson,Pima,85711-,N/A,,47,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Cholla Elementary School,public,1180 East Kortsen Road,Casa Grande,Pinal,85122-,N/A,,68,97,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,99,1.5,-,1.47,0,N/A
Christ Lutheran School,private,14420 S. 8th St.,Phoenix,Maricopa,85018-,N/A,,53,96,3.8,-,96,3.8,-,94,5.7,-,94,5.7,-,96,3.8,-,5.66,0,N/A
Christ's Greenfield Lutheran,private,425 N. Greenfield Rd.,Gilbert,Maricopa,85234-,N/A,,24,88,12.5,-,88,12.5,-,88,12.5,-,88,12.5,-,88,12.5,-,12.5,0,N/A
Cimaron Springs Elementary ,public,17032 Wsurprise Farms Loop,Surprise,Maricopa,85388-,N/A,,104,93,4.8,-,94,4.8,-,93,5.8,-,93,3.8,-,95,3.8,-,3.85,0,N/A
Circle Cross Ranch K-8,public,Po Box 2850,Florence,Pinal,85132-,N/A,,47,87,8.5,-,85,8.5,-,87,8.5,-,91,8.5,-,89,10.6,-,10.64,0,N/A
Clawson Elementary,public,1235 7th Street,Douglas,Cochise,85607-3008,N/A,,56,96,1.8,-,96,1.8,-,96,1.8,-,98,1.8,-,100,0,-,1.79,0,N/A
Cloves Campbell,public,2624e South Mountain Ave,Phoenix,Maricopa,85042-,N/A,,56,98,0,-,98,0,-,98,0,-,98,0,-,98,0,-,0,0,N/A
Cochise Elementary,public,9451 N. 84th St.,Scottsdale,Maricopa,85258-,N/A,,83,88,7.2,-,88,8.4,-,90,7.2,-,94,6,-,99,0,-,4.82,4.8,N/A
Col Johnston Elementary School,public,P.o. Box 12954,Ft. Huachuca,Cochise,85613-,N/A,,120,100,0,-,98,1.7,-,98,1.7,-,98,1.7,-,98,1.7,-,1.67,0,N/A
Collier Elementary,public,3900 N. Bear Canyon Road,Tucson,Pima,85749-,N/A,,35,97,2.9,-,100,0,-,94,2.9,-,97,0,-,100,0,-,2.86,0,N/A
Collier Elementary,public,350 S. 118th Ave,Avondale,Maricopa,85323-,N/A,,116,93,6.9,-,95,5.2,-,97,3.4,-,97,2.6,-,100,0,-,5.17,2.6,N/A
Combs Traditional Academy,public,37327 N Gantzel Rd. ,San Tan Valley,Pinal,85140-,N/A,,37,92,8.1,-,92,8.1,-,92,8.1,-,97,2.7,-,92,8.1,-,8.11,0,N/A
Concordia Charter School,public,142 N. Date St.,Mesa,Maricopa,85201-,N/A,,24,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Constitution Elementary School,public,18440 N. 19th Ave,Phoenix,Maricopa,85023-,N/A,,90,96,1.1,-,97,1.1,-,97,1.1,-,98,1.1,-,99,1.1,-,1.11,0,N/A
Continental School,public,P.o. Box 547,Green Valley,Pima,85622-,N/A,,65,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Copper Basin K-8,public,28682 North Main Street ,San Tan Valley,Pinal,85143-,N/A,,73,86,2.7,-,86,2.7,-,88,2.7,-,90,2.7,-,95,2.7,-,2.74,0,N/A
Copper Canyon Academy,charter,7785 W. Peoria Avenue,Peoria,Maricopa,85345-,N/A,,22,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Copper Creek Elementary,public,11620 N. Copper Spring Trail,Tucson,Pima,85737-9469,N/A,,64,97,3.1,-,97,3.1,-,97,3.1,-,95,4.7,-,97,3.1,-,3.13,1.6,N/A
Copper Creek Elementary,public,7071 W Hillcrest Blvd.,Glendale,Maricopa,85310-,N/A,,85,94,4.7,-,93,7.1,-,93,5.9,-,95,4.7,-,95,3.5,-,7.06,0,N/A
Copper King Elementary,public,10730 W. Campbell Ave,Phoenix,Maricopa,85037-,N/A,,92,97,3.3,-,97,3.3,-,98,2.2,-,97,3.3,-,98,2.2,-,3.26,0,N/A
Copper Ridge,public,10101 E. Thompson Peak Parkway,Scottsdale,Maricopa,85255-,N/A,,77,90,9.1,-,91,9.1,-,90,9.1,-,92,6.5,-,95,5.2,-,9.09,0,N/A
Copper Rim Elementary School,public,460 N. Willow St.,Globe,Gila,85501-,N/A,,125,98,1.6,-,98,1.6,-,96,1.6,-,98,1.6,-,97,1.6,-,1.6,0,N/A
Copper Trails Elementary,public,16875 W Canyon Trails Blvd.,Goodyear,Maricopa,85338-,N/A,,108,94,0,-,94,.9,-,94,.9,-,95,0,-,94,.9,-,.93,0,N/A
Copper View Elementary School,public,350 W Sahuarita Rd,Sahuarita ,Pima,85629-,N/A,,76,97,0,-,97,0,-,99,0,-,97,0,-,100,0,-,0,1.3,N/A
Copperwood,public,11232 N. 65th Ave ,Glendale,Maricopa,85304-,N/A,,83,93,3.6,-,94,3.6,-,95,3.6,-,98,2.4,-,98,2.4,-,3.61,0,N/A
Cornerstone Christian Academy,private,6450 N Camino Miraval,Tucson,Pima,85718-,N/A,,27,96,3.7,-,96,3.7,-,96,3.7,-,96,3.7,-,96,3.7,-,3.7,0,N/A
Coronado,public,4333 E. Deanza Blvd,Gilbert,Maricopa,85297-,N/A,,75,95,5.3,-,95,5.3,-,93,5.3,-,92,8,-,93,6.7,-,8,0,N/A
Coronado Elementary School,public,P. O. Box 38,Hereford,Cochise,85615-,N/A,,45,98,0,-,98,2.2,-,96,2.2,-,100,0,-,98,0,-,2.22,0,N/A
Coronado Elementary School,public,Po Box 609,St. Johns,Apache,85936-,N/A,,61,82,14.8,-,84,14.8,-,85,14.8,-,87,11.5,-,89,11.5,-,9.84,6.6,N/A
Coronado K-8,public,3401 E. Wilds Rd,Tucson,Pima,85739-,N/A,,58,98,1.7,-,98,1.7,-,98,1.7,-,98,1.7,-,98,1.7,-,1.72,0,N/A
Cortina,public,19680 South 188th Street,Queen Creek,Maricopa,85142-,N/A,,142,92,8.5,-,92,8.5,-,92,8.5,-,92,7.7,-,92,7.7,-,7.04,.7,N/A
Cotton Boll School,public,8540 W Butler Rd,Peoria,Maricopa,85345-,N/A,,86,95,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,99,1.2,-,1.16,0,N/A
Cottonwood Elementary,public,1667 N. Kadota Ave.,Casa Grande,Pinal,85122-,N/A,,89,98,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Cottonwood Elementary ,public,9950 E. Rees Loop,Tucson,Pima,85747-,N/A,,106,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Country Gardens Charter School,charter,6313 West Southern Avenue,Laveen,Maricopa,85339-,N/A,,53,89,5.7,-,89,5.7,-,87,5.7,-,94,5.7,-,94,5.7,-,5.66,0,N/A
Country Meadows,public,8409 N. 111th Avenue,Peoria,Maricopa,85345-,N/A,,93,98,1.1,-,97,1.1,-,96,1.1,-,100,0,-,99,1.1,-,1.08,0,N/A
Country Place Elementary,public,10207 W. Country Place Blvd,Tolleson,Maricopa,85353-,N/A,,120,93,2.5,-,94,2.5,-,93,2.5,-,95,2.5,-,98,0,-,2.5,0,N/A
Countryside Elementary School,public,15034 N. Parkview Place,Surprise,Maricopa,85379-,N/A,,74,93,1.4,-,95,1.4,-,92,1.4,-,99,1.4,-,99,1.4,-,1.35,0,N/A
Coyote Canyon School ,public,1820 Lakeside Drive ,Bullhead City ,Mohave,86442-,N/A,,103,90,0,-,96,0,-,95,0,-,97,0,-,100,0,-,0,0,N/A
Coyote Hills Elementary,public,21180 N 87th Ave,Peoria,Maricopa,85382-,N/A,,94,97,3.2,-,97,3.2,-,97,3.2,-,98,2.1,-,98,2.1,-,2.13,1.1,N/A
Coyote Springs Elementary School ,public,6625 N. Cattletrack Rd,Prescott Valley ,Yavapai,86314-,N/A,,62,95,3.2,-,97,3.2,-,97,3.2,-,97,3.2,-,97,3.2,-,3.23,0,N/A
Coyote Trail Elementary,public,8000 N Silverbell Road,Tucson,Pima,85743-,N/A,,87,99,1.1,-,100,0,-,99,1.1,-,97,3.4,-,99,1.1,-,1.15,2.3,N/A
Cradleboard Elementary,public,P.o. 190,Whiteriver,Navajo,85941-,N/A,,65,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Cragin Elementary,public,2945 N. Tucson Blvd.,Tucson,Pima,85716-,N/A,,57,96,0,-,96,0,-,98,0,-,98,0,-,100,0,-,0,0,N/A
Craycroft Elementary,public,5455 E. Littletown Rd.,Tucson,Pima,85706-,N/A,,138,96,0,-,97,0,-,97,0,-,99,0,-,100,0,-,0,0,N/A
Creighton Elementary,public,2802 E. Mcdowell Road,Phoenix,Maricopa,85008-,N/A,,93,99,0,-,99,0,-,96,1.1,-,99,0,-,98,1.1,-,0,1.1,N/A
Crismon Elementary School,public,825 West Medina,Mesa,Maricopa,85210-,N/A,,82,96,2.4,-,96,2.4,-,96,2.4,-,96,2.4,-,98,2.4,-,3.66,0,N/A
Crown School,charter,Po Box 363,Litchfield Park,Maricopa,85340-,N/A,,92,99,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,99,1.1,-,1.09,0,N/A
Curiel Primary School,public,1011 North Sunshine Blvd.,Eloy,Pinal,85131-,N/A,,124,98,0,-,98,0,-,99,0,-,100,0,-,100,0,-,0,0,N/A
Curry Elementary,public,1973 E. Meadow Drive,Tempe ,Maricopa,85282-,N/A,,82,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
David Crockett Elementary,public,501 N. 36th St.,Phoenix,Maricopa,85008-,N/A,,72,89,1.4,-,88,1.4,-,90,1.4,-,96,1.4,-,97,1.4,-,1.39,0,N/A
Davidson Elementary School,public,3950 East Paradise Falls Drive,Tucson,Pima,85712-,N/A,,52,98,1.9,-,98,0,-,92,5.8,-,98,1.9,-,96,3.8,-,1.92,3.8,N/A
Davis Bilingual,public,500 W. St. Mary's Rd,Tucson,Pima,85701-,N/A,,60,95,5,-,93,6.7,-,95,5,-,93,6.7,-,92,8.3,-,6.67,0,N/A
Deborah E West,public,17650 N. 54th St,Scottsdale,Maricopa,85254-1116,N/A,,104,96,3.8,-,95,4.8,-,94,5.8,-,95,4.8,-,94,5.8,-,4.81,1,N/A
Degrazia Elementary,public,5150 W. Overton,Tucson,Pima,85742-,N/A,,69,97,0,-,94,0,-,99,0,-,99,0,-,90,0,-,1.45,0,N/A
Desert Canyon Elementary School,public,10203 E. Mcdowell Mountain Ranch Rd,Scottsdale,Maricopa,85255-,N/A,,83,95,4.8,-,93,7.2,-,90,9.6,-,94,6,-,98,0,-,8.43,1.2,N/A
Desert Christian Schools K-8,private,9415 E. Wrightstown Road,Tucson,Pima,85715-,N/A,,32,88,12.5,-,91,9.4,-,88,12.5,-,91,9.4,-,88,12.5,-,15.63,0,N/A
Desert Cove Elementary,charter,11020 N. 28th Street,Phoenix ,Maricopa,85028-2500,N/A,,97,89,9.3,-,89,9.3,-,88,9.3,-,94,5.2,-,96,4.1,-,7.22,2.1,N/A
Desert Harbor,public,15585 N 91st Avenue,Peoria,Maricopa,85382-,N/A,,76,95,1.3,-,87,1.3,-,88,1.3,-,96,1.3,-,96,1.3,-,1.32,0,N/A
Desert Horizon,public,8525 W Osborn Rd,Phoenix,Maricopa,85037-,N/A,,109,95,4.6,-,96,3.7,-,96,3.7,-,96,3.7,-,95,3.7,-,2.75,.9,N/A
Desert Marigold School,charter,4202 W. Lawrence Ln.,Phoenix,Maricopa,85042-,N/A,,36,50,47.2,-,47,50,-,53,44.4,-,50,47.2,-,53,44.4,-,52.78,0,N/A
Desert Meadows Elementary,public,6855 W Meadows Loop,Laveen,Maricopa,85339-,N/A,,97,96,4.1,-,96,4.1,-,96,4.1,-,98,2.1,-,98,2.1,-,4.12,0,N/A
Desert Mesa Elementary,public,2350 Av. 7 1/2 E,Yuma,Yuma,85365-8603,N/A,,105,96,0,-,97,0,-,93,1,-,98,0,-,100,0,-,.95,0,N/A
Desert Mirage,public,8605 W Maryland Ave,Glendale,Maricopa,85305-,N/A,,49,92,8.2,-,92,8.2,-,92,8.2,-,94,6.1,-,84,16.3,-,8.16,0,N/A
Desert Mirage Preparatory Academy Public Charter Elementary School,charter,13226 N 113th Ave,Youngtown,Maricopa,85363,N/A,,74,84,9.5,-,88,9.5,-,81,9.5,-,89,9.5,-,89,9.5,-,9.46,0,N/A
Desert Mountain Elementary,public,22301 S. Hawes Rd.,Queen Creek,Maricopa,85142-,N/A,,70,91,8.6,-,91,8.6,-,91,8.6,-,94,5.7,-,94,5.7,-,8.57,0,N/A
Desert Mountain School,public,35959 N. 7th Avenue,Phoenix,Maricopa,85086-,N/A,,47,89,6.4,-,94,6.4,-,91,6.4,-,94,6.4,-,94,6.4,-,6.38,0,N/A
Desert Oasis Elementary School,public,8802 W. Mcdowell Rd,Phoenix,Maricopa,85037-,N/A,,96,96,0,-,96,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Desert Oasis Elementary School,public,17161 W. Bajada Road,Surprise ,Maricopa,85387-,N/A,,47,89,8.5,-,89,8.5,-,91,8.5,-,89,8.5,-,91,8.5,-,8.51,0,N/A
Desert Palms,public,11441 N. 55th Ave.,Glendale,Maricopa,85382-,N/A,,76,97,1.3,-,97,1.3,-,97,1.3,-,99,1.3,-,99,0,-,1.32,0,N/A
Desert Sage Elementary School,public,4035 W Alameda,Glendale,Maricopa,85310-,N/A,,66,91,9.1,-,95,4.5,-,91,9.1,-,94,6.1,-,97,3,-,10.61,0,N/A
Desert Shadows Elementary School,public,5902 E. Sweetwater Ave.,Scottsdale,Maricopa,85254-,N/A,,67,87,10.4,-,88,10.4,-,85,14.9,-,91,9,-,90,10.4,-,13.43,1.5,N/A
Desert Spirit,public,7355 W. Orangewood Ave.,Glendale,Maricopa,85303-,N/A,,113,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Desert Springs Academy,charter,10129 E. Speedway Blvd.,Tucson,Pima,85748-1921,N/A,,41,98,2.4,-,100,0,-,93,4.9,-,98,0,-,95,4.9,-,4.88,0,N/A
Desert Springs Preparatory Elementary School,charter,6010 E. Acoma,Scottsdale,Maricopa,85254-,N/A,,59,93,6.8,-,90,10.2,-,88,11.9,-,95,5.1,-,93,6.8,-,10.17,1.7,N/A
Desert Star Elementary School,public,2131 S. 157th Ave,Goodyear,Maricopa,85338-,N/A,,67,94,1.5,-,97,1.5,-,94,1.5,-,99,1.5,-,99,1.5,-,1.49,0,N/A
Desert Sun Academy,charter,P.o. Box426,Cave Creek,Maricopa,85327-,N/A,,42,83,11.9,-,83,11.9,-,83,11.9,-,86,9.5,-,86,11.9,-,11.9,0,N/A
Desert Thunder,public,16750 W Garfield Dr,Goodyear,Maricopa,85338-,N/A,,58,97,0,-,93,0,-,95,0,-,98,0,-,98,0,-,0,0,N/A
Desert Trails Elementary School,public,4315 E Cashman Dr,Phoenix,Maricopa,85050-8733,N/A,,52,92,7.7,-,92,7.7,-,92,7.7,-,94,5.8,-,94,5.8,-,9.62,0,N/A
Desert Valley,public,12901 N. 63rd Ave,Glendale,Maricopa,85304-,N/A,,53,91,7.5,-,92,7.5,-,91,7.5,-,92,7.5,-,92,7.5,-,7.55,0,N/A
Desert Valley Elementary,public,1066 Marina Blvd.,Bullhead City,Mohave,86442-,N/A,,103,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Desert View Academy,charter,2363 S. Kennedy Lane,Yuma,Yuma,85364-,N/A,,79,96,3.8,-,96,2.5,-,99,1.3,-,97,1.3,-,96,2.5,-,3.8,0,N/A
Desert View Elementary,public,P.o.box 6870,San Luis,Yuma,85349-,N/A,,99,99,1,-,99,1,-,99,1,-,99,1,-,99,1,-,1.01,0,N/A
Desert View Elementary,public,8621 N. 3rd St.,Phoenix,Maricopa,85020-,N/A,,93,95,0,-,98,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Desert Vista Elementary,public,3701 E Broadway Ave,Apache Junction,Pinal,85119-,N/A,,98,96,4.1,-,96,4.1,-,96,4.1,-,96,4.1,-,96,4.1,-,4.08,0,N/A
Desert Willow Elementary,public,3700 Prospector,Kingman,Mohave,86401-,N/A,,90,88,5.6,-,88,5.6,-,91,5.6,-,94,5.6,-,93,5.6,-,4.44,1.1,N/A
Desert Willow Elementary,public,2172 N Arizola Rd,Casa Grande,Pinal,85122-,N/A,,75,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Desert Willow Elementary School,charter,9400 E Esmond Loop,Tucson,Pima,85747-,N/A,,150,98,1.3,-,97,2,-,98,2,-,97,2,-,99,.7,-,2,0,N/A
Desert Willow Elementary School,charter,P.o. Box 426,Cave Creek,Maricopa,85327-,N/A,,89,93,6.7,-,90,10.1,-,90,10.1,-,92,7.9,-,90,10.1,-,11.24,0,N/A
Desert Winds Elementary,public,12675 W Rudasill Rd,Tucson,Pima,85743-,N/A,,92,93,3.3,-,96,4.3,-,93,4.3,-,96,4.3,-,96,4.3,-,7.61,0,N/A
Desert Winds Elementary School,public,19825 North 15th Ave,Phoenix ,Maricopa,85027-,N/A,,51,92,0,-,96,0,-,92,0,-,98,0,-,100,0,-,0,0,N/A
Destiny School,charter,798 E Prickly Pear Drive,Globe,Gila,85501-,N/A,,38,95,2.6,-,95,2.6,-,95,2.6,-,95,2.6,-,95,2.6,-,2.63,0,N/A
Dietz Elementary,public,7575 E Palma,Tucson,Pima,85710-,N/A,,70,99,0,-,99,0,-,100,0,-,99,0,-,100,0,-,0,0,N/A
Dischii'bikoh Cibecue Community School,public,P.o. Box 80068,Cibecue,Navajo,85911-,N/A,,59,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Discovery School,public,7910 W. Maryland Ave,Glendale,Maricopa,85303-,N/A,,72,92,2.8,-,96,2.8,-,97,2.8,-,99,1.4,-,100,0,-,2.78,0,N/A
"Dobson Academy, The - A Ball Charter School",charter,2207 N Dobson Rd ,Chandler ,Maricopa,85224-,N/A,,58,91,8.6,-,90,6.9,-,90,8.6,-,93,5.2,-,95,5.2,-,8.62,0,N/A
Doctor Daniel Bright,public,1500 S. Monte Tesoro Drive,Cottonwood,Yavapai,86326-,N/A,,156,96,3.2,-,96,3.8,-,96,3.2,-,95,3.2,-,96,3.8,-,3.21,0,N/A
Donaldson Elementary,public,2040 W. Omar ,Tucson,Pima,85704-,N/A,,68,97,2.9,-,97,2.9,-,97,2.9,-,99,1.5,-,99,1.5,-,2.94,0,N/A
Dorothy Stinson School,public,2013 S. 8th Ave,Safford,Graham,85546,N/A,,117,94,2.6,-,95,5.1,-,88,2.6,-,98,1.7,-,98,1.7,-,2.56,0,N/A
Dos Rios Elementary,public,2150 S. 87th Ave,Tolleson,Maricopa,85353-,N/A,,80,96,0,-,99,0,-,98,0,-,99,0,-,99,0,-,1.25,0,N/A
Dr Howard K Conley Elementary School,public,500 S. Arrowhead Drive,Chandler,Maricopa,85224-,N/A,,103,92,7.8,-,93,6.8,-,92,7.8,-,94,5.8,-,97,2.9,-,9.71,0,N/A
Drachman Montessori Magnet School,public,1085 S. 10th Ave.,Tucson,Pima,85701-,N/A,,62,97,3.2,-,97,3.2,-,97,3.2,-,97,3.2,-,97,3.2,-,3.23,0,N/A
Dreaming Summit Elementary,public,13335 Missouri Ave,Litchfield Park,Maricopa,85340-,N/A,,124,96,2.4,-,96,2.4,-,96,2.4,-,98,1.6,-,98,1.6,-,2.42,0,N/A
Drexel Elementary School,public,801 E Drexel Rd,Tucson,Pima,85706-,N/A,,98,99,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Duncan Unified Schools,public,Po Box 710,Duncan,Greenlee,85534-,N/A,,33,94,3,-,97,3,-,94,3,-,100,0,-,100,0,-,3.03,0,N/A
Dunham Elementary,public,9850 E 29th St,Tucson,Pima,85748-,N/A,,39,97,0,-,97,0,-,97,0,-,100,0,-,97,0,-,0,0,N/A
Dysart Elementary School,public,12950 W Varney Rd,El Mirage,Maricopa,85335-,N/A,,103,96,2.9,-,97,2.9,-,97,2.9,-,97,2.9,-,97,2.9,-,2.91,0,N/A
E C Nash,public,515 W.kelso Street,Tucson,Pima,85705-,N/A,,100,99,1,-,99,1,-,99,1,-,99,1,-,99,1,-,1,0,N/A
Eagle College Prep,charter,2450 W South Mountain Ave,Phoenix,Maricopa,85041-,N/A,,75,96,4,-,97,2.7,-,96,4,-,100,0,-,99,1.3,-,4,0,N/A
Eagle College Prep Harmony,charter,2435 E. Pecan Rd,Phoenix ,Maricopa,85040-,N/A,,46,100,0,-,100,0,-,100,0,-,100,0,-,100,0,-,0,0,N/A
Eagle Ridge Elementary School,public,19801 N. 13th Street,Phoenix,Maricopa,85024-,N/A,,75,95,5.3,-,95,5.3,-,92,8,-,96,4,-,96,4,-,5.33,2.7,N/A
Eagleridge Enrichment Program,public,1313 W Medina,Mesa,Maricopa,85202-6610,N/A,,84,65,32.1,-,63,34.5,-,62,35.7,-,65,31,-,99,0,-,44.05,0,N/A
Echo Mountain Primary School,public,1750 E. Grover's Ave.,Phoenix,Maricopa,85022-,N/A,,148,93,1.4,-,98,1.4,-,97,1.4,-,98,1.4,-,99,1.4,-,1.35,0,N/A
