SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_ADDRESS_ONE,CITY,COUNTY,ZIP_CODE,HAS_NURSE,NURSE_TYPE,ENROLLED,PCT_IMMUNE_DTAP,PCT_EXEMPT_DTAP,PCT_COMPLIANCE_DTAP,PCT_IMMUNE_POLIO,PCT_EXEMPT_POLIO,PCT_COMPLIANCE_POLIO,PCT_IMMUNE_MMR,PCT_EXEMPT_MMR,PCT_COMPLIANCE_MMR,PCT_IMMUNE_HIB,PCT_EXEMPT_HIB,PCT_COMPLIANCE_HIB,PCT_IMMUNE_HEPA,PCT_EXEMPT_HEPA,PCT_COMPLIANCE_HEPA,PCT_IMMUNE_HEPB,PCT_EXEMPT_HEPB,PCT_COMPLIANCE_HEPB,PCT_IMMUNE_VAR,PCT_EXEMPT_VAR,PCT_COMPLIANCE_VAR,PCT_PBE,PCT_MEDICAL_EXEMPT,PCT_PBE_EXEMPT_ALL
Sunrise Preschool #138,N/A,12010 N 43RD AVE,GLENDALE,MARICOPA,85304,n,n/a,90,78,0,77.8,92,0,92,90,0,90,96,0,96,52,0,52,92,0,92,90,0,90,4.4,0,0
Sunrise Preschool #218,N/A,50 E GUADALUPE RD STE 101,GILBERT,MARICOPA,85234,n,n/a,50,46,0,46,72,0,72,76,0,76,76,0,76,40,0,40,64,0,64,76,0,76,0,0,0
Sunrise Preschool 137,N/A,1415 E BELL RD,PHOENIX,MARICOPA,85022,n,n/a,89,90,3.4,93.3,94,3.4,98,98,2.2,100,98,3.4,100,79,3.4,81,96,3.4,99,97.8,2.2,100,3.4,0,1.1
"Sunrise Preschool, Inc",N/A,102 N LINDSAY RD,MESA,MARICOPA,85213,n,n/a,79,54,8.9,63.3,51,8.9,60,60,8.9,68,29,8.9,38,30,8.9,39,47,8.9,56,59.5,8.9,68,8.9,0,8.9
Sunrise Preschools,N/A,10633 E APACHE TRL STE 103,APACHE JUNCTION,MARICOPA,85120,n,n/a,82,94,2.4,96.3,74,2.4,77,94,2.4,96,98,2.4,100,65,2.4,67,73,2.4,76,90.2,2.4,93,2.4,0,2.4
Sunrise Preschools,N/A,848 S ALMA SCHOOL RD,MESA,MARICOPA,85210,y,rn,30,97,0,96.7,97,0,97,100,0,100,97,0,97,100,0,100,100,0,100,100,0,100,0,0,0
Sunrise Preschools # 222,N/A,2734 S ALMA SCHOOL RD,MESA,MARICOPA,85210,n,n/a,49,90,10.2,100,100,0,100,100,0,100,96,2,100,100,2,100,98,2,100,100,0,100,4.1,18.4,0
Sunrise Preschools #273,N/A,9880 S RURAL RD STE 116,TEMPE,MARICOPA,85284,n,n/a,85,95,4.7,100,95,4.7,100,95,4.7,100,95,4.7,100,92,4.7,98,95,4.7,100,92.9,5.9,99,5.9,0,5.9
Sunrise Preschools #281,N/A,1365 S GILBERT RD,MESA,MARICOPA,85204,n,n/a,82,70,7.3,76.8,70,7.3,77,77,7.3,84,79,6.1,87,76,6.1,83,85,6.1,92,85.4,0,85,8.5,0,8.5
Sunrise Preschools 278,N/A,808 E MINTON DR,TEMPE,MARICOPA,85282,n,n/a,86,93,1.2,94.2,99,1.2,100,99,1.2,100,99,1.2,100,95,1.2,97,99,1.2,100,95.3,1.2,97,2.3,0,2.3
Sunset Elementary School,N/A,4626 W MOUNTAIN VIEW RD,GLENDALE,MARICOPA,85302,n,n/a,44,96,4.5,100,96,4.5,100,96,4.5,100,96,4.5,100,93,4.5,98,96,4.5,100,95.5,4.5,100,4.5,0,4.5
Sunset Hills Preschool,N/A,17825 W SIERRA MONTANA LOOP,SURPRISE,MARICOPA,85388,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunshine Daycare,N/A,1719 W 25TH ST,YUMA,YUMA,85364,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunshine Preschool,N/A,870 N PERKINS AVE,NOGALES,SANTA CRUZ,85621,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sunshine School In Oro Valley,N/A,9000 N ORACLE RD,ORO VALLEY,PIMA,85704,n,n/a,54,91,5.6,96.3,93,5.6,98,93,5.6,98,94,7.4,100,80,7.4,80,87,7.4,94,92.6,5.6,98,5.6,0,5.6
Superior Head Start,N/A,150 N LOBB AVE,SUPERIOR,PINAL,85173,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Superkids  L L C,N/A,2200 N ALMA SCHOOL RD,CHANDLER,MARICOPA,85224,n,n/a,89,96,1.1,96.6,99,1.1,100,96,1.1,97,99,1.1,100,93,1.1,94,96,1.1,97,95.5,0,96,1.1,0,0
Superstition Mountain Early Learning Center,N/A,805 S IDAHO RD STE A-100,APACHE JUNCTION,PINAL,85119,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Susie's Mama Bear,N/A,16830 N 12TH ST,PHOENIX,MARICOPA,85022,n,n/a,123,85,3.3,88.6,92,3.3,95,89,3.3,92,91,3.3,94,77,3.3,81,89,3.3,93,93.5,0,94,0,3.3,0
Sweeties Day Care Llc,N/A,3349 E. ELSON AVE,TUCSON,PIMA,85730,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.e.s.d.#17 - Desert Oasis Elementary School,N/A,8802 W MCDOWELL RD,PHOENIX,MARICOPA,85037,y,lpn,37,100,0,100,100,0,100,100,0,100,100,0,100,95,0,95,100,0,100,100,0,100,0,0,0
T.e.s.d.#17 - Porfirio H Gonzales,N/A,9401 W GARFIELD ST,TOLLESON,MARICOPA,85353,y,lpn,84,100,0,100,100,0,100,100,0,100,99,0,99,100,0,100,100,0,100,100,0,100,0,0,0
T.e.s.d.#17 - Sheely Farms Elementary School,N/A,9450 W ENCANTO BLVD,PHOENIX,MARICOPA,85037,y,rn,46,100,0,100,100,0,100,100,0,100,96,0,96,100,0,100,98,0,98,100,0,100,0,0,0
T.e.s.d.#3 - Getz School,N/A,625 W CORNELL DR,TEMPE,MARICOPA,85283,y,rn,265,94,3.8,98.1,96,3.8,100,97,3,100,96,3.4,99,94,3.4,97,96,3.4,100,96.6,3.4,100,3.8,0,2.6
T.e.s.d.#3 - Nevitt T.o.t.s. Preschool,N/A,4525 E SAINT ANNE AVE,PHOENIX,MARICOPA,85042,y,rn,36,94,0,94.4,100,0,100,100,0,100,97,0,97,92,0,92,97,0,97,100,0,100,2.8,0,0
T.l.c. Child Enrichment,N/A,18210 N 19TH AVE,PHOENIX,MARICOPA,85023,n,n/a,28,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
T.u.h.s.d. - Compadre Academy,N/A,500 W GUADALUPE RD,GUADALUPE,MARICOPA,85283,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.h.s.d.#213 - Marcos De Niza Early Learning Center,N/A,6000 S LAKESHORE DR,TEMPE,MARICOPA,85283,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.h.s.d.#213 - Mcclintock High Early Learning Center,N/A,1830 E DEL RIO DR,TEMPE,MARICOPA,85282,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d. #1 - Whitmore Preschool Program,N/A,5330 E GLENN ST,TUCSON,PIMA,85712,y,rn,32,94,6.3,100,91,6.3,97,94,6.3,100,88,6.3,94,69,6.3,69,91,6.3,97,93.8,6.3,100,6.3,0,6.3
T.u.s.d.#1 - Borman Partners Preschool Program,N/A,6630 E LIGHTNING DR,TUCSON,PIMA,85708,y,rn,28,96,0,96.4,100,0,100,100,0,100,96,0,96,96,0,96,100,0,100,100,0,100,0,3.6,0
T.u.s.d.#1 - Brichta Infant And Early Learning Center,N/A,2110 WEST BRITCHA DRIVE,TUCSON,PIMA,85745,n,n/a,206,100,0,99.5,100,0,100,100,0,100,100,0,100,99,0,99,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - C. E. Rose Title I P A C E,N/A,710 W MICHIGAN ST,TUCSON,PIMA,85714,y,rn,37,100,0,100,100,0,100,100,0,100,100,0,100,95,0,95,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Collier Elementary School,N/A,3900 N BEAR CANYON RD,TUCSON,PIMA,85749,y,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Cragin Explorer And Deseg Classroom,N/A,2945 N TUCSON BLVD,TUCSON,PIMA,85716,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Fine Arts - Project Shine Howell,N/A,401 N IRVING AVE,TUCSON,PIMA,85711,y,rn,25,100,0,100,100,0,100,100,0,100,100,0,100,96,0,96,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Henry Community School,N/A,650 N IGO WAY,TUCSON,PIMA,85710,n,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Hollinger Title I Pace,N/A,150 W AJO WAY,TUCSON,PIMA,85713,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Hudlow Title I Pace,N/A,502 N CARIBE AVE,TUCSON,PIMA,85710,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Johnson Primary - Pace / Explorer,N/A,6060 S JOSEPH AVE,TUCSON,PIMA,85757,n,n/a,67,100,0,100,100,0,100,100,0,100,97,0,99,91,0,91,100,0,100,100,0,100,0,1.5,0
T.u.s.d.#1 - Lynn Urquides Pace Pre School,N/A,1573 W AJO WAY,TUCSON,PIMA,85713,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Manzo Title I Pace,N/A,855 N MELROSE AVE,TUCSON,PIMA,85745,y,rn,43,88,9.3,97.7,86,9.3,95,91,9.3,100,91,9.3,100,70,9.3,79,88,9.3,98,90.7,9.3,100,9.3,0,9.3
T.u.s.d.#1 - Marshall Elementary School,N/A,9066 E 29TH ST,TUCSON,PIMA,85710,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Miles Exploratory Preschool,N/A,1400 E BROADWAY BLVD,TUCSON,PIMA,85719,y,rn,26,100,0,100,96,3.8,100,96,3.8,100,100,0,100,89,0,89,96,0,96,100,0,100,3.8,3.8,0
T.u.s.d.#1 - Miller Elementary,N/A,6951 S CAMINO DE LA TIERRA,TUCSON,PIMA,85746,y,rn,22,100,0,100,100,0,100,100,0,100,100,0,100,86,0,86,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Mission View Title I Pace,N/A,2600 S 8TH AVE,TUCSON,PIMA,85713,y,rn,23,100,0,100,100,0,100,100,0,100,100,0,100,83,0,83,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Myers Ganoung Title I Pace,N/A,5000 E ANDREW ST,TUCSON,PIMA,85711,n,n/a,75,88,0,88,96,0,96,97,0,97,95,0,95,75,0,75,93,0,93,97.3,0,97,0,0,0
T.u.s.d.#1 - Ochoa Title I Pace And Community School,N/A,101 W 25TH ST,TUCSON,PIMA,85713,y,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Pueblo Gardens Title I Pace,N/A,2210 E 33RD ST,TUCSON,PIMA,85713,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
T.u.s.d.#1 - Scholastic Excellence And Enrichment,N/A,9850 E 29TH ST,TUCSON,PIMA,85748,y,rn,21,95,0,95.2,100,0,100,100,0,100,95,0,95,91,0,91,95,0,95,100,0,100,0,0,0
T.u.s.d.#1 - Schumaker Infant And Early Learning Center,N/A,501 N MAGUIRE AVE,TUCSON,PIMA,85710,n,n/a,182,97,.5,97.8,97,.5,98,97,.5,98,97,.5,98,97,.5,98,97,.5,98,97.3,.5,98,.5,0,.5
T.u.s.d.#1 - Soleng Tom Enrichment Program,N/A,10520 E CAMINO QUINCE,TUCSON,PIMA,85748,y,rn,41,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Steele Community School And Title I Pace,N/A,700 S SARNOFF DR,TUCSON,PIMA,85710,y,rn,54,98,1.9,100,98,1.9,100,98,1.9,100,98,1.9,100,0,1.9,0,98,1.9,100,98.1,1.9,100,0,0,0
T.u.s.d.#1 - Warren Elementary School,N/A,3505 W MILTON RD,TUCSON,PIMA,85746,y,rn,21,100,0,100,0,0,0,100,0,100,100,0,100,76,0,76,100,0,100,95.2,0,95,0,0,0
T.u.s.d.#1 - Wheeler Partners Preschool Program,N/A,1818 S AVENIDA DEL SOL,TUCSON,PIMA,85710,y,rn,60,97,0,96.7,100,0,100,100,0,100,100,0,100,87,0,87,100,0,100,100,0,100,0,0,0
T.u.s.d.#1 - Wright Title I Pace,N/A,4311 E LINDEN ST,TUCSON,PIMA,85712,y,rn,28,100,0,100,100,0,100,100,0,100,100,0,100,89,0,89,100,0,100,100,0,100,0,0,0
Taft Elementary School,N/A,9800 E QUARTERLINE RD,MESA,MARICOPA,85207,y,rn,36,39,0,38.9,97,2.8,100,97,2.8,100,100,2.8,100,94,2.8,94,97,2.8,100,94.4,0,94,2.8,11.1,2.8
Tanque Verde Lutheran Preschool,N/A,8625 E TANQUE VERDE RD,TUCSON,PIMA,85749,n,n/a,118,94,5.9,100,97,3.4,100,97,3.4,100,96,2.5,100,76,2.5,76,98,2.5,100,94.9,5.1,100,5.9,0,0
Tanque Verde Parent Participation Preschool,N/A,11420 E LIMBERLOST RD,TUCSON,PIMA,85749,n,n/a,37,87,0,86.5,87,13.5,100,87,13.5,100,87,13.5,100,70,13.5,70,87,13.5,100,86.5,0,87,8.1,2.7,8.1
Teach N' Fun Ahwatukee,N/A,15626 S 42ND ST,PHOENIX,MARICOPA,85048,n,n/a,95,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,96,4.2,100,95.8,4.2,100,4.2,0,4.2
Tempe Christian Pre School,N/A,3929 S RURAL RD,TEMPE,MARICOPA,85282,n,n/a,128,89,5.5,94.5,94,5.5,99,94,5.5,99,91,6.3,97,70,6.3,77,88,6.3,94,91.4,6.3,98,7,0,6.3
Tempe Montessori School,N/A,410 S EL DORADO,MESA,MARICOPA,85202,n,n/a,41,81,9.8,90.2,81,9.8,90,88,9.8,98,85,9.8,95,71,9.8,81,81,9.8,90,85.4,9.8,95,9.8,0,9.8
Temple Emanuel Preschool,N/A,5801 S RURAL RD,TEMPE,MARICOPA,85283,n,n/a,23,87,13,100,87,13,100,91,8.7,100,91,13,100,78,13,96,83,13,96,87,13,100,17.4,0,8.7
Temple Kol Ami Early Childhood Center,N/A,15030 N 64TH ST,SCOTTSDALE,MARICOPA,85254,n,n/a,54,100,0,100,98,0,98,96,1.9,98,98,5.6,100,91,5.6,98,94,5.6,100,96.3,0,96,0,7.4,0
Territorial Early Childhood Center  Preschool,N/A,1088 MAHAN LN,CHINO VALLEY,YAVAPAI,86323,y,rn,89,94,5.6,100,94,5.6,100,94,5.6,100,94,5.6,100,79,5.6,79,94,5.6,100,94.4,5.6,100,5.6,0,5.6
Tesseract School,N/A,4800 E DOUBLETREE RANCH RD,PARADISE VALLEY,MARICOPA,85253,y,rn,45,91,8.9,100,93,6.7,100,93,6.7,100,98,11.1,100,82,11.1,100,89,11.1,100,97.8,2.2,100,11.1,0,2.2
The Academy Day School,N/A,1080 E PECOS RD STE 19,CHANDLER,MARICOPA,85225,n,n/a,40,90,2.5,92.5,93,2.5,95,93,2.5,95,78,2.5,80,90,2.5,93,93,2.5,95,92.5,2.5,95,2.5,0,2.5
The Academy Of Angels Learning Center,N/A,420 W CHANDLER BLVD,CHANDLER,MARICOPA,85225,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
The Apple Tree Learning Centers,N/A,1010 E BROADWAY BLVD,TUCSON,PIMA,85719,n,n/a,42,45,0,45.2,74,0,74,93,0,93,86,0,86,55,0,55,79,0,79,92.9,0,93,0,0,0
The Ark Early Childhood Learning Center,N/A,3600 N 4TH ST,FLAGSTAFF,COCONINO,86004,n,n/a,96,97,3.1,100,97,3.1,100,98,2.1,100,98,5.2,100,66,5.2,66,95,5.2,100,95.8,4.2,100,3.1,3.1,3.1
The Austin Centers For Exceptional Students,N/A,6815 W CACTUS RD,PEORIA,MARICOPA,85381,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
The Beginning School,N/A,4440 N CAMPBELL AVE,TUCSON,PIMA,85718,n,n/a,43,93,7,100,91,9.3,100,93,7,100,95,9.3,100,56,9.3,56,91,9.3,100,93,7,100,9.3,0,7
The Children's Center,N/A,4831 E 22ND ST,TUCSON,PIMA,85711,n,n/a,45,91,0,91.1,100,0,100,96,0,96,98,0,98,78,0,78,89,0,89,97.8,0,98,0,0,0
The Children's Garden,N/A,13 BROOKSIDE BLVD,PRESCOTT,YAVAPAI,86303,n,n/a,29,45,55.2,100,45,55.2,100,41,58.6,100,45,58.6,100,38,58.6,38,41,58.6,100,41.4,58.6,100,58.6,0,55.2
The Clubhouse,N/A,2719 N SWAN RD,TUCSON,PIMA,85712,n,n/a,91,97,3.3,100,98,2.2,100,98,2.2,100,97,2.2,100,92,2.2,92,98,2.2,100,96.7,3.3,100,3.3,0,3.3
The Early Learning Center,N/A,2805 S IRONWOOD DR,APACHE JUNCTION,PINAL,85120,y,rn,97,96,4.1,100,96,4.1,100,97,3.1,100,96,4.1,100,53,4.1,57,96,4.1,100,100,0,100,4.1,0,0
The Family School Preschool,N/A,1127 W MCDOWELL RD,PHOENIX,MARICOPA,85007,n,n/a,47,83,14.9,97.9,85,14.9,100,85,14.9,100,81,14.9,96,83,14.9,98,79,14.9,94,83,14.9,98,14.9,0,14.9
The French American School Of Arizona,N/A,2222 S PRICE RD,TEMPE,MARICOPA,85282,n,n/a,28,93,7.1,100,93,7.1,100,93,7.1,100,93,7.1,100,93,7.1,100,93,7.1,100,92.9,7.1,100,7.1,0,7.1
The Goddard School,N/A,13940 N FRANK LLOYD WRIGHT BLVD,SCOTTSDALE,MARICOPA,85260,n,n/a,65,99,1.5,100,99,1.5,100,99,1.5,100,99,1.5,100,99,1.5,100,99,1.5,100,98.5,1.5,100,1.5,0,1.5
The Goddard School,N/A,4080 E GERMANN RD,GILBERT,MARICOPA,85297,n,n/a,99,86,3,88.9,95,2,97,90,3,93,96,7.1,98,81,7.1,86,90,7.1,97,92.9,2,95,7.1,0,7.1
The Goddard School,N/A,1420 N HIGLEY RD,GILBERT,MARICOPA,85234,n,n/a,105,91,4.8,96.2,94,4.8,99,94,4.8,99,94,5.7,99,81,5.7,86,94,5.7,100,93.3,5.7,99,5.7,0,4.8
The Goddard School,N/A,720 E WARNER RD,GILBERT,MARICOPA,85296,n,n/a,66,91,7.6,98.5,92,7.6,100,91,7.6,99,91,7.6,99,86,7.6,94,91,7.6,99,90.9,7.6,99,6.1,1.5,6.1
The Goddard School,N/A,4060 E PEAK VIEW RD,CAVE CREEK,MARICOPA,85331,n,n/a,130,95,.8,95.4,98,2.3,100,98,2.3,100,95,2.3,99,95,2.3,99,95,2.3,98,96.9,3.1,100,3.1,1.5,.8
The Goddard School,N/A,4320 N SCHOOL HILL RD,BUCKEYE,MARICOPA,85396,n,n/a,116,85,14.7,100,89,11.2,100,91,9.5,100,91,7.8,100,74,7.8,100,92,7.8,100,86.2,13.8,100,24.1,0,5.2
The Goddard School In Chandler,N/A,1815 W CHANDLER BLVD,CHANDLER,MARICOPA,85224,n,n/a,95,98,0,97.9,98,0,98,98,0,98,98,0,98,100,0,100,98,0,98,97.9,0,98,0,0,0
The Growing Place Preschool,N/A,744 W RAY RD STE 104,GILBERT,MARICOPA,85233,n,n/a,65,97,3.1,100,97,3.1,100,97,3.1,100,97,3.1,100,95,3.1,99,97,3.1,100,96.9,3.1,100,3.1,0,3.1
The Hills School And Atelier,N/A,5524 E LAFAYETTE BLVD,PHOENIX,MARICOPA,85018,n,n/a,32,97,3.1,100,97,3.1,100,100,0,100,100,6.3,100,97,6.3,100,94,6.3,100,96.9,3.1,100,6.3,0,0
The Iliad Academy Preschool,N/A,19408 W CATALINA DR,LITCHFIELD PARK,MARICOPA,85340,n,n/a,86,97,3.5,100,97,3.5,100,95,4.7,100,97,3.5,100,97,3.5,100,97,3.5,100,96.5,3.5,100,3.5,1.2,3.5
The Kids Academy,N/A,7430 W CACTUS RD,PEORIA,MARICOPA,85381,n,n/a,30,93,6.7,100,97,3.3,100,97,3.3,100,93,3.3,100,90,3.3,100,97,3.3,100,93.3,6.7,100,6.7,3.3,6.7
"The Kingman Gingerbread House, Llc",N/A,4145 N BANK ST STE A,KINGMAN,MOHAVE,86409,n,n/a,83,98,2.4,100,98,2.4,100,98,2.4,100,98,2.4,100,0,2.4,100,98,2.4,100,97.6,2.4,100,2.4,0,2.4
The Learning Pad Christian Preschool,N/A,12716 N FRONTAGE RD,YUMA,YUMA,85367,n,n/a,47,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,98,2.1,100,97.9,2.1,100,2.1,0,2.1
The Lerner's Place Daycare,N/A,1508 E DESERT LN,PHOENIX,MARICOPA,85042,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
The Lily Pad Day Care Center,N/A,1099 E SUNRISE AVE,KINGMAN,MOHAVE,86401,n,n/a,33,100,0,100,100,0,100,100,0,100,100,0,100,85,0,85,100,0,100,100,0,100,0,0,0
The Little Club For Kids,N/A,621 CARSON DR,PRESCOTT,YAVAPAI,86303,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
The Little Prospector,N/A,1802 S IRONWOOD DR,APACHE JUNCTION,PINAL,85120,n,n/a,68,100,0,100,100,0,100,100,0,100,100,0,100,57,0,57,100,0,100,100,0,100,0,0,0
The Little Prospector #2,N/A,550 S IRONWOOD DR,APACHE JUNCTION,PINAL,85120,n,n/a,52,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
The Montessori Schoolhouse,N/A,1127 N 6TH AVE,TUCSON,PIMA,85705,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
The Olga And Bob Strauss Center For Ece,N/A,225 N COUNTRY CLUB RD,TUCSON,PIMA,85716,n,n/a,85,100,0,100,100,0,100,100,0,100,100,0,100,34,0,34,100,0,100,100,0,100,1.2,0,1.2
The Preschool At Red Mountain United Methodist Church,N/A,2936 N POWER RD,MESA,MARICOPA,85215,n,n/a,75,93,0,93.3,93,0,93,95,0,95,96,0,96,84,0,84,92,0,92,90.7,0,91,0,0,0
The Sandbox 2,N/A,2701 N SWAN RD,TUCSON,PIMA,85712,n,n/a,200,98,2.5,100,98,2.5,100,96,4,100,98,3.5,100,0,3.5,0,97,3.5,100,95,5,100,4.5,.5,0
The Scottsdale School,N/A,14684 N FRANK LLOYD WRIGHT BLVD,SCOTTSDALE,MARICOPA,85260,n,n/a,168,96,3.6,100,97,3,100,96,3.6,100,96,4.2,100,96,4.2,100,96,4.2,100,100,0,100,5.4,0,3
The Village Preschool,N/A,2156 E LIBERTY LN,PHOENIX,MARICOPA,85048,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Thornydale Ece,N/A,7751 N OLDFATHER DR,TUCSON,PIMA,85741,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Three Points Child Care Center,N/A,15530 W AJO HWY,TUCSON,PIMA,85735,n,n/a,33,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Tia Nery's Daycare And Preschool,N/A,1416 W SAINT CLAIR ST,TUCSON,PIMA,85745,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Tierra Del Sol Elementary,N/A,1002 S SOMERTON AVE,SOMERTON,YUMA,85350,y,rn,36,94,5.6,100,97,2.8,100,100,0,100,94,2.8,100,92,2.8,92,97,2.8,100,100,0,100,5.6,0,0
Time For Tots Preschool and Kindergarten Preparatory,N/A,2211 W GERMANN RD,CHANDLER,MARICOPA,85286,n,n/a,93,88,4.3,92.5,96,3.2,99,94,5.4,99,96,4.3,99,87,4.3,93,93,4.3,97,92.5,5.4,98,4.3,5.4,2.2
Tiny Tots Daycare Center,N/A,4431 S HIGHWAY 92,SIERRA VISTA,COCHISE,85650,n,n/a,25,100,0,100,100,0,100,100,0,100,100,0,100,84,0,84,100,0,100,100,0,100,0,0,0
Tiny Tots West,N/A,1024 W UNIVERSITY DR,MESA,MARICOPA,85201,n,n/a,53,87,0,86.8,93,0,93,98,0,98,94,0,94,87,0,87,96,0,96,98.1,0,98,0,0,0
Tiny Treasures Preschool,N/A,4123 N 15TH AVE,PHOENIX,MARICOPA,85015,n,n/a,50,100,0,100,100,0,100,100,0,100,100,0,100,96,0,96,100,0,100,100,0,100,0,0,0
Todays Tomorrow Learning Center,N/A,1616 N 24TH ST STE 103,PHOENIX,MARICOPA,85008,n,n/a,54,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,100,0,100,0,0,0
Toddler's Inn,N/A,8226 E MAIN ST,MESA,MARICOPA,85207,n,n/a,28,100,0,100,100,0,100,100,0,100,100,0,100,75,0,75,100,0,100,100,0,100,0,0,0
Tolleson Head Start,N/A,9302 W BADEN ST,TOLLESON,MARICOPA,85353,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Tolson Elementary,N/A,1000 S GREASEWOOD RD,TUCSON,PIMA,85745,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Toltec Head Start,N/A,3720 N MARSH AVE,TOLTEC,PINAL,85131,n,n/a,34,94,5.9,100,94,5.9,100,94,5.9,100,94,5.9,100,85,5.9,91,94,5.9,100,94.1,5.9,100,5.9,0,5.9
Tonalea K-8,N/A,6720 E CONTINENTAL DR,SCOTTSDALE,MARICOPA,85257,y,rn,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Topock Elementary School Preschool,N/A,5083 TULE DR,TOPOCK,MOHAVE,86436,n,n/a,< 20,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Tots Unlimited #26,N/A,6390 N 59TH AVE,GLENDALE,MARICOPA,85301,n,n/a,91,93,2.2,95.6,92,2.2,95,92,2.2,95,92,2.2,95,93,2.2,96,92,2.2,95,92.3,2.2,95,2.2,0,2.2
